episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1100,55000,291.8,43.975,-28.505,-0.0031,-0.0005,-0.0013,0.0951,1.3745,1.5063,0.0001
1120,56000,296.6,39.709,-25.274,-0.0015,-0.0008,-0.0019,0.1096,1.3955,1.5118,0.0001
1140,57000,301.9,30.565,-24.778,-0.0020,-0.0010,-0.0031,0.0709,1.3890,1.5049,-0.0002
1160,58000,306.8,34.109,-19.065,-0.0019,-0.0007,-0.0020,0.0780,1.3592,1.5151,0.0003
1180,59000,311.5,26.952,-18.533,-0.0016,-0.0008,-0.0018,0.0792,1.3678,1.4918,0.0005
1200,,,,,,,,,,,
1200,60000,319.0,20.640,-32.825,-0.0020,-0.0013,-0.0007,0.0754,1.3467,1.4978,0.0006
1220,61000,323.8,25.475,-21.936,-0.0022,-0.0012,-0.0015,0.0922,1.3645,1.5037,0.0001
1240,62000,328.7,34.891,-27.076,-0.0021,-0.0007,-0.0008,0.0764,1.3503,1.5085,-0.0002
1260,63000,334.6,27.880,-21.733,-0.0018,-0.0014,-0.0007,0.0834,1.3663,1.4781,0.0008
1280,64000,339.6,29.328,-19.980,-0.0019,-0.0009,-0.0007,0.0707,1.3540,1.4875,-0.0002
1300,65000,344.5,33.543,-30.148,-0.0037,-0.0017,-0.0011,0.0852,1.3518,1.4788,0.0009
1320,66000,349.8,40.253,-28.530,-0.0020,-0.0009,-0.0009,0.1074,1.3215,1.4979,0.0002
1340,67000,354.7,39.108,-30.517,-0.0025,-0.0012,-0.0003,0.0766,1.3102,1.5016,0.0000
1360,68000,359.8,45.128,-34.455,-0.0021,-0.0011,-0.0008,0.1271,1.3206,1.5205,0.0005
1380,69000,365.0,42.472,-27.151,-0.0021,-0.0016,-0.0013,0.0870,1.3652,1.5040,0.0006
1400,,,,,,,,,,,
1400,70000,371.8,34.331,-31.264,-0.0015,-0.0009,-0.0016,0.0726,1.3528,1.5094,0.0003
1420,71000,376.7,23.713,-18.036,-0.0019,-0.0012,-0.0011,0.0863,1.3667,1.5149,0.0000
1440,72000,382.0,26.880,-24.439,-0.0016,-0.0007,-0.0015,0.0869,1.3521,1.5074,0.0002
1460,73000,387.0,22.610,-21.858,-0.0020,-0.0013,-0.0006,0.0781,1.3654,1.5187,0.0002
1480,74000,392.1,35.300,-22.807,-0.0017,-0.0011,-0.0015,0.0883,1.3712,1.5066,0.0006
1500,75000,397.4,36.619,-23.911,-0.0020,-0.0014,-0.0014,0.1042,1.3637,1.5013,0.0000
1520,76000,402.3,38.902,-23.198,-0.0021,-0.0007,-0.0011,0.1081,1.3530,1.5056,0.0000
1540,77000,407.9,32.436,-27.281,-0.0024,-0.0012,-0.0007,0.1199,1.3598,1.5170,-0.0008
1560,78000,412.8,37.262,-24.282,-0.0016,-0.0004,-0.0007,0.0917,1.3269,1.5075,0.0002
1580,79000,417.9,33.462,-21.309,-0.0025,-0.0009,-0.0010,0.0941,1.3446,1.4931,-0.0001
1600,,,,,,,,,,,
1600,80000,425.9,35.878,-31.049,-0.0020,-0.0014,-0.0018,0.1109,1.3646,1.5013,0.0006
1620,81000,430.7,35.647,-34.110,-0.0012,-0.0006,-0.0020,0.0984,1.3183,1.4901,0.0002
1640,82000,435.6,38.125,-22.656,-0.0018,-0.0009,-0.0007,0.0898,1.3501,1.4808,0.0001
1660,83000,440.7,41.676,-26.696,-0.0011,-0.0015,-0.0008,0.1093,1.3279,1.4704,0.0001
1680,84000,445.6,34.562,-31.242,-0.0019,-0.0013,-0.0015,0.0999,1.3013,1.4606,0.0004
