episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1440,72000,316.7,35.442,-23.715,-0.0018,-0.0013,-0.0015,0.0996,1.3305,1.4813,0.0002
1460,73000,321.0,36.519,-23.188,-0.0028,-0.0018,-0.0016,0.1145,1.3554,1.4897,0.0002
1480,74000,325.3,35.135,-30.400,-0.0020,-0.0018,-0.0010,0.1176,1.3600,1.4773,0.0007
1500,75000,329.5,31.354,-30.053,-0.0020,-0.0015,-0.0011,0.1090,1.3898,1.4730,0.0002
1520,76000,333.8,33.111,-35.115,-0.0017,-0.0021,-0.0013,0.0859,1.3351,1.4890,0.0001
1540,77000,338.1,43.315,-28.479,-0.0025,-0.0015,-0.0026,0.0916,1.3683,1.4673,-0.0005
1560,78000,342.3,52.566,-28.711,-0.0019,-0.0004,-0.0015,0.1020,1.3245,1.4826,0.0003
1580,79000,346.6,58.936,-33.136,-0.0016,-0.0005,-0.0009,0.2363,1.3339,1.4855,0.0004
1600,,,,,,,,,,,
1600,80000,352.7,47.695,-31.158,-0.0015,-0.0005,-0.0012,0.1675,1.3122,1.4948,0.0001
1620,81000,356.9,43.822,-30.744,-0.0013,-0.0007,-0.0018,0.1357,1.3033,1.4800,0.0002
1640,82000,361.2,44.666,-28.165,-0.0016,-0.0007,-0.0010,0.1486,1.3163,1.5020,-0.0000
1660,83000,365.6,37.335,-26.889,-0.0016,-0.0004,-0.0010,0.0869,1.3102,1.4857,0.0001
1680,84000,370.0,40.333,-34.383,-0.0018,-0.0005,-0.0010,0.1758,1.2957,1.4694,-0.0001
1700,85000,374.5,34.696,-41.723,-0.0018,-0.0007,-0.0015,0.1390,1.2834,1.4602,-0.0001
1720,86000,379.1,26.812,-26.154,-0.0015,-0.0007,-0.0028,0.1225,1.3130,1.4725,0.0002
1740,87000,383.5,40.387,-27.684,-0.0016,-0.0005,-0.0024,0.0934,1.2942,1.4843,0.0001
1760,88000,387.7,36.202,-25.381,-0.0021,-0.0007,-0.0007,0.1583,1.3129,1.4911,0.0002
1780,89000,392.1,42.499,-33.298,-0.0029,-0.0008,-0.0011,0.1586,1.2928,1.4747,0.0004
1800,,,,,,,,,,,
1800,90000,398.5,37.637,-35.057,-0.0021,-0.0005,-0.0013,0.1221,1.3181,1.4746,0.0003
1820,91000,402.9,38.186,-27.181,-0.0018,-0.0007,-0.0011,0.1042,1.3441,1.4607,0.0002
1840,92000,407.3,41.498,-36.975,-0.0017,-0.0009,-0.0011,0.1361,1.3432,1.4668,0.0001
1860,93000,411.8,48.882,-29.768,-0.0018,-0.0013,-0.0007,0.1750,1.3655,1.5056,-0.0002
1880,94000,416.2,47.586,-27.898,-0.0015,-0.0008,-0.0006,0.1633,1.3801,1.4743,0.0001
1900,95000,420.5,48.167,-30.030,-0.0016,-0.0008,-0.0010,0.2783,1.4073,1.4713,-0.0001
1920,96000,425.0,41.840,-26.285,-0.0013,-0.0006,-0.0011,0.1138,1.3957,1.4990,-0.0003
1940,97000,429.3,35.615,-34.234,-0.0035,-0.0007,-0.0011,0.1796,1.3957,1.4958,-0.0000
1960,98000,433.7,39.809,-29.032,-0.0014,-0.0009,-0.0011,0.1512,1.3915,1.4806,0.0002
1980,99000,438.2,44.349,-28.198,-0.0026,-0.0005,-0.0006,0.1460,1.3896,1.4532,0.0000
2000,,,,,,,,,,,
2000,100000,444.5,47.350,-29.432,-0.0023,-0.0007,-0.0009,0.1401,1.3704,1.4637,0.0002
2020,101000,448.9,39.802,-36.779,-0.0024,-0.0012,-0.0008,0.1646,1.3956,1.4431,0.0003
2040,102000,453.4,30.177,-33.683,-0.0018,-0.0005,-0.0014,0.1237,1.3481,1.4662,0.0003
2060,103000,457.8,33.485,-32.084,-0.0020,-0.0005,-0.0013,0.1680,1.3649,1.4712,0.0001
2080,104000,462.2,49.122,-32.647,-0.0031,-0.0008,-0.0016,0.1558,1.3719,1.4601,0.0003
2100,105000,466.6,40.677,-23.372,-0.0025,-0.0008,-0.0005,0.0907,1.3728,1.4703,0.0003
2120,106000,471.0,41.258,-27.093,-0.0015,-0.0003,-0.0013,0.1599,1.3466,1.4541,0.0001
2140,107000,475.5,45.277,-32.719,-0.0016,-0.0006,-0.0015,0.1894,1.3470,1.4466,0.0002
2160,108000,479.9,60.325,-37.602,-0.0018,-0.0008,-0.0005,0.2432,1.3357,1.4732,0.0002
