episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1100,55000,281.0,50.047,-28.080,-0.0010,-0.0012,-0.0014,0.2055,1.3476,1.4467,0.0004
1120,56000,285.9,54.183,-29.522,-0.0017,-0.0015,-0.0023,0.1475,1.3624,1.4693,-0.0001
1140,57000,290.7,42.024,-28.869,-0.0018,-0.0009,-0.0029,0.1466,1.3492,1.4485,0.0002
1160,58000,295.7,51.569,-28.719,-0.0017,-0.0009,-0.0020,0.1782,1.3214,1.4716,0.0008
1180,59000,300.5,42.698,-26.254,-0.0015,-0.0008,-0.0008,0.2162,1.3152,1.4583,0.0009
1200,,,,,,,,,,,
1200,60000,307.4,35.186,-35.141,-0.0018,-0.0015,-0.0007,0.1493,1.2881,1.4577,0.0005
1220,61000,312.3,42.256,-31.068,-0.0019,-0.0011,-0.0012,0.1446,1.3006,1.4594,0.0006
1240,62000,317.2,39.640,-30.781,-0.0023,-0.0019,-0.0010,0.1146,1.2655,1.4888,-0.0004
1260,63000,322.0,37.682,-31.675,-0.0028,-0.0012,-0.0004,0.1032,1.2379,1.4446,-0.0002
1280,64000,326.9,35.859,-26.446,-0.0020,-0.0007,-0.0007,0.1342,1.2365,1.4709,0.0002
1300,65000,331.6,49.963,-35.470,-0.0017,-0.0009,-0.0014,0.1245,1.2231,1.4835,0.0003
1320,66000,336.6,62.364,-40.738,-0.0022,-0.0010,-0.0008,0.1943,1.1694,1.4773,0.0002
1340,67000,341.4,34.090,-31.496,-0.0013,-0.0009,-0.0023,0.0855,1.1550,1.4876,0.0003
1360,68000,346.3,61.206,-35.292,-0.0015,-0.0008,-0.0019,0.1418,1.1724,1.4995,-0.0000
1380,69000,351.2,50.013,-28.559,-0.0016,-0.0008,-0.0019,0.1531,1.2095,1.4829,0.0008
1400,,,,,,,,,,,
1400,70000,358.2,46.739,-36.113,-0.0021,-0.0006,-0.0022,0.1157,1.2276,1.4810,-0.0001
1420,71000,363.1,41.255,-24.233,-0.0021,-0.0008,-0.0020,0.1216,1.2387,1.5093,0.0006
1440,72000,368.0,51.554,-29.993,-0.0016,-0.0008,-0.0027,0.1231,1.2219,1.4971,-0.0001
1460,73000,372.8,30.404,-19.028,-0.0015,-0.0012,-0.0028,0.1496,1.2613,1.5150,-0.0000
1480,74000,377.6,36.580,-23.628,-0.0019,-0.0015,-0.0029,0.1344,1.2862,1.5097,0.0006
1500,75000,382.4,26.534,-24.353,-0.0027,-0.0006,-0.0018,0.1151,1.2957,1.5011,-0.0004
1520,76000,387.3,17.540,-19.404,-0.0028,-0.0009,-0.0016,0.0995,1.2625,1.4986,-0.0000
1540,77000,392.4,23.872,-28.191,-0.0021,-0.0006,-0.0018,0.2093,1.2976,1.4978,0.0004
1560,78000,397.3,30.370,-24.915,-0.0020,-0.0013,-0.0012,0.0867,1.3123,1.4858,0.0002
1580,79000,402.3,37.277,-37.019,-0.0017,-0.0014,-0.0019,0.1192,1.3085,1.4883,0.0005
1600,,,,,,,,,,,
1600,80000,409.2,54.757,-39.121,-0.0023,-0.0011,-0.0015,0.2507,1.3340,1.4707,0.0005
1620,81000,414.0,51.929,-33.107,-0.0022,-0.0011,-0.0007,0.1022,1.3150,1.4598,0.0005
1640,82000,418.8,46.230,-30.713,-0.0015,-0.0008,-0.0013,0.1789,1.3461,1.4644,-0.0002
1660,83000,423.6,52.834,-36.042,-0.0019,-0.0003,-0.0006,0.2424,1.3422,1.4692,0.0002
1680,84000,428.5,52.341,-43.235,-0.0020,-0.0012,-0.0020,0.1747,1.3118,1.4435,0.0005
1700,85000,433.3,51.584,-38.050,-0.0021,-0.0005,-0.0018,0.2062,1.3012,1.3838,0.0000
1720,86000,438.1,43.045,-28.225,-0.0016,-0.0007,-0.0012,0.1675,1.2933,1.4102,0.0001
1740,87000,443.0,49.184,-28.779,-0.0021,-0.0004,-0.0018,0.2179,1.3031,1.4110,0.0003
1760,88000,447.8,46.952,-29.532,-0.0019,-0.0009,-0.0021,0.1310,1.3038,1.4341,-0.0005
1780,89000,452.6,51.494,-29.523,-0.0021,-0.0006,-0.0021,0.2009,1.2934,1.4537,-0.0002
1800,,,,,,,,,,,
1800,90000,459.5,44.879,-28.383,-0.0017,-0.0007,-0.0012,0.1386,1.2973,1.4633,0.0000
1820,91000,464.3,40.868,-25.626,-0.0016,-0.0010,-0.0018,0.1756,1.2978,1.4894,0.0003
1840,92000,469.2,45.909,-30.986,-0.0019,-0.0008,-0.0025,0.1468,1.3040,1.4620,0.0003
1860,93000,474.2,29.485,-37.625,-0.0016,-0.0017,-0.0007,0.1224,1.3162,1.4618,-0.0003
1880,94000,479.0,36.328,-43.177,-0.0020,-0.0010,-0.0021,0.1497,1.3041,1.4558,0.0001
1900,95000,483.8,46.356,-34.977,-0.0019,-0.0009,-0.0007,0.2009,1.2809,1.4763,0.0004
1920,96000,488.7,43.259,-29.502,-0.0022,-0.0008,-0.0012,0.1274,1.2970,1.4881,0.0002
1940,97000,493.5,50.830,-34.543,-0.0021,-0.0005,-0.0024,0.1491,1.2799,1.4785,0.0000
1960,98000,498.2,60.058,-33.981,-0.0021,-0.0010,-0.0013,0.1812,1.3075,1.4808,-0.0000
1980,99000,503.0,47.723,-26.820,-0.0021,-0.0011,-0.0030,0.1352,1.3273,1.4778,0.0006
2000,,,,,,,,,,,
2000,100000,510.0,47.802,-27.960,-0.0016,-0.0010,-0.0016,0.1559,1.3041,1.4777,0.0009
2020,101000,514.7,40.214,-30.630,-0.0021,-0.0006,-0.0010,0.1206,1.3287,1.4676,0.0003
2040,102000,519.5,45.354,-28.964,-0.0025,-0.0009,-0.0015,0.1562,1.3009,1.4795,0.0001
2060,103000,524.3,33.888,-22.551,-0.0025,-0.0006,-0.0018,0.1099,1.2900,1.4350,0.0003
2080,104000,529.2,39.246,-37.529,-0.0028,-0.0008,-0.0015,0.1371,1.2964,1.4556,0.0000
2100,105000,533.9,35.659,-29.774,-0.0018,-0.0011,-0.0014,0.1504,1.3141,1.4110,0.0001
2120,106000,538.6,48.327,-30.736,-0.0017,-0.0012,-0.0011,0.1659,1.3322,1.4088,0.0003
2140,107000,543.3,35.454,-31.589,-0.0015,-0.0013,-0.0016,0.1233,1.3073,1.3918,0.0003
2160,108000,548.2,64.630,-42.207,-0.0016,-0.0010,-0.0017,0.2732,1.3041,1.3722,0.0003
2180,109000,553.1,51.145,-30.123,-0.0017,-0.0008,-0.0015,0.3100,1.3079,1.3949,-0.0004
2200,,,,,,,,,,,
2200,110000,559.9,45.095,-33.251,-0.0015,-0.0010,-0.0006,0.1583,1.3165,1.3703,-0.0001
2220,111000,564.5,61.172,-37.370,-0.0022,-0.0005,-0.0007,0.1697,1.3192,1.4108,0.0003
2240,112000,569.1,46.799,-28.973,-0.0012,-0.0009,-0.0019,0.1970,1.2982,1.3892,-0.0001
2260,113000,573.9,52.943,-33.801,-0.0016,-0.0006,-0.0025,0.1853,1.2924,1.4075,0.0001
2280,114000,578.6,46.993,-39.409,-0.0021,-0.0008,-0.0005,0.1590,1.2723,1.3597,-0.0002
2300,115000,583.5,38.464,-30.244,-0.0012,-0.0006,-0.0011,0.1496,1.2756,1.3628,0.0002
2320,116000,588.3,46.683,-28.470,-0.0018,-0.0009,-0.0009,0.1317,1.3077,1.3818,0.0003
2340,117000,593.0,41.358,-33.471,-0.0020,-0.0008,-0.0012,0.1392,1.2861,1.3937,0.0001
2360,118000,597.6,31.092,-21.802,-0.0021,-0.0008,-0.0012,0.1743,1.2552,1.3860,0.0006
2380,119000,602.3,25.207,-47.347,-0.0021,-0.0008,-0.0009,0.1335,1.2751,1.3818,-0.0004
2400,,,,,,,,,,,
2400,120000,609.1,28.761,-35.192,-0.0023,-0.0012,-0.0011,0.1301,1.2599,1.4373,0.0004
2420,121000,613.7,44.769,-46.775,-0.0022,-0.0018,-0.0012,0.1699,1.2919,1.4443,0.0003
2440,122000,618.5,40.988,-37.313,-0.0024,-0.0014,-0.0010,0.1308,1.2712,1.4360,0.0003
2460,123000,623.3,52.165,-35.574,-0.0022,-0.0008,-0.0013,0.2351,1.2668,1.4601,0.0000
2480,124000,628.0,56.612,-35.544,-0.0019,-0.0013,-0.0007,0.2827,1.2624,1.4320,0.0004
2500,125000,632.7,48.228,-28.843,-0.0024,-0.0010,-0.0010,0.1373,1.2422,1.4455,0.0002
2520,126000,637.5,36.004,-33.399,-0.0020,-0.0011,-0.0007,0.1323,1.2345,1.4395,0.0002
2540,127000,642.4,39.012,-29.939,-0.0015,-0.0006,-0.0007,0.2116,1.2617,1.4620,0.0000
2560,128000,647.1,35.814,-27.634,-0.0016,-0.0006,-0.0009,0.1970,1.2397,1.4760,0.0002
2580,129000,652.0,41.221,-24.181,-0.0024,-0.0008,-0.0013,0.1289,1.2220,1.4842,0.0004
2600,,,,,,,,,,,
2600,130000,658.9,39.411,-38.035,-0.0020,-0.0006,-0.0020,0.2383,1.1997,1.4800,0.0002
