episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1060,53000,210.3,161.9111,-27.6632,-0.0019,0.0368,2.1227,0.0005,nan
1080,54000,214.1,182.6817,-27.9586,-0.0017,0.0462,2.0743,0.0005,nan
1100,,,,,,,,,
1100,55000,219.3,178.4182,-24.6467,-0.0013,0.0365,2.0764,-0.0002,nan
1120,56000,223.0,189.8673,-22.9977,-0.0011,0.0495,2.1071,0.0003,nan
1140,57000,226.7,191.7967,-26.9388,-0.0012,0.0278,2.0916,0.0000,nan
1160,58000,230.4,198.7733,-32.2044,-0.0012,0.0564,2.0819,0.0000,nan
1180,59000,234.1,202.1985,-29.5024,-0.0009,0.0656,2.0932,-0.0002,nan
1200,,,,,,,,,
1200,60000,239.4,157.5325,-31.6940,-0.0013,0.0452,2.0748,0.0001,nan
1220,61000,243.0,221.9318,-27.5319,-0.0015,0.0456,2.0672,0.0000,nan
1240,62000,246.8,228.4178,-24.6905,-0.0019,0.0527,2.0628,0.0001,nan
1260,63000,250.5,190.7969,-32.8072,-0.0012,0.0646,2.0877,0.0001,nan
1280,64000,254.0,214.3783,-33.5268,-0.0012,0.0534,2.0877,0.0003,nan
1300,,,,,,,,,
1300,65000,259.2,210.8092,-31.0837,-0.0014,0.0548,2.0756,0.0003,nan
1320,66000,262.9,183.6275,-26.8574,-0.0012,0.0397,2.0796,0.0001,nan
1340,67000,266.6,243.3204,-29.3158,-0.0016,0.0703,2.0908,-0.0001,nan
1360,68000,270.3,201.7265,-26.4016,-0.0016,0.0646,2.0828,0.0004,nan
1380,69000,274.0,206.5012,-34.0144,-0.0014,0.0611,2.0548,-0.0002,nan
1400,,,,,,,,,
1400,70000,279.3,185.0880,-30.1557,-0.0013,0.0528,2.0721,0.0002,nan
1420,71000,282.9,214.8681,-34.7793,-0.0013,0.0806,2.0852,0.0006,nan
1440,72000,286.5,201.0712,-24.7049,-0.0016,0.0585,2.0682,0.0004,nan
1460,73000,290.1,232.2013,-32.2783,-0.0020,0.0499,2.0711,0.0003,nan
1480,74000,293.7,199.0781,-28.3617,-0.0013,0.0578,2.0554,0.0004,nan
1500,,,,,,,,,
1500,75000,299.0,166.8823,-21.4893,-0.0016,0.0578,2.0672,0.0002,nan
1520,76000,302.6,221.9877,-39.4484,-0.0011,0.0596,2.0586,0.0003,nan
1540,77000,306.3,211.6110,-25.3958,-0.0013,0.0591,2.0494,0.0002,nan
1560,78000,309.9,183.5464,-22.0680,-0.0013,0.0491,2.0395,0.0004,nan
1580,79000,313.7,237.7510,-26.2752,-0.0015,0.0677,2.0500,0.0004,nan
1600,,,,,,,,,
1600,80000,319.0,186.8578,-29.8852,-0.0011,0.0651,2.0567,0.0001,nan
1620,81000,322.7,197.3877,-28.0019,-0.0015,0.0364,2.0397,0.0001,nan
1640,82000,326.4,211.3680,-29.4932,-0.0013,0.0609,2.0592,0.0003,nan
1660,83000,330.1,203.8859,-29.0293,-0.0013,0.0692,2.0498,0.0004,nan
1680,84000,333.7,228.2466,-36.5650,-0.0014,0.0648,2.0422,0.0002,nan
1700,,,,,,,,,
1700,85000,339.0,187.9899,-26.8976,-0.0015,0.0646,2.0195,-0.0001,nan
1720,86000,342.7,188.2839,-33.0324,-0.0021,0.0749,2.0437,0.0001,nan
1740,87000,346.4,169.2056,-32.1723,-0.0015,0.0554,2.0120,0.0000,nan
1760,88000,350.0,223.7816,-29.0196,-0.0018,0.0541,2.0349,0.0003,nan
1780,89000,353.6,199.5912,-30.0276,-0.0015,0.0980,2.0149,0.0003,nan
1800,,,,,,,,,
1800,90000,358.9,174.3912,-29.3004,-0.0016,0.0605,1.9824,0.0001,nan
1820,91000,362.4,238.5284,-30.8789,-0.0012,0.0683,2.0080,0.0002,nan
1840,92000,366.0,212.6375,-27.8748,-0.0016,0.0819,1.9864,-0.0001,nan
1860,93000,369.7,155.4150,-25.5360,-0.0016,0.0534,1.9762,0.0004,nan
1880,94000,373.3,191.0411,-26.7906,-0.0014,0.0575,1.9749,0.0003,nan
1900,,,,,,,,,
1900,95000,378.5,200.2102,-35.6597,-0.0014,0.0697,1.9927,0.0004,nan
1920,96000,382.2,217.1419,-26.2550,-0.0009,0.0690,2.0127,0.0001,nan
1940,97000,385.9,208.3689,-31.5868,-0.0019,0.0605,1.9758,0.0003,nan
1960,98000,389.5,195.2159,-26.3853,-0.0012,0.0691,2.0222,0.0001,nan
1980,99000,393.2,136.2016,-15.8938,-0.0015,0.0716,2.0031,0.0002,nan
2000,,,,,,,,,
2000,100000,398.5,173.9235,-21.6060,-0.0013,0.0575,2.0050,0.0001,nan
2020,101000,402.4,173.3350,-36.1492,-0.0017,0.0739,1.9615,0.0001,nan
2040,102000,406.0,211.5316,-21.5553,-0.0013,0.0604,1.9999,0.0002,nan
2060,103000,409.8,169.0525,-24.2838,-0.0013,0.0545,1.9714,0.0002,nan
2080,104000,413.5,189.9505,-25.8284,-0.0014,0.0812,1.9995,0.0003,nan
2100,,,,,,,,,
2100,105000,418.7,215.1901,-27.6147,-0.0014,0.0624,1.9707,0.0005,nan
2120,106000,422.4,216.6590,-27.2115,-0.0017,0.0674,1.9935,0.0001,nan
2140,107000,426.0,221.5296,-21.9863,-0.0014,0.0644,2.0001,0.0001,nan
2160,108000,429.7,239.6717,-24.5630,-0.0018,0.0753,2.0065,0.0003,nan
2180,109000,433.4,217.2091,-26.4739,-0.0013,0.0698,1.9680,0.0002,nan
2200,,,,,,,,,
2200,110000,438.7,218.5304,-29.7446,-0.0015,0.0681,1.9726,0.0002,nan
2220,111000,442.3,160.2221,-34.2513,-0.0013,0.0627,2.0180,0.0003,nan
2240,112000,445.9,220.8009,-30.4770,-0.0017,0.1110,1.9822,0.0002,nan
2260,113000,449.6,279.0275,-29.1522,-0.0017,0.0591,1.9899,-0.0002,nan
2280,114000,453.3,213.1386,-22.8452,-0.0013,0.0979,2.0019,0.0000,nan
2300,,,,,,,,,
2300,115000,458.5,230.4206,-28.9534,-0.0013,0.0681,1.9320,0.0002,nan
2320,116000,462.0,257.8589,-33.1514,-0.0014,0.1201,1.9836,0.0004,nan
2340,117000,465.7,210.2473,-33.4094,-0.0020,0.0574,1.9807,0.0011,nan
2360,118000,469.3,167.0952,-24.5307,-0.0015,0.0655,1.9626,0.0001,nan
2380,119000,473.0,171.2931,-28.9209,-0.0015,0.0552,1.9593,0.0004,nan
2400,,,,,,,,,
2400,120000,478.2,225.9171,-26.2116,-0.0015,0.0776,1.9718,0.0002,nan
2420,121000,481.8,176.0389,-34.3441,-0.0016,0.0726,1.9527,0.0003,nan
2440,122000,485.4,205.9896,-29.0667,-0.0013,0.1256,1.9924,0.0001,nan
2460,123000,489.1,224.3368,-32.1569,-0.0019,0.0861,2.0177,0.0001,nan
2480,124000,492.7,213.8828,-32.6896,-0.0013,0.0822,2.0180,0.0003,nan
2500,,,,,,,,,
2500,125000,497.9,203.5082,-31.3742,-0.0011,0.0568,2.0195,0.0002,nan
2520,126000,501.6,173.0569,-27.5465,-0.0013,0.0848,1.9934,-0.0001,nan
2540,127000,505.2,117.5053,-36.9057,-0.0015,0.0973,2.0145,0.0001,nan
2560,128000,508.8,171.7384,-23.5237,-0.0016,0.0703,2.0185,0.0006,nan
2580,129000,512.4,197.4250,-28.4630,-0.0012,0.0688,2.0268,0.0005,nan
2600,,,,,,,,,
2600,130000,517.7,195.9451,-31.8452,-0.0016,0.0725,2.0268,0.0007,nan
2620,131000,521.2,243.1210,-31.8608,-0.0008,0.0868,2.0551,0.0006,nan
2640,132000,524.9,156.0412,-26.6991,-0.0011,0.0674,2.0359,0.0002,nan
2660,133000,528.5,174.7018,-19.3076,-0.0011,0.0867,1.9833,0.0002,nan
2680,134000,532.2,264.2300,-29.4947,-0.0016,0.1227,2.0312,0.0005,nan
2700,,,,,,,,,
2700,135000,537.3,181.7225,-26.8155,-0.0016,0.0645,2.0125,0.0003,nan
2720,136000,540.9,217.0330,-29.4580,-0.0012,0.1068,2.0290,0.0002,nan
2740,137000,544.6,237.5870,-28.5620,-0.0012,0.0722,2.0145,0.0002,nan
2760,138000,548.1,179.7352,-26.6171,-0.0014,0.0577,2.0377,0.0003,nan
2780,139000,551.8,199.7922,-30.2805,-0.0015,0.0900,2.0274,0.0006,nan
2800,,,,,,,,,
2800,140000,557.1,211.8298,-32.7780,-0.0012,0.0694,2.0310,-0.0001,nan
2820,141000,560.7,209.5452,-27.3676,-0.0012,0.0913,2.0764,0.0001,nan
2840,142000,564.3,220.7351,-34.7859,-0.0014,0.0605,2.0349,0.0001,nan
2860,143000,567.9,200.4842,-22.2879,-0.0018,0.0977,2.0104,0.0001,nan
2880,144000,571.6,205.8235,-36.0068,-0.0020,0.0788,2.0379,0.0001,nan
2900,,,,,,,,,
2900,145000,576.8,180.6045,-29.3543,-0.0017,0.0730,2.0294,-0.0005,nan
2920,146000,580.5,214.8968,-23.8512,-0.0017,0.0600,2.0366,0.0006,nan
2940,147000,584.2,160.3107,-21.3039,-0.0008,0.0833,2.0188,0.0002,nan
2960,148000,587.9,198.7244,-19.2516,-0.0018,0.0804,2.0534,0.0004,nan
2980,149000,591.6,199.4277,-26.4522,-0.0017,0.0614,2.0240,0.0006,nan
3000,,,,,,,,,
3000,150000,597.0,169.9571,-42.2832,-0.0014,0.0803,2.0173,0.0005,nan
3020,151000,600.6,228.3471,-24.9807,-0.0014,0.0584,2.0303,0.0000,nan
3040,152000,604.2,215.8306,-33.9451,-0.0013,0.0791,2.0182,0.0006,nan
3060,153000,607.9,193.4766,-37.1555,-0.0017,0.0787,2.0077,0.0004,nan
3080,154000,611.6,201.2812,-34.1358,-0.0012,0.1029,2.0179,0.0002,nan
3100,,,,,,,,,
3100,155000,616.8,234.1725,-25.5393,-0.0011,0.0942,2.0298,-0.0001,nan
3120,156000,620.4,215.4644,-29.8828,-0.0018,0.1052,2.0093,-0.0000,nan
3140,157000,624.1,178.4712,-23.0242,-0.0017,0.0906,1.9885,0.0001,nan
3160,158000,627.8,214.9197,-31.6994,-0.0013,0.1483,1.9623,-0.0001,nan
3180,159000,631.5,187.0805,-26.9940,-0.0013,0.0400,1.9467,-0.0003,nan
3200,,,,,,,,,
3200,160000,636.8,268.9713,-32.0971,-0.0014,0.1192,1.9978,-0.0001,nan
3220,161000,640.4,267.2224,-35.4174,-0.0019,0.1533,1.9954,0.0002,nan
3240,162000,644.0,215.5796,-26.8700,-0.0017,0.0707,2.0042,0.0002,nan
3260,163000,647.7,243.8236,-34.6595,-0.0013,0.0961,1.9788,0.0003,nan
3280,164000,651.3,225.4744,-26.2548,-0.0015,0.0964,2.0039,0.0004,nan
3300,,,,,,,,,
3300,165000,656.5,163.6329,-24.3215,-0.0013,0.1269,1.9865,0.0002,nan
3320,166000,660.2,229.1165,-19.8833,-0.0019,0.0686,1.9774,-0.0001,nan
3340,167000,663.9,205.9586,-29.5799,-0.0009,0.1115,1.9753,0.0002,nan
3360,168000,667.5,222.9628,-29.0526,-0.0014,0.0810,1.9499,0.0002,nan
3380,169000,671.2,245.8701,-28.8326,-0.0011,0.1064,1.9765,0.0003,nan
3400,,,,,,,,,
3400,170000,676.6,252.7769,-27.2741,-0.0014,0.0990,1.9760,0.0000,nan
3420,171000,680.2,209.4946,-30.7746,-0.0016,0.0669,1.9883,0.0003,nan
3440,172000,683.8,252.5051,-29.3766,-0.0019,0.1198,1.9616,0.0001,nan
3460,173000,687.5,221.9289,-27.1021,-0.0016,0.0928,1.9891,0.0000,nan
3480,174000,691.2,235.2390,-32.2692,-0.0015,0.1210,1.9789,0.0001,nan
3500,,,,,,,,,
3500,175000,696.5,225.4168,-24.7837,-0.0013,0.0907,1.9790,0.0002,nan
3520,176000,700.2,204.8973,-23.6094,-0.0015,0.0872,1.9986,0.0001,nan
3540,177000,703.9,209.3802,-20.7883,-0.0017,0.0669,1.9748,0.0006,nan
3560,178000,707.6,248.5718,-32.7163,-0.0011,0.0925,1.9867,0.0002,nan
3580,179000,711.3,255.4472,-31.3738,-0.0015,0.1349,1.9632,0.0004,nan
3600,,,,,,,,,
3600,180000,716.6,200.8719,-28.7512,-0.0016,0.0886,1.9395,-0.0000,nan
3620,181000,720.2,224.0392,-30.9636,-0.0011,0.0998,2.0097,0.0004,nan
3640,182000,723.8,202.0005,-25.0452,-0.0017,0.0736,1.9361,-0.0000,nan
3660,183000,727.6,183.1849,-23.8308,-0.0013,0.0989,1.9585,0.0001,nan
3680,184000,731.3,232.0853,-37.1232,-0.0016,0.1210,1.9222,0.0005,nan
3700,,,,,,,,,
3700,185000,736.5,252.3879,-32.0750,-0.0019,0.0959,1.9575,0.0001,nan
3720,186000,740.1,225.6407,-32.2441,-0.0016,0.0997,1.9807,0.0002,nan
3740,187000,743.8,230.2353,-29.3684,-0.0018,0.1142,1.9579,-0.0003,nan
3760,188000,747.5,187.2128,-27.0112,-0.0013,0.0686,1.9776,-0.0001,nan
3780,189000,751.1,217.8240,-29.3201,-0.0015,0.0880,1.9677,0.0004,nan
3800,,,,,,,,,
3800,190000,756.4,205.6508,-25.1963,-0.0011,0.0852,1.9604,0.0003,nan
3820,191000,760.1,218.8753,-32.4752,-0.0012,0.1509,1.9894,-0.0001,nan
3840,192000,763.8,187.3039,-28.2596,-0.0016,0.1035,1.9896,0.0001,nan
3860,193000,767.4,238.6535,-30.9992,-0.0019,0.0952,2.0103,0.0002,nan
3880,194000,771.0,229.8684,-31.5824,-0.0014,0.0838,1.9703,0.0003,nan
3900,,,,,,,,,
3900,195000,776.3,232.4009,-36.9000,-0.0014,0.1857,2.0057,-0.0001,nan
3920,196000,780.0,266.2854,-31.0160,-0.0017,0.1088,1.9861,-0.0004,nan
3940,197000,783.8,203.2210,-29.4469,-0.0011,0.1023,1.9976,0.0002,nan
3960,198000,787.4,194.4921,-36.4336,-0.0018,0.1042,1.9829,0.0001,nan
3980,199000,791.2,198.6352,-32.0311,-0.0014,0.1108,1.9623,-0.0003,nan
4000,,,,,,,,,
4000,200000,796.5,252.0988,-33.4686,-0.0013,0.0965,1.9716,0.0005,nan
