episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1600,80000,257.1,22.3212,-21.3815,nan,nan,nan,nan,2.0943
1620,81000,259.9,23.7125,-43.3946,nan,nan,nan,nan,2.3218
1640,82000,262.7,35.2595,-19.7404,nan,nan,nan,nan,2.6893
1660,83000,265.6,43.4819,-24.7786,nan,nan,nan,nan,3.5766
1680,84000,268.5,22.1935,-21.5852,nan,nan,nan,nan,2.3778
1700,,,,,,,,,
1700,85000,272.8,39.2354,-21.5244,nan,nan,nan,nan,1.6759
1720,86000,275.6,38.8602,-35.6060,nan,nan,nan,nan,2.4685
1740,87000,278.6,46.4423,-23.0239,nan,nan,nan,nan,2.4354
1760,88000,281.4,27.2720,-29.4033,nan,nan,nan,nan,2.9056
1780,89000,284.4,34.6518,-19.8367,nan,nan,nan,nan,1.7455
1800,,,,,,,,,
1800,90000,288.6,21.8560,-15.1069,nan,nan,nan,nan,2.9362
1820,91000,291.4,28.3841,-19.3411,nan,nan,nan,nan,2.8098
1840,92000,294.3,37.1718,-12.9278,nan,nan,nan,nan,2.2832
1860,93000,297.2,34.4009,-17.9259,nan,nan,nan,nan,1.9765
1880,94000,300.1,44.3441,-15.3723,nan,nan,nan,nan,2.4348
1900,,,,,,,,,
1900,95000,304.3,32.8405,-26.5984,nan,nan,nan,nan,2.3827
1920,96000,307.1,24.1883,-16.9948,nan,nan,nan,nan,1.9437
1940,97000,309.9,24.1539,-15.6093,nan,nan,nan,nan,2.8712
1960,98000,312.8,26.0677,-25.3005,nan,nan,nan,nan,2.5641
1980,99000,315.7,30.4299,-17.9527,nan,nan,nan,nan,2.3524
2000,,,,,,,,,
2000,100000,320.0,38.5995,-21.0916,nan,nan,nan,nan,2.0219
2020,101000,322.7,30.4139,-26.0178,nan,nan,nan,nan,2.7186
2040,102000,325.6,37.5152,-18.9209,nan,nan,nan,nan,2.3008
2060,103000,328.7,35.3163,-26.8580,nan,nan,nan,nan,2.6577
2080,104000,331.6,25.9098,-32.9513,nan,nan,nan,nan,2.7350
2100,,,,,,,,,
2100,105000,335.9,30.8479,-15.3610,nan,nan,nan,nan,2.1799
2120,106000,338.8,38.9560,-15.1490,nan,nan,nan,nan,2.8068
2140,107000,341.9,34.2612,-17.3499,nan,nan,nan,nan,3.4385
2160,108000,344.8,60.7234,-11.4708,nan,nan,nan,nan,2.4646
2180,109000,347.8,41.3723,-26.2052,nan,nan,nan,nan,2.3274
2200,,,,,,,,,
2200,110000,352.2,31.6435,-25.0447,nan,nan,nan,nan,2.2791
2220,111000,355.0,27.3745,-26.7069,nan,nan,nan,nan,2.3203
2240,112000,358.0,42.5336,-23.0125,nan,nan,nan,nan,2.3343
2260,113000,360.9,30.7746,-32.6014,nan,nan,nan,nan,2.1505
2280,114000,363.8,28.8920,-27.2297,nan,nan,nan,nan,2.0868
2300,,,,,,,,,
2300,115000,368.1,54.7495,-20.0847,nan,nan,nan,nan,1.6845
2320,116000,370.9,22.1004,-27.0122,nan,nan,nan,nan,2.2726
2340,117000,373.9,61.5003,-26.2927,nan,nan,nan,nan,1.8521
2360,118000,376.8,43.7568,-15.2503,nan,nan,nan,nan,1.9466
2380,119000,379.8,32.7174,-19.2759,nan,nan,nan,nan,2.7040
2400,,,,,,,,,
2400,120000,384.1,43.7310,-24.4272,nan,nan,nan,nan,2.0091
2420,121000,387.0,34.5031,-32.0517,nan,nan,nan,nan,2.2395
2440,122000,389.9,17.5662,-33.6603,nan,nan,nan,nan,2.2391
2460,123000,392.8,46.0194,-21.9621,nan,nan,nan,nan,2.2491
2480,124000,395.6,23.5882,-37.9060,nan,nan,nan,nan,2.2356
2500,,,,,,,,,
2500,125000,400.0,24.3080,-20.1344,nan,nan,nan,nan,2.9767
2520,126000,402.9,27.3815,-42.2482,nan,nan,nan,nan,2.4081
2540,127000,405.8,27.5508,-31.9205,nan,nan,nan,nan,1.3992
2560,128000,408.7,33.0517,-29.2952,nan,nan,nan,nan,2.3460
2580,129000,411.6,30.9584,-9.2546,nan,nan,nan,nan,2.6603
2600,,,,,,,,,
2600,130000,415.9,42.6504,-23.6482,nan,nan,nan,nan,2.0543
2620,131000,418.8,31.4377,-14.6240,nan,nan,nan,nan,2.3709
2640,132000,421.7,54.1317,-26.4757,nan,nan,nan,nan,2.2707
2660,133000,424.6,38.2364,-17.4697,nan,nan,nan,nan,2.7073
2680,134000,427.5,42.8442,-18.0192,nan,nan,nan,nan,1.9294
2700,,,,,,,,,
2700,135000,431.9,48.5355,-23.3210,nan,nan,nan,nan,2.1489
2720,136000,434.7,59.8721,-25.9137,nan,nan,nan,nan,2.0225
2740,137000,437.6,40.5957,-21.1341,nan,nan,nan,nan,2.7595
2760,138000,440.4,46.6587,-23.5606,nan,nan,nan,nan,2.1925
2780,139000,443.4,49.9337,-26.1244,nan,nan,nan,nan,2.0399
2800,,,,,,,,,
2800,140000,447.6,28.7474,-14.7695,nan,nan,nan,nan,2.3228
2820,141000,450.4,26.7052,-24.9058,nan,nan,nan,nan,2.0283
2840,142000,453.4,35.9270,-23.6448,nan,nan,nan,nan,1.8896
2860,143000,456.3,42.2255,-21.7972,nan,nan,nan,nan,1.5840
2880,144000,459.1,42.5932,-24.9880,nan,nan,nan,nan,2.1303
2900,,,,,,,,,
2900,145000,463.4,26.1850,-61.6039,nan,nan,nan,nan,2.1327
2920,146000,466.1,34.1564,-54.6666,nan,nan,nan,nan,2.1837
2940,147000,469.1,33.7272,-28.3081,nan,nan,nan,nan,2.0591
2960,148000,472.0,24.4224,-27.4179,nan,nan,nan,nan,2.1114
2980,149000,474.9,52.9882,-39.2267,nan,nan,nan,nan,2.1787
3000,,,,,,,,,
3000,150000,479.1,26.3620,-23.0683,nan,nan,nan,nan,1.8172
3020,151000,482.0,30.6010,-38.5386,nan,nan,nan,nan,1.9895
3040,152000,484.9,48.3797,-30.4911,nan,nan,nan,nan,2.3580
3060,153000,487.9,55.0810,-34.0562,nan,nan,nan,nan,2.2343
3080,154000,490.7,42.8781,-25.5601,nan,nan,nan,nan,2.2905
3100,,,,,,,,,
3100,155000,495.0,31.6718,-37.8661,nan,nan,nan,nan,2.2261
3120,156000,497.9,37.1764,-30.2246,nan,nan,nan,nan,3.3213
3140,157000,500.9,28.3973,-21.8592,nan,nan,nan,nan,2.6291
3160,158000,503.7,23.1210,-24.8512,nan,nan,nan,nan,1.8110
3180,159000,506.7,16.5881,-22.6890,nan,nan,nan,nan,2.0067
3200,,,,,,,,,
3200,160000,511.0,25.7723,-30.4706,nan,nan,nan,nan,1.9673
3220,161000,513.8,24.6496,-21.1046,nan,nan,nan,nan,3.0714
3240,162000,516.7,23.5425,-31.0358,nan,nan,nan,nan,2.8936
3260,163000,519.6,32.3934,-20.6876,nan,nan,nan,nan,2.4944
3280,164000,522.4,32.2277,-10.6508,nan,nan,nan,nan,2.1162
3300,,,,,,,,,
3300,165000,526.8,18.7699,-26.4392,nan,nan,nan,nan,2.1823
3320,166000,529.6,15.1217,-21.3984,nan,nan,nan,nan,2.3146
3340,167000,532.6,19.5841,-17.1351,nan,nan,nan,nan,2.1386
3360,168000,535.5,21.7110,-21.4459,nan,nan,nan,nan,2.7716
3380,169000,538.5,33.2875,-19.1581,nan,nan,nan,nan,2.1579
3400,,,,,,,,,
3400,170000,542.8,31.7256,-30.6640,nan,nan,nan,nan,2.4058
3420,171000,545.7,28.1921,-20.6522,nan,nan,nan,nan,2.1977
3440,172000,548.4,35.1388,-13.5245,nan,nan,nan,nan,2.2407
3460,173000,551.4,26.1469,-30.3938,nan,nan,nan,nan,2.4725
3480,174000,554.3,29.5496,-34.9799,nan,nan,nan,nan,1.9843
3500,,,,,,,,,
3500,175000,558.6,27.0856,-34.4625,nan,nan,nan,nan,2.1974
3520,176000,561.5,31.0169,-18.5673,nan,nan,nan,nan,1.7911
3540,177000,564.4,40.6722,-21.6339,nan,nan,nan,nan,2.0928
3560,178000,567.2,21.9630,-18.3304,nan,nan,nan,nan,1.6103
3580,179000,570.1,43.7291,-16.8916,nan,nan,nan,nan,2.1060
3600,,,,,,,,,
3600,180000,574.4,48.3769,-23.1582,nan,nan,nan,nan,2.0662
3620,181000,577.3,35.0518,-24.4625,nan,nan,nan,nan,2.0943
3640,182000,580.1,45.2464,-24.6594,nan,nan,nan,nan,2.6033
3660,183000,583.1,44.2948,-30.6378,nan,nan,nan,nan,2.6333
3680,184000,585.9,32.9625,-9.7153,nan,nan,nan,nan,2.0951
3700,,,,,,,,,
3700,185000,590.2,14.8086,-18.0092,nan,nan,nan,nan,1.6777
3720,186000,593.0,43.5562,-14.1478,nan,nan,nan,nan,1.6898
3740,187000,596.0,27.0436,-18.1310,nan,nan,nan,nan,2.2546
3760,188000,598.8,63.1518,-16.9273,nan,nan,nan,nan,1.9759
3780,189000,601.8,22.8213,-48.4408,nan,nan,nan,nan,2.2049
3800,,,,,,,,,
3800,190000,606.1,22.2539,-18.4162,nan,nan,nan,nan,1.9329
3820,191000,608.9,41.1226,-20.0593,nan,nan,nan,nan,2.4496
3840,192000,611.8,55.0687,-19.2014,nan,nan,nan,nan,1.9415
3860,193000,614.8,41.8010,-29.5745,nan,nan,nan,nan,2.1698
3880,194000,617.7,14.6624,-27.2151,nan,nan,nan,nan,2.3660
3900,,,,,,,,,
3900,195000,621.9,30.4900,-16.1310,nan,nan,nan,nan,1.8929
3920,196000,624.8,32.7826,-29.1159,nan,nan,nan,nan,2.3857
3940,197000,627.7,52.9844,-18.4490,nan,nan,nan,nan,1.6180
3960,198000,630.6,24.9888,-15.0166,nan,nan,nan,nan,2.3710
3980,199000,633.6,39.0574,-17.7666,nan,nan,nan,nan,1.6140
4000,,,,,,,,,
4000,200000,637.9,22.6811,-19.0696,nan,nan,nan,nan,1.7620
