episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1360,68000,734.2,262.5002,-28.6077,-0.0019,0.1430,1.8879,0.0004,nan
1380,69000,743.0,207.4420,-36.5258,-0.0021,0.2668,1.8522,0.0004,nan
1400,,,,,,,,,
1400,70000,755.8,211.8487,-33.6336,-0.0023,0.1873,1.8629,0.0006,nan
1420,71000,764.8,159.2127,-26.0057,-0.0016,0.1413,1.8568,0.0006,nan
1440,72000,774.0,181.4425,-23.2173,-0.0021,0.1372,1.8549,0.0010,nan
1460,73000,782.8,204.6477,-22.7689,-0.0026,0.1491,1.8365,0.0003,nan
1480,74000,791.8,229.3641,-34.0260,-0.0018,0.2750,1.8437,0.0005,nan
1500,,,,,,,,,
1500,75000,804.3,248.7010,-32.3220,-0.0017,0.1705,1.8291,0.0001,nan
1520,76000,813.4,261.0686,-31.5283,-0.0016,0.1743,1.8477,0.0001,nan
1540,77000,827.0,271.3924,-31.3369,-0.0021,0.1431,1.8647,-0.0000,nan
1560,78000,837.8,232.0442,-26.5980,-0.0017,0.1423,1.8583,0.0002,nan
1580,79000,846.4,265.6004,-33.1831,-0.0013,0.1782,1.8624,0.0002,nan
1600,,,,,,,,,
1600,80000,858.9,228.7330,-22.2954,-0.0015,0.1786,1.8789,-0.0002,nan
1620,81000,867.6,228.1432,-30.7099,-0.0025,0.1981,1.8717,0.0001,nan
1640,82000,876.5,163.4422,-22.2986,-0.0020,0.1674,1.8401,0.0005,nan
1660,83000,885.2,243.5390,-26.4521,-0.0018,0.2008,1.8367,0.0003,nan
1680,84000,894.3,249.6223,-27.4501,-0.0025,0.1608,1.8259,0.0004,nan
1700,,,,,,,,,
1700,85000,906.6,238.8260,-30.1959,-0.0021,0.1652,1.8250,0.0004,nan
1720,86000,915.5,253.4504,-34.1830,-0.0014,0.2580,1.8325,0.0004,nan
1740,87000,924.3,195.1704,-40.1254,-0.0014,0.3895,1.8090,0.0009,nan
1760,88000,933.1,253.3480,-43.8540,-0.0019,0.4665,1.8101,0.0002,nan
1780,89000,941.8,250.8192,-27.7860,-0.0023,0.1746,1.8108,0.0001,nan
1800,,,,,,,,,
1800,90000,954.5,301.6235,-25.3718,-0.0020,0.1903,1.8117,0.0003,nan
1820,91000,963.2,251.2016,-23.3680,-0.0015,0.1826,1.8290,0.0002,nan
1840,92000,972.1,201.5500,-19.5573,-0.0019,0.1554,1.8203,-0.0001,nan
1860,93000,980.6,149.9603,-17.2615,-0.0020,0.1289,1.8391,0.0002,nan
1880,94000,989.6,131.9130,-14.5872,-0.0019,0.1544,1.8344,0.0007,nan
1900,,,,,,,,,
1900,95000,1002.0,118.0396,-13.6469,-0.0021,0.1441,1.8452,0.0003,nan
1920,96000,1010.8,121.8946,-18.1772,-0.0016,0.2510,1.8371,0.0004,nan
1940,97000,1019.6,146.1054,-22.5092,-0.0020,0.2733,1.8545,0.0003,nan
1960,98000,1028.4,200.1542,-23.6568,-0.0017,0.2382,1.8406,0.0001,nan
1980,99000,1037.3,179.7004,-25.7577,-0.0016,0.1888,1.8326,0.0005,nan
2000,,,,,,,,,
2000,100000,1050.0,228.4236,-31.3888,-0.0012,0.2709,1.8702,0.0002,nan
2020,101000,1058.7,236.2889,-34.4081,-0.0015,0.2749,1.8563,0.0001,nan
2040,102000,1075.1,197.8370,-22.8632,-0.0013,0.1521,1.8376,0.0001,nan
2060,103000,1083.8,238.9807,-27.2285,-0.0017,0.1726,1.8348,0.0004,nan
2080,104000,1092.6,265.6756,-29.1328,-0.0012,0.1707,1.8427,0.0001,nan
2100,,,,,,,,,
2100,105000,1104.9,284.8143,-32.0402,-0.0015,0.1914,1.8333,-0.0003,nan
2120,106000,1113.6,293.5912,-32.8355,-0.0018,0.2284,1.8383,0.0002,nan
2140,107000,1122.5,304.3039,-31.9093,-0.0016,0.2634,1.8384,0.0003,nan
2160,108000,1131.3,254.1252,-35.1001,-0.0018,0.5401,1.8361,0.0003,nan
2180,109000,1140.1,272.6708,-39.1482,-0.0022,0.3793,1.8134,0.0002,nan
2200,,,,,,,,,
2200,110000,1152.9,305.2459,-30.8472,-0.0016,0.1940,1.8296,0.0005,nan
2220,111000,1161.5,280.2533,-26.2371,-0.0018,0.1988,1.8175,-0.0001,nan
2240,112000,1170.3,264.1113,-26.5030,-0.0016,0.1720,1.8492,0.0002,nan
2260,113000,1179.1,220.1362,-19.3951,-0.0016,0.1388,1.8245,-0.0000,nan
2280,114000,1188.0,252.4610,-22.2965,-0.0019,0.1352,1.8162,0.0004,nan
2300,,,,,,,,,
2300,115000,1201.0,177.4065,-18.4433,-0.0015,0.1749,1.7953,-0.0001,nan
2320,116000,1210.0,178.3679,-19.4485,-0.0026,0.1574,1.8124,0.0004,nan
2340,117000,1219.3,283.2921,-27.3466,-0.0016,0.2171,1.8083,0.0003,nan
2360,118000,1228.4,254.7191,-34.1768,-0.0020,0.2675,1.8106,0.0001,nan
2380,119000,1237.2,266.9160,-33.1727,-0.0011,0.2103,1.8231,0.0003,nan
2400,,,,,,,,,
2400,120000,1250.2,206.3023,-32.7130,-0.0020,0.2186,1.8223,0.0003,nan
