episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1100,55000,593.9,47.908,-28.425,-0.0019,-0.0003,-0.0011,0.0191,1.3962,1.4725,0.0000
1120,56000,604.4,27.907,-19.569,-0.0021,-0.0009,-0.0022,0.0137,1.3901,1.4696,0.0002
1140,57000,615.0,49.023,-26.525,-0.0017,-0.0017,-0.0027,0.0248,1.3925,1.4871,0.0000
1160,58000,626.4,28.642,-17.112,-0.0019,-0.0016,-0.0044,0.0167,1.4064,1.4760,0.0003
1180,59000,638.1,23.151,-22.407,-0.0020,-0.0004,-0.0027,0.0143,1.4321,1.4809,-0.0002
1200,,,,,,,,,,,
1200,60000,654.2,22.910,-28.482,-0.0015,-0.0010,-0.0022,0.0215,1.4180,1.4744,0.0004
1220,61000,665.8,13.697,-41.823,-0.0037,-0.0019,-0.0026,0.0142,1.4169,1.4280,0.0002
1240,62000,676.7,27.207,-32.259,-0.0027,-0.0006,-0.0024,0.0216,1.4167,1.4368,-0.0000
1260,63000,687.5,36.409,-25.006,-0.0019,-0.0007,-0.0012,0.0336,1.4009,1.4393,-0.0002
1280,64000,697.8,45.398,-29.173,-0.0018,-0.0010,-0.0015,0.0241,1.3937,1.4641,0.0002
1300,65000,707.9,38.444,-22.766,-0.0026,-0.0010,-0.0009,0.0209,1.3954,1.4738,0.0004
1320,66000,718.7,41.156,-24.941,-0.0021,-0.0005,-0.0008,0.0217,1.3791,1.4461,0.0001
1340,67000,729.3,39.945,-25.671,-0.0022,-0.0009,-0.0011,0.0169,1.3986,1.4193,-0.0003
1360,68000,739.7,45.878,-27.022,-0.0021,-0.0011,-0.0012,0.0212,1.3954,1.4330,0.0002
1380,69000,749.6,33.366,-27.896,-0.0018,-0.0009,-0.0015,0.0165,1.4068,1.4256,0.0001
1400,,,,,,,,,,,
1400,70000,763.8,27.929,-24.310,-0.0035,-0.0007,-0.0012,0.0159,1.3996,1.4253,0.0003
1420,71000,770.7,26.684,-28.948,-0.0031,-0.0006,-0.0011,0.0133,1.3654,1.4188,-0.0002
1440,72000,776.1,25.505,-24.223,-0.0025,-0.0008,-0.0018,0.0136,1.3979,1.4420,0.0002
1460,73000,782.0,30.418,-24.732,-0.0018,-0.0006,-0.0021,0.0162,1.3914,1.4507,0.0001
1480,74000,787.5,37.804,-21.626,-0.0019,-0.0005,-0.0012,0.0162,1.3872,1.4439,0.0000
