episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1680,84000,232.7,88.2076,-36.2690,nan,nan,nan,nan,nan
1700,,,,,,,,,
1700,85000,236.5,43.6915,-80.8431,nan,nan,nan,nan,nan
1720,86000,239.0,49.9224,-48.5184,nan,nan,nan,nan,nan
1740,87000,241.6,52.7251,-29.3146,nan,nan,nan,nan,nan
1760,88000,244.1,45.3294,-41.1478,nan,nan,nan,nan,nan
1780,89000,246.6,93.5118,-27.4879,nan,nan,nan,nan,nan
1800,,,,,,,,,
1800,90000,250.4,59.9556,-36.5960,nan,nan,nan,nan,nan
1820,91000,252.9,51.6790,-55.0143,nan,nan,nan,nan,nan
1840,92000,255.3,63.1711,-35.4567,nan,nan,nan,nan,nan
1860,93000,257.8,58.2269,-50.5273,nan,nan,nan,nan,nan
1880,94000,260.3,74.4598,-27.4786,nan,nan,nan,nan,nan
1900,,,,,,,,,
1900,95000,264.0,63.4185,-25.1126,nan,nan,nan,nan,nan
1920,96000,266.5,41.7515,-22.9136,nan,nan,nan,nan,nan
1940,97000,269.0,72.0145,-28.1434,nan,nan,nan,nan,nan
1960,98000,271.4,70.4805,-38.7044,nan,nan,nan,nan,nan
1980,99000,274.0,54.7512,-18.6868,nan,nan,nan,nan,nan
2000,,,,,,,,,
2000,100000,277.8,98.2383,-36.0401,nan,nan,nan,nan,nan
2020,101000,280.3,58.5184,-36.2418,nan,nan,nan,nan,nan
2040,102000,282.8,43.7316,-26.6526,nan,nan,nan,nan,nan
2060,103000,285.3,55.2132,-37.7909,nan,nan,nan,nan,nan
2080,104000,287.8,49.1675,-36.3892,nan,nan,nan,nan,nan
2100,,,,,,,,,
2100,105000,291.5,56.3168,-33.1244,nan,nan,nan,nan,nan
2120,106000,294.0,78.2146,-26.9647,nan,nan,nan,nan,nan
2140,107000,296.5,56.9194,-24.0916,nan,nan,nan,nan,nan
2160,108000,299.0,60.8612,-30.2659,nan,nan,nan,nan,nan
2180,109000,301.5,57.6353,-39.1540,nan,nan,nan,nan,nan
2200,,,,,,,,,
2200,110000,305.3,47.1760,-55.8383,nan,nan,nan,nan,nan
2220,111000,307.8,72.7703,-20.8068,nan,nan,nan,nan,nan
2240,112000,310.3,56.2259,-60.3288,nan,nan,nan,nan,nan
2260,113000,312.8,59.6016,-57.2770,nan,nan,nan,nan,nan
2280,114000,315.3,44.3867,-52.0174,nan,nan,nan,nan,nan
2300,,,,,,,,,
2300,115000,319.1,54.9703,-24.5600,nan,nan,nan,nan,nan
2320,116000,321.6,33.5026,-56.6322,nan,nan,nan,nan,nan
2340,117000,324.1,81.8535,-22.3229,nan,nan,nan,nan,nan
2360,118000,326.7,68.6105,-36.3236,nan,nan,nan,nan,nan
2380,119000,329.1,36.3202,-46.3798,nan,nan,nan,nan,nan
2400,,,,,,,,,
2400,120000,332.9,48.8151,-39.3905,nan,nan,nan,nan,nan
2420,121000,335.3,74.8127,-42.5648,nan,nan,nan,nan,nan
2440,122000,337.8,74.1404,-56.8801,nan,nan,nan,nan,nan
2460,123000,340.3,69.0571,-36.2430,nan,nan,nan,nan,nan
2480,124000,343.0,83.5252,-33.2291,nan,nan,nan,nan,nan
2500,,,,,,,,,
2500,125000,346.9,65.6150,-37.8591,nan,nan,nan,nan,nan
2520,126000,349.5,53.3949,-60.0082,nan,nan,nan,nan,nan
2540,127000,352.1,59.7404,-80.0306,nan,nan,nan,nan,nan
2560,128000,354.8,43.8042,-42.2553,nan,nan,nan,nan,nan
2580,129000,357.5,56.1850,-45.1701,nan,nan,nan,nan,nan
2600,,,,,,,,,
2600,130000,361.5,72.3333,-62.2067,nan,nan,nan,nan,nan
2620,131000,364.2,53.6067,-46.5075,nan,nan,nan,nan,nan
2640,132000,366.8,54.8586,-44.0980,nan,nan,nan,nan,nan
2660,133000,369.4,81.1415,-24.5612,nan,nan,nan,nan,nan
2680,134000,372.0,39.1381,-42.8685,nan,nan,nan,nan,nan
2700,,,,,,,,,
2700,135000,375.9,50.1021,-56.8970,nan,nan,nan,nan,nan
2720,136000,378.4,65.2027,-45.9485,nan,nan,nan,nan,nan
2740,137000,381.0,38.6102,-39.2749,nan,nan,nan,nan,nan
2760,138000,383.6,79.7183,-57.3813,nan,nan,nan,nan,nan
2780,139000,386.2,59.0042,-35.8657,nan,nan,nan,nan,nan
2800,,,,,,,,,
2800,140000,389.9,47.8900,-34.1481,nan,nan,nan,nan,nan
2820,141000,392.4,62.3740,-42.9731,nan,nan,nan,nan,nan
2840,142000,394.9,68.9434,-62.4948,nan,nan,nan,nan,nan
2860,143000,397.5,67.7207,-39.6819,nan,nan,nan,nan,nan
2880,144000,400.3,32.9266,-33.5515,nan,nan,nan,nan,nan
2900,,,,,,,,,
2900,145000,404.3,58.5018,-24.6298,nan,nan,nan,nan,nan
2920,146000,407.0,42.5947,-40.4414,nan,nan,nan,nan,nan
2940,147000,408.3,71.0355,-22.4561,nan,nan,nan,nan,nan
2960,148000,411.0,36.1735,-73.6352,nan,nan,nan,nan,nan
2980,149000,413.7,78.6119,-39.4516,nan,nan,nan,nan,nan
3000,,,,,,,,,
