episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2520,126000,499.7,231.9115,-32.3996,-0.0020,0.1554,2.0290,0.0002,nan
2540,127000,503.3,236.1714,-29.4964,-0.0013,0.0645,2.0192,0.0001,nan
2560,128000,506.9,207.6696,-28.6241,-0.0016,0.0917,2.0058,0.0005,nan
2580,129000,510.5,238.4552,-31.1581,-0.0013,0.0715,2.0228,0.0008,nan
2600,,,,,,,,,
2600,130000,515.9,225.3630,-24.8679,-0.0016,0.1230,2.0145,0.0000,nan
2620,131000,519.5,266.7908,-30.7862,-0.0013,0.1062,1.9922,0.0002,nan
2640,132000,523.1,243.6397,-34.0404,-0.0013,0.1043,2.0041,0.0000,nan
2660,133000,526.8,255.1768,-32.4277,-0.0013,0.1161,1.9934,0.0005,nan
2680,134000,530.4,250.2549,-25.6265,-0.0014,0.1029,2.0015,0.0001,nan
2700,,,,,,,,,
2700,135000,535.6,184.2319,-30.5633,-0.0018,0.1265,2.0173,-0.0001,nan
2720,136000,539.2,166.1689,-27.1959,-0.0015,0.1342,1.9936,-0.0000,nan
2740,137000,543.0,218.8366,-29.8119,-0.0014,0.0841,2.0233,-0.0001,nan
2760,138000,546.5,242.7354,-33.9973,-0.0017,0.1424,2.0081,0.0004,nan
2780,139000,550.1,284.3283,-35.1447,-0.0012,0.1963,2.0265,0.0003,nan
2800,,,,,,,,,
2800,140000,555.3,235.9990,-45.0002,-0.0016,0.1538,1.9989,0.0004,nan
2820,141000,558.8,232.7489,-37.2426,-0.0015,0.1669,1.9932,-0.0001,nan
2840,142000,562.5,256.4050,-32.1418,-0.0014,0.1555,1.9943,-0.0000,nan
2860,143000,566.2,217.4479,-29.1402,-0.0013,0.1317,2.0211,0.0001,nan
2880,144000,569.9,232.5919,-39.2112,-0.0015,0.1192,1.9985,0.0002,nan
2900,,,,,,,,,
2900,145000,575.2,235.4907,-28.8163,-0.0015,0.1565,1.9963,0.0006,nan
2920,146000,578.8,293.7524,-39.3678,-0.0013,0.1478,2.0086,0.0002,nan
2940,147000,582.5,195.6282,-30.4221,-0.0017,0.1617,1.9917,-0.0002,nan
2960,148000,586.1,254.2201,-31.7530,-0.0015,0.1411,1.9928,0.0008,nan
2980,149000,589.8,247.2836,-35.8220,-0.0013,0.1595,2.0041,0.0006,nan
3000,,,,,,,,,
3000,150000,595.1,215.4409,-24.0435,-0.0019,0.1063,1.9715,0.0001,nan
3020,151000,598.7,220.5206,-27.5174,-0.0013,0.1040,1.9928,0.0002,nan
3040,152000,602.5,280.2706,-35.6435,-0.0011,0.1600,1.9930,0.0001,nan
3060,153000,606.3,237.6192,-28.0658,-0.0019,0.1697,1.9906,-0.0002,nan
3080,154000,609.9,254.5448,-29.5974,-0.0014,0.1213,1.9724,0.0004,nan
3100,,,,,,,,,
3100,155000,615.2,265.9997,-30.1491,-0.0018,0.1030,1.9692,0.0003,nan
3120,156000,618.8,255.2830,-32.4224,-0.0016,0.1258,1.9665,0.0003,nan
3140,157000,622.4,275.7688,-27.5821,-0.0016,0.1395,1.9902,0.0006,nan
3160,158000,626.1,286.1955,-36.0805,-0.0011,0.1648,1.9681,-0.0000,nan
3180,159000,629.8,273.8768,-31.4310,-0.0019,0.1229,1.9835,0.0003,nan
3200,,,,,,,,,
3200,160000,634.9,238.3174,-31.0076,-0.0019,0.1306,1.9655,0.0001,nan
3220,161000,638.7,211.3162,-31.3423,-0.0013,0.1694,1.9724,0.0005,nan
3240,162000,642.4,246.5154,-29.4297,-0.0015,0.1200,1.9703,-0.0001,nan
3260,163000,646.1,267.9217,-40.7164,-0.0013,0.1729,1.9930,0.0000,nan
3280,164000,649.7,258.6906,-28.7717,-0.0015,0.1181,1.9986,0.0002,nan
3300,,,,,,,,,
3300,165000,654.8,211.5922,-29.2751,-0.0014,0.1837,1.9988,-0.0000,nan
3320,166000,658.5,224.6786,-37.4050,-0.0014,0.1319,1.9823,0.0004,nan
3340,167000,662.1,236.8893,-29.0190,-0.0014,0.1153,2.0047,0.0003,nan
3360,168000,665.7,222.8795,-31.3870,-0.0014,0.0863,1.9913,0.0004,nan
3380,169000,669.4,209.0879,-27.7994,-0.0015,0.1031,1.9916,0.0002,nan
3400,,,,,,,,,
3400,170000,674.6,250.8361,-36.3762,-0.0016,0.1276,1.9681,0.0004,nan
3420,171000,678.2,252.5983,-24.1606,-0.0015,0.1537,1.9730,-0.0001,nan
3440,172000,681.9,232.0386,-33.4646,-0.0019,0.1058,1.9518,0.0001,nan
3460,173000,685.6,264.9033,-26.1890,-0.0014,0.1482,1.9923,0.0001,nan
3480,174000,689.2,309.7385,-34.9994,-0.0012,0.1115,1.9963,0.0002,nan
3500,,,,,,,,,
3500,175000,694.5,268.2860,-28.2799,-0.0015,0.1098,1.9779,0.0002,nan
3520,176000,698.2,231.6584,-34.6591,-0.0013,0.1319,1.9708,-0.0002,nan
3540,177000,701.9,245.5730,-29.9820,-0.0016,0.1307,1.9829,0.0006,nan
3560,178000,705.5,234.2890,-25.3565,-0.0015,0.0834,1.9878,0.0005,nan
3580,179000,709.3,260.7511,-29.3998,-0.0011,0.1380,1.9726,0.0005,nan
3600,,,,,,,,,
3600,180000,714.7,222.2640,-27.5120,-0.0015,0.1164,1.9449,0.0005,nan
3620,181000,718.3,201.0855,-29.0575,-0.0019,0.1233,1.9590,0.0004,nan
3640,182000,722.0,190.4630,-26.6230,-0.0013,0.1565,1.9564,0.0003,nan
3660,183000,725.7,251.2611,-34.2278,-0.0015,0.1403,1.9360,0.0002,nan
3680,184000,729.3,242.7978,-32.3272,-0.0018,0.1056,1.9288,0.0001,nan
3700,,,,,,,,,
3700,185000,734.6,234.0013,-27.8089,-0.0014,0.1294,1.9687,0.0001,nan
3720,186000,738.2,233.0698,-25.3641,-0.0015,0.1215,1.9986,0.0004,nan
3740,187000,741.9,205.6066,-37.1544,-0.0017,0.0943,1.9548,0.0003,nan
3760,188000,745.6,247.2435,-33.0970,-0.0015,0.1398,1.9510,0.0004,nan
3780,189000,749.3,246.0412,-23.6290,-0.0011,0.0918,1.9862,0.0003,nan
3800,,,,,,,,,
3800,190000,754.6,229.1723,-35.7405,-0.0013,0.1210,1.9730,0.0001,nan
3820,191000,758.2,291.3458,-37.1437,-0.0017,0.1262,1.9501,0.0003,nan
3840,192000,761.8,192.9970,-26.9744,-0.0013,0.1495,1.9239,0.0001,nan
3860,193000,765.6,234.9057,-36.7719,-0.0008,0.1401,1.9722,0.0002,nan
3880,194000,769.2,294.0069,-29.4978,-0.0014,0.1228,1.9538,-0.0000,nan
3900,,,,,,,,,
3900,195000,774.4,229.7603,-27.9995,-0.0016,0.1305,1.9360,0.0007,nan
3920,196000,778.1,197.0506,-33.6493,-0.0011,0.1426,1.9542,0.0002,nan
3940,197000,782.0,216.9919,-29.5081,-0.0015,0.1176,1.9652,0.0002,nan
3960,198000,785.6,260.3371,-27.5546,-0.0016,0.1329,1.9428,0.0003,nan
3980,199000,789.2,237.0007,-35.5787,-0.0014,0.1496,1.9505,0.0001,nan
4000,,,,,,,,,
4000,200000,794.4,240.4833,-30.7710,-0.0013,0.1358,1.9511,0.0001,nan
