episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
820,41000,165.8,173.5450,-32.9628,-0.0014,0.1287,2.1252,0.0002,nan
840,42000,169.5,173.4053,-28.3961,-0.0010,0.1776,2.1359,0.0000,nan
860,43000,173.3,185.8315,-22.9453,-0.0013,0.1448,2.1190,0.0003,nan
880,44000,177.0,202.0442,-26.6390,-0.0014,0.1328,2.1203,0.0001,nan
900,,,,,,,,,
900,45000,182.2,147.7449,-23.3497,-0.0017,0.1073,2.0975,0.0007,nan
920,46000,186.0,186.1347,-28.3210,-0.0013,0.0849,2.1061,0.0002,nan
940,47000,189.8,212.3939,-21.8320,-0.0014,0.1482,2.1156,0.0001,nan
960,48000,193.4,232.6011,-24.3418,-0.0012,0.0888,2.1118,0.0001,nan
980,49000,197.1,139.8716,-24.4356,-0.0014,0.1126,2.0802,0.0004,nan
1000,,,,,,,,,
1000,50000,202.4,174.7850,-36.4160,-0.0016,0.1022,2.1013,0.0001,nan
1020,51000,205.9,156.5592,-25.7024,-0.0011,0.0809,2.1038,0.0005,nan
1040,52000,209.6,198.2143,-23.1294,-0.0011,0.0858,2.1126,-0.0001,nan
1060,53000,213.3,210.8127,-27.3111,-0.0014,0.1452,2.1424,0.0002,nan
1080,54000,217.0,152.0812,-25.2788,-0.0011,0.0841,2.1384,-0.0000,nan
1100,,,,,,,,,
1100,55000,222.2,149.8774,-27.5422,-0.0013,0.0557,2.1441,-0.0001,nan
1120,56000,226.0,171.7671,-25.5344,-0.0013,0.0864,2.1029,0.0001,nan
1140,57000,229.7,187.0856,-20.0489,-0.0013,0.0901,2.0914,0.0001,nan
1160,58000,233.3,169.0104,-28.3129,-0.0012,0.0856,2.1064,0.0001,nan
1180,59000,237.1,190.2197,-25.7644,-0.0015,0.1092,2.0994,0.0001,nan
1200,,,,,,,,,
1200,60000,242.3,177.3876,-30.6756,-0.0016,0.0917,2.1199,0.0001,nan
1220,61000,246.0,167.2925,-32.7092,-0.0012,0.0776,2.0910,-0.0001,nan
1240,62000,249.8,178.0605,-22.2580,-0.0017,0.0900,2.1008,0.0006,nan
1260,63000,253.5,176.5994,-29.5718,-0.0015,0.1239,2.0922,0.0005,nan
1280,64000,257.1,132.6495,-25.0894,-0.0012,0.0698,2.0903,-0.0000,nan
1300,,,,,,,,,
1300,65000,262.4,138.8059,-25.7625,-0.0012,0.1106,2.1095,0.0005,nan
1320,66000,266.0,166.6143,-22.6853,-0.0016,0.0920,2.0983,0.0003,nan
1340,67000,269.7,149.1082,-28.9335,-0.0012,0.0982,2.0960,-0.0002,nan
1360,68000,273.3,179.8308,-17.2149,-0.0016,0.0743,2.0924,0.0002,nan
1380,69000,276.9,204.4436,-19.3279,-0.0011,0.1175,2.0929,0.0006,nan
1400,,,,,,,,,
1400,70000,282.3,182.7392,-21.4160,-0.0015,0.0737,2.0740,0.0001,nan
1420,71000,285.9,212.5621,-28.6800,-0.0012,0.1232,2.0919,-0.0000,nan
1440,72000,289.5,168.7760,-27.5281,-0.0012,0.0833,2.0941,0.0000,nan
1460,73000,293.3,185.6491,-32.0424,-0.0012,0.1238,2.0604,0.0002,nan
1480,74000,297.0,182.9322,-20.5216,-0.0011,0.1157,2.0924,0.0003,nan
1500,,,,,,,,,
1500,75000,302.3,149.6493,-22.0981,-0.0015,0.0784,2.0826,0.0004,nan
1520,76000,306.0,182.8861,-32.0328,-0.0011,0.1262,2.0829,0.0003,nan
1540,77000,309.7,201.3594,-22.1436,-0.0014,0.1000,2.0974,0.0003,nan
1560,78000,313.3,216.4241,-25.1376,-0.0012,0.1169,2.0993,0.0003,nan
1580,79000,317.1,201.0763,-24.9285,-0.0012,0.1107,2.0807,0.0001,nan
1600,,,,,,,,,
1600,80000,322.4,175.6411,-24.2605,-0.0013,0.1082,2.1033,0.0003,nan
1620,81000,325.9,182.5741,-28.5037,-0.0018,0.0960,2.0929,0.0002,nan
1640,82000,329.5,139.4115,-25.7157,-0.0013,0.1178,2.0775,-0.0000,nan
1660,83000,333.2,149.9848,-31.8534,-0.0016,0.0897,2.0661,0.0007,nan
1680,84000,336.7,213.8414,-31.1767,-0.0010,0.1438,2.0591,0.0002,nan
1700,,,,,,,,,
1700,85000,341.9,176.1907,-33.0462,-0.0010,0.1335,2.1026,0.0004,nan
1720,86000,345.5,198.0584,-36.8232,-0.0012,0.1191,2.0822,0.0000,nan
1740,87000,349.2,218.8900,-27.9680,-0.0019,0.1625,2.0714,0.0002,nan
1760,88000,352.8,188.4980,-25.7541,-0.0016,0.1077,2.0789,0.0004,nan
1780,89000,356.5,242.8262,-26.8653,-0.0012,0.1947,2.0605,-0.0000,nan
1800,,,,,,,,,
1800,90000,361.6,183.5873,-20.5970,-0.0013,0.1135,2.0544,0.0003,nan
1820,91000,365.2,203.2158,-22.2029,-0.0016,0.1298,2.0853,0.0002,nan
1840,92000,368.8,171.1900,-26.8106,-0.0014,0.1245,2.0879,0.0001,nan
1860,93000,372.5,155.5912,-27.6230,-0.0010,0.1109,2.0820,0.0001,nan
1880,94000,376.1,244.9133,-28.6173,-0.0013,0.1779,2.0846,0.0002,nan
1900,,,,,,,,,
1900,95000,381.3,231.9306,-36.2354,-0.0012,0.1684,2.0758,0.0001,nan
1920,96000,384.8,166.3143,-26.5924,-0.0010,0.1426,2.0873,0.0001,nan
1940,97000,388.5,173.9897,-23.5806,-0.0016,0.1222,2.0909,-0.0002,nan
1960,98000,392.1,178.9992,-34.5398,-0.0012,0.1196,2.0815,0.0004,nan
1980,99000,395.8,206.7617,-21.5418,-0.0015,0.1012,2.0712,-0.0002,nan
2000,,,,,,,,,
2000,100000,401.1,227.4447,-28.5138,-0.0013,0.0786,2.1040,0.0000,nan
2020,101000,404.8,192.9971,-31.8533,-0.0010,0.1172,2.0960,0.0003,nan
2040,102000,408.5,202.2649,-27.2716,-0.0012,0.1585,2.0623,0.0003,nan
2060,103000,412.3,173.5735,-26.8461,-0.0016,0.1206,2.0756,0.0001,nan
2080,104000,416.0,206.8533,-28.0393,-0.0010,0.1487,2.0735,0.0000,nan
2100,,,,,,,,,
2100,105000,421.2,241.9808,-31.9065,-0.0010,0.1414,2.0598,-0.0001,nan
2120,106000,424.9,256.6688,-25.9069,-0.0011,0.1788,2.0980,-0.0001,nan
2140,107000,428.5,210.4229,-26.3770,-0.0015,0.1612,2.0767,-0.0001,nan
2160,108000,432.1,251.2534,-30.1033,-0.0013,0.1413,2.0903,0.0004,nan
2180,109000,435.8,201.9839,-28.7451,-0.0012,0.1256,2.0873,0.0003,nan
2200,,,,,,,,,
2200,110000,441.1,218.3227,-34.2068,-0.0014,0.1605,2.0854,0.0000,nan
2220,111000,444.8,205.9090,-18.6044,-0.0012,0.0900,2.0950,0.0001,nan
2240,112000,448.4,248.5309,-25.6517,-0.0013,0.1320,2.1068,0.0003,nan
2260,113000,452.0,239.4573,-36.3101,-0.0012,0.2087,2.1031,0.0002,nan
2280,114000,455.7,200.6948,-33.2546,-0.0015,0.1632,2.0890,0.0004,nan
2300,,,,,,,,,
2300,115000,461.0,207.1504,-23.9189,-0.0013,0.1415,2.0571,-0.0000,nan
2320,116000,464.6,183.6135,-31.0697,-0.0012,0.1728,2.0983,0.0001,nan
2340,117000,468.4,264.9391,-34.7914,-0.0015,0.1548,2.0900,0.0001,nan
2360,118000,472.1,253.3256,-27.9462,-0.0016,0.1260,2.0817,0.0001,nan
2380,119000,475.8,233.3975,-22.0052,-0.0015,0.1456,2.0913,0.0002,nan
2400,,,,,,,,,
2400,120000,481.0,188.4538,-28.2153,-0.0017,0.1167,2.0665,0.0004,nan
2420,121000,484.6,246.1140,-23.9096,-0.0015,0.1494,2.0866,-0.0003,nan
2440,122000,488.2,233.7048,-30.0474,-0.0014,0.1077,2.0705,0.0006,nan
2460,123000,491.9,222.8779,-27.5107,-0.0018,0.1854,2.0495,-0.0000,nan
2480,124000,495.6,233.0890,-29.1059,-0.0013,0.1260,2.0780,0.0003,nan
2500,,,,,,,,,
2500,125000,500.9,226.2464,-32.3673,-0.0015,0.1441,2.0742,0.0003,nan
2520,126000,504.5,226.4928,-31.7274,-0.0016,0.1792,2.0505,0.0003,nan
2540,127000,508.2,210.8847,-22.7526,-0.0013,0.1554,2.0592,0.0002,nan
2560,128000,511.8,216.6899,-30.2864,-0.0013,0.1431,2.0384,0.0003,nan
2580,129000,515.5,254.6172,-29.4115,-0.0018,0.1732,2.0683,0.0002,nan
2600,,,,,,,,,
2600,130000,520.8,247.9125,-31.9866,-0.0011,0.1632,2.0659,-0.0002,nan
2620,131000,524.3,205.8923,-26.9216,-0.0015,0.1629,2.0530,0.0003,nan
2640,132000,528.1,198.6685,-29.8511,-0.0012,0.1609,2.0443,0.0002,nan
2660,133000,531.8,225.5904,-22.0144,-0.0012,0.1252,2.0398,-0.0002,nan
2680,134000,535.5,261.1350,-31.3981,-0.0018,0.1343,2.0506,0.0006,nan
2700,,,,,,,,,
2700,135000,540.8,205.1902,-33.5546,-0.0017,0.1150,2.0250,0.0003,nan
2720,136000,544.4,220.6712,-27.4145,-0.0016,0.1280,2.0413,0.0005,nan
2740,137000,548.2,237.4252,-31.9096,-0.0017,0.0963,2.0239,-0.0000,nan
2760,138000,551.8,169.9072,-20.6747,-0.0015,0.1131,2.0514,-0.0002,nan
2780,139000,555.4,243.4565,-28.2572,-0.0013,0.1213,2.0164,-0.0000,nan
2800,,,,,,,,,
2800,140000,560.7,215.3720,-28.5012,-0.0013,0.1569,2.0398,-0.0001,nan
2820,141000,564.2,225.8128,-25.5529,-0.0014,0.0902,2.0388,0.0003,nan
2840,142000,567.7,186.8302,-30.8741,-0.0014,0.1321,2.0518,-0.0000,nan
2860,143000,571.5,212.5765,-36.9586,-0.0018,0.1363,2.0398,0.0001,nan
2880,144000,575.1,227.5113,-30.0147,-0.0017,0.1388,2.0351,-0.0001,nan
2900,,,,,,,,,
2900,145000,580.3,225.9246,-32.2658,-0.0016,0.2068,2.0008,0.0003,nan
2920,146000,583.9,213.5731,-41.3821,-0.0011,0.1349,2.0080,-0.0001,nan
2940,147000,587.7,222.5684,-29.4678,-0.0013,0.1549,2.0523,0.0003,nan
2960,148000,591.3,225.3852,-26.8219,-0.0015,0.1252,2.0331,0.0004,nan
2980,149000,595.0,267.0102,-28.4568,-0.0015,0.0835,2.0611,0.0005,nan
3000,,,,,,,,,
3000,150000,600.3,188.3923,-23.0528,-0.0014,0.1329,2.0289,0.0002,nan
3020,151000,603.9,192.7740,-35.2986,-0.0017,0.1097,2.0181,0.0005,nan
3040,152000,607.5,231.8349,-31.4557,-0.0012,0.1477,2.0303,0.0002,nan
3060,153000,611.2,225.8667,-28.1486,-0.0018,0.1409,2.0227,-0.0002,nan
3080,154000,615.0,275.8154,-30.7756,-0.0015,0.1808,2.0219,0.0002,nan
3100,,,,,,,,,
3100,155000,620.3,254.7282,-30.7554,-0.0016,0.1359,2.0490,0.0002,nan
3120,156000,623.9,232.2964,-28.8154,-0.0016,0.1427,1.9977,0.0003,nan
3140,157000,627.7,261.6557,-24.4284,-0.0014,0.1470,1.9756,-0.0001,nan
3160,158000,631.4,207.3111,-27.3304,-0.0014,0.1307,2.0099,-0.0000,nan
3180,159000,635.1,235.2515,-31.3517,-0.0023,0.1078,1.9943,0.0002,nan
3200,,,,,,,,,
3200,160000,640.3,210.1607,-32.1569,-0.0019,0.1548,2.0201,0.0001,nan
3220,161000,643.9,235.2105,-29.2277,-0.0014,0.1830,1.9956,0.0008,nan
3240,162000,647.6,207.2589,-32.2628,-0.0016,0.2089,1.9903,0.0004,nan
3260,163000,651.3,229.3613,-29.2320,-0.0013,0.1541,1.9549,-0.0003,nan
3280,164000,654.9,256.3358,-32.5923,-0.0012,0.1448,1.9648,0.0003,nan
3300,,,,,,,,,
3300,165000,660.1,216.0891,-22.7076,-0.0017,0.1117,2.0002,0.0004,nan
3320,166000,663.8,222.5821,-25.5803,-0.0018,0.1184,1.9707,0.0007,nan
3340,167000,667.5,210.4050,-23.9377,-0.0015,0.1445,1.9834,0.0009,nan
3360,168000,671.2,239.4211,-30.1685,-0.0014,0.1610,1.9741,0.0001,nan
3380,169000,675.0,227.5348,-29.2600,-0.0016,0.1699,1.9932,0.0000,nan
3400,,,,,,,,,
3400,170000,680.3,260.6638,-34.6151,-0.0015,0.1442,1.9674,0.0003,nan
3420,171000,683.8,223.1454,-30.6034,-0.0015,0.1304,1.9398,0.0002,nan
3440,172000,687.4,259.1480,-28.6978,-0.0016,0.1379,1.9650,-0.0002,nan
3460,173000,691.1,203.3656,-24.6191,-0.0017,0.1172,1.9542,-0.0003,nan
3480,174000,694.7,190.8539,-24.1829,-0.0020,0.1751,1.9339,0.0005,nan
3500,,,,,,,,,
3500,175000,699.9,188.8981,-27.1648,-0.0016,0.1322,1.9159,0.0003,nan
3520,176000,703.5,270.2224,-31.2431,-0.0016,0.1536,1.9286,0.0002,nan
3540,177000,707.2,224.1338,-38.4890,-0.0018,0.1957,1.9426,0.0004,nan
3560,178000,710.7,205.2258,-28.3275,-0.0019,0.1372,1.9128,0.0005,nan
3580,179000,714.4,163.7276,-37.6900,-0.0025,0.1561,1.9610,0.0007,nan
3600,,,,,,,,,
3600,180000,719.7,256.6472,-37.3250,-0.0018,0.1644,1.9727,0.0001,nan
3620,181000,723.3,271.2530,-33.0722,-0.0010,0.1262,1.9692,0.0001,nan
3640,182000,726.8,267.0369,-25.5508,-0.0015,0.1636,1.9881,0.0003,nan
3660,183000,730.6,266.4989,-29.4442,-0.0017,0.1451,1.9761,0.0006,nan
3680,184000,734.3,225.5460,-17.3968,-0.0026,0.1226,1.9598,0.0005,nan
3700,,,,,,,,,
3700,185000,739.5,228.3155,-30.1109,-0.0015,0.1222,1.9597,0.0004,nan
3720,186000,743.2,205.3259,-28.7988,-0.0014,0.2129,1.9982,0.0006,nan
3740,187000,746.8,264.4187,-27.0943,-0.0017,0.1395,1.9724,0.0002,nan
3760,188000,750.3,191.2122,-27.6318,-0.0016,0.1348,1.9853,0.0002,nan
3780,189000,753.9,201.0343,-34.2773,-0.0013,0.1068,1.9983,-0.0001,nan
3800,,,,,,,,,
3800,190000,759.2,225.5812,-28.1687,-0.0018,0.1554,1.9437,0.0003,nan
3820,191000,762.8,246.8075,-30.8786,-0.0014,0.1400,1.9368,-0.0001,nan
3840,192000,766.4,204.6048,-21.8513,-0.0016,0.1796,1.9628,0.0006,nan
3860,193000,770.1,279.4776,-31.3911,-0.0015,0.1761,1.9230,0.0007,nan
3880,194000,773.7,223.4726,-29.8568,-0.0016,0.1369,1.9606,0.0004,nan
3900,,,,,,,,,
3900,195000,778.7,229.9873,-29.4436,-0.0016,0.1539,1.9272,0.0004,nan
3920,196000,782.5,292.8084,-37.5256,-0.0019,0.2363,1.9229,0.0002,nan
3940,197000,786.1,231.1665,-31.9244,-0.0020,0.1843,1.9263,0.0004,nan
3960,198000,789.8,270.2922,-29.8787,-0.0016,0.1509,1.9251,0.0002,nan
3980,199000,793.4,254.6817,-34.5422,-0.0015,0.2100,1.9447,-0.0001,nan
4000,,,,,,,,,
4000,200000,798.6,265.6102,-32.9450,-0.0011,0.1722,1.8694,0.0001,nan
