episode,adv_return,good_return,actor_loss,critic_loss,entropy,elapsed
20,-22.27040419512894,-125.47125888073404,-0.08466070338618009,45.93054227828979,1.5824364155530928,9.998915910720825
40,-19.285108636581576,-26.11244677550298,-0.5434900616606076,25.725736355781553,1.5802697539329529,19.921464681625366
60,-21.892580150916476,-18.813461312194345,-0.4681905291974544,4.967108458280563,1.5796574771404266,29.940678596496582
80,-21.360219330890686,-26.851029674460552,-0.5027049794793129,4.391249676545461,1.5739733735720318,40.07097315788269
100,-15.341307365619576,-15.342275544487759,-0.5735939908772707,32.631383061409,1.559381127357483,53.51217818260193
120,-9.652719779603066,-20.80809365897672,-0.3963681259107861,295.5049355362401,1.5052065242420543,63.69991397857666
140,-19.696825175217818,-15.917859229790981,0.17241494050249456,27.424170684814456,1.4845772504806518,74.28381824493408
160,-13.503139421093511,-14.163378016531993,-0.01037552952766418,55.69030731519064,1.4787734349568684,84.57975888252258
180,1.8160971378488455,-23.57074663245458,-0.3462751449784264,266.8361574172974,1.4682681649923324,94.44064521789551
200,1.664891841323115,-17.788345781385352,-0.17869282650450866,228.79548695882158,1.4503231942653656,108.62098217010498
220,9.825575864283604,-17.69190857320604,-0.4643208632668988,757.6074166514657,1.3737379483201289,118.36805176734924
240,15.932614157891951,-23.864369707275493,-0.04110115769629677,377.8860616048177,1.332802003622055,127.60958909988403
260,15.808582775337857,-23.794168230497224,0.014419512567110361,299.0113986968994,1.3313169360160828,137.0264401435852
280,39.63044221232616,-25.142964251874954,-0.33596834450339275,604.1748929341635,1.3192300081253052,146.91112232208252
300,27.446618632400646,-23.754463448466204,-0.13438965156674385,419.64900970458984,1.2876011669635772,159.36920166015625
320,62.08572796758847,-21.738030137182708,-0.7099871347347896,977.893313598633,1.175130657354991,168.72557544708252
340,49.662141023287546,-24.65434973297761,-0.13083913284353912,596.4001350402832,1.1120758712291718,178.36212158203125
360,49.76796607188298,-19.346599981350046,0.11411046729578327,938.4971799214682,1.070082117120425,186.8831889629364
380,57.35249759341416,-26.915012489779436,-0.2684416769538075,894.3205032348633,1.080140019953251,194.7693681716919
400,35.60064261602704,-24.95221604001595,0.37580377706326545,520.9957082112629,1.0865236699581147,208.30987405776978
420,17.29482383265626,-38.25919293538938,0.4390491096302867,375.0012381813743,1.197168349136006,217.49965357780457
440,30.881234278721394,-31.531742464362782,0.009116878360509869,469.3439544677735,1.2036072194576262,226.38041830062866
460,41.170186393576444,-22.70366513910717,0.03476472089532763,446.62890472412107,1.2456325262784957,234.90585064888
480,35.56580909559386,-18.738410246703392,0.02672173995524645,683.7147567749024,1.231311289469401,242.85983395576477
500,16.90247331095278,-17.763646789651975,0.2536266755429097,418.6654651641846,1.2065150916576384,255.69996738433838
520,45.74759721748764,-25.062557530789583,-0.21860216902568938,635.5339426676433,1.1876400311787922,265.765860080719
540,34.37884993221432,-28.871531818566943,0.051370725082233545,653.2679512023926,1.181507596373558,275.72813510894775
560,42.93184590195015,-34.257038235931255,0.09056480027114351,625.8032897949219,1.172662357489268,285.20868468284607
580,49.49309321197565,-22.237950485902616,-0.09031422547996043,684.7651062011719,1.167827194929123,294.53008127212524
