episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1500,75000,241.2,40.5377,-27.4955,-0.9516,2.1864,nan,nan,nan
1520,76000,244.1,25.6965,-27.2826,-0.9571,2.1943,nan,nan,nan
1540,77000,247.1,40.9575,-18.1152,-0.9898,1.9857,nan,nan,nan
1560,78000,250.0,27.9285,-28.3324,-1.0213,1.8716,nan,nan,nan
1580,79000,253.0,26.9586,-21.4729,-1.0579,2.2467,nan,nan,nan
1600,,,,,,,,,
1600,80000,257.3,22.5769,-21.8116,-1.0708,1.9416,nan,nan,nan
1620,81000,260.2,20.6811,-37.0773,-1.0409,1.8706,nan,nan,nan
1640,82000,263.1,10.8942,-17.2727,-1.0245,1.8342,nan,nan,nan
1660,83000,266.1,23.7987,-31.7001,-1.0155,1.9427,nan,nan,nan
1680,84000,268.9,25.8282,-24.2860,-0.9932,1.6801,nan,nan,nan
1700,,,,,,,,,
1700,85000,273.3,32.6877,-23.2460,-1.0162,1.8843,nan,nan,nan
1720,86000,276.1,33.8328,-20.0239,-1.0407,1.6545,nan,nan,nan
1740,87000,279.1,37.8076,-23.3834,-1.0263,1.6595,nan,nan,nan
1760,88000,281.9,23.6362,-30.5843,-1.0844,2.1010,nan,nan,nan
1780,89000,284.9,31.2940,-14.0752,-1.1039,1.8767,nan,nan,nan
1800,,,,,,,,,
1800,90000,289.1,22.5534,-22.4756,-1.0757,1.8839,nan,nan,nan
1820,91000,292.0,21.4993,-14.2888,-1.0950,2.0946,nan,nan,nan
1840,92000,294.9,20.0737,-26.1609,-1.0635,1.6142,nan,nan,nan
1860,93000,297.9,15.9576,-27.7949,-1.0943,1.6464,nan,nan,nan
1880,94000,300.8,22.3170,-22.9594,-1.1126,1.8214,nan,nan,nan
1900,,,,,,,,,
1900,95000,305.1,27.9070,-23.1248,-1.1672,2.1574,nan,nan,nan
1920,96000,307.9,24.2065,-27.2002,-1.1266,1.9881,nan,nan,nan
1940,97000,310.8,18.9476,-18.4162,-1.1891,2.1551,nan,nan,nan
1960,98000,313.7,31.9656,-27.2552,-1.1211,1.9703,nan,nan,nan
1980,99000,316.7,20.5308,-16.8799,-1.1744,1.6161,nan,nan,nan
2000,,,,,,,,,
2000,100000,321.0,33.5359,-19.1693,-1.1243,2.0988,nan,nan,nan
2020,101000,323.9,25.7545,-46.1196,-1.0924,1.9256,nan,nan,nan
2040,102000,326.9,19.8264,-22.4729,-1.1684,1.9486,nan,nan,nan
2060,103000,329.8,22.6807,-29.0869,-1.1527,1.5032,nan,nan,nan
2080,104000,332.7,35.0269,-25.7696,-1.1876,1.5612,nan,nan,nan
2100,,,,,,,,,
2100,105000,337.0,26.2861,-21.6306,-1.1542,1.6961,nan,nan,nan
2120,106000,339.9,39.0169,-12.8224,-1.1531,1.7555,nan,nan,nan
2140,107000,342.9,18.3648,-29.1998,-1.1533,1.8935,nan,nan,nan
2160,108000,345.8,25.0915,-17.6437,-1.1073,1.8692,nan,nan,nan
2180,109000,348.8,15.6614,-36.4050,-1.1290,2.2637,nan,nan,nan
2200,,,,,,,,,
2200,110000,353.1,26.1473,-22.7662,-1.1848,2.3410,nan,nan,nan
2220,111000,356.0,27.6943,-9.7091,-1.2345,1.6896,nan,nan,nan
2240,112000,358.9,28.8289,-11.1851,-1.2622,1.7342,nan,nan,nan
2260,113000,362.1,29.2606,-35.9025,-1.2531,1.5503,nan,nan,nan
2280,114000,365.0,35.8187,-27.2700,-1.1745,1.4878,nan,nan,nan
2300,,,,,,,,,
2300,115000,369.3,23.0597,-19.9810,-1.0943,1.6205,nan,nan,nan
2320,116000,372.2,14.6693,-30.1602,-1.0722,1.5829,nan,nan,nan
2340,117000,375.2,21.8571,-23.1231,-1.1405,1.5750,nan,nan,nan
2360,118000,378.1,21.9151,-27.3540,-1.1296,1.7467,nan,nan,nan
2380,119000,381.2,23.0966,-28.7883,-1.2374,1.7052,nan,nan,nan
2400,,,,,,,,,
2400,120000,385.6,41.6193,-21.4932,-1.2065,2.0518,nan,nan,nan
2420,121000,388.5,34.2292,-28.1118,-1.2425,1.6077,nan,nan,nan
2440,122000,391.5,21.7726,-20.7914,-1.2545,1.9817,nan,nan,nan
2460,123000,394.4,19.5108,-14.2273,-1.1740,1.4388,nan,nan,nan
2480,124000,397.3,25.0932,-38.8532,-1.1569,1.9771,nan,nan,nan
2500,,,,,,,,,
2500,125000,401.7,16.3976,-30.0175,-1.1851,1.6661,nan,nan,nan
2520,126000,404.6,20.1753,-48.7742,-1.1884,1.6526,nan,nan,nan
2540,127000,407.6,32.5109,-19.6098,-1.2717,1.6120,nan,nan,nan
2560,128000,410.5,14.0285,-39.6743,-1.2872,1.6908,nan,nan,nan
2580,129000,413.5,22.4410,-22.8774,-1.3227,1.6696,nan,nan,nan
2600,,,,,,,,,
2600,130000,417.8,34.1529,-31.3716,-1.2188,1.7016,nan,nan,nan
2620,131000,420.7,8.0871,-27.2407,-1.1953,1.5620,nan,nan,nan
2640,132000,423.6,21.1167,-33.3254,-1.1884,1.7222,nan,nan,nan
2660,133000,426.6,26.2640,-15.5276,-1.2321,1.8867,nan,nan,nan
