episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2360,118000,473.6,253.9369,-29.5768,-0.0013,0.1814,2.0334,-0.0000,nan
2380,119000,477.3,224.2248,-30.6936,-0.0016,0.1373,2.0279,0.0003,nan
2400,,,,,,,,,
2400,120000,482.6,244.1182,-31.5550,-0.0013,0.1433,1.9898,0.0003,nan
2420,121000,486.2,283.2885,-29.8466,-0.0014,0.1723,2.0254,-0.0000,nan
2440,122000,489.8,248.3503,-33.3282,-0.0013,0.1609,2.0061,0.0003,nan
2460,123000,493.5,256.0873,-27.4351,-0.0016,0.1963,1.9834,-0.0000,nan
2480,124000,497.1,246.1441,-27.3666,-0.0013,0.1539,2.0069,0.0002,nan
2500,,,,,,,,,
2500,125000,502.4,251.1713,-29.5764,-0.0012,0.1504,2.0022,0.0001,nan
2520,126000,506.1,191.5276,-28.3190,-0.0014,0.1153,1.9900,-0.0001,nan
2540,127000,509.9,230.4213,-26.2330,-0.0014,0.1407,2.0382,0.0005,nan
2560,128000,513.8,239.0963,-33.3461,-0.0013,0.1064,1.9783,0.0003,nan
2580,129000,517.4,232.6656,-30.0601,-0.0013,0.1390,1.9784,-0.0000,nan
2600,,,,,,,,,
2600,130000,522.8,245.2917,-28.1642,-0.0016,0.1403,1.9937,0.0002,nan
2620,131000,526.4,243.1393,-32.1027,-0.0012,0.2193,1.9803,0.0006,nan
2640,132000,530.1,206.3293,-30.2587,-0.0019,0.1435,1.9845,0.0003,nan
2660,133000,533.8,212.7325,-25.5772,-0.0017,0.1118,1.9875,0.0006,nan
2680,134000,537.5,223.5883,-27.8423,-0.0014,0.1078,1.9861,0.0001,nan
2700,,,,,,,,,
2700,135000,542.8,183.7936,-38.4453,-0.0012,0.1116,1.9648,-0.0001,nan
2720,136000,546.5,201.8026,-26.3053,-0.0015,0.1467,1.9389,0.0004,nan
2740,137000,550.2,226.3524,-33.2865,-0.0015,0.1407,1.9196,-0.0004,nan
2760,138000,553.9,212.3084,-28.4298,-0.0014,0.1554,2.0095,0.0003,nan
2780,139000,557.6,259.6698,-35.2293,-0.0018,0.1697,1.9248,0.0000,nan
2800,,,,,,,,,
2800,140000,562.9,199.1008,-25.1779,-0.0020,0.1958,1.9662,0.0001,nan
2820,141000,566.6,226.8400,-28.7015,-0.0011,0.0946,1.9802,0.0001,nan
2840,142000,570.3,192.9487,-27.1834,-0.0014,0.1138,1.9935,-0.0002,nan
2860,143000,573.9,221.6574,-33.9998,-0.0015,0.1214,2.0003,0.0001,nan
2880,144000,577.6,208.3371,-26.9776,-0.0015,0.1180,1.9634,0.0002,nan
2900,,,,,,,,,
2900,145000,582.9,241.1609,-29.8011,-0.0012,0.1671,1.9441,-0.0000,nan
2920,146000,586.6,184.4460,-30.1891,-0.0015,0.1115,1.9657,0.0000,nan
2940,147000,590.4,220.2576,-33.4434,-0.0014,0.2078,1.9640,-0.0002,nan
2960,148000,594.0,210.3633,-24.9990,-0.0011,0.1400,1.9668,0.0001,nan
2980,149000,597.8,261.3141,-23.8260,-0.0012,0.1357,1.9707,0.0001,nan
3000,,,,,,,,,
3000,150000,603.1,178.5619,-25.3893,-0.0014,0.1256,1.9572,0.0002,nan
3020,151000,606.7,204.7760,-37.3128,-0.0014,0.1124,1.9371,0.0001,nan
3040,152000,610.4,230.0415,-32.5508,-0.0015,0.1384,1.9725,0.0003,nan
3060,153000,614.1,217.8758,-27.2714,-0.0018,0.1046,1.9637,-0.0002,nan
3080,154000,617.9,259.5241,-24.9820,-0.0016,0.1509,1.9689,0.0001,nan
3100,,,,,,,,,
3100,155000,623.1,263.6507,-29.1425,-0.0014,0.1881,2.0172,-0.0000,nan
3120,156000,626.8,259.3744,-32.8910,-0.0013,0.2002,1.9732,0.0002,nan
3140,157000,630.5,249.1047,-23.5225,-0.0015,0.1043,1.9507,0.0003,nan
3160,158000,634.1,224.4553,-24.2604,-0.0017,0.1145,1.9983,0.0005,nan
3180,159000,637.9,234.6815,-27.2417,-0.0015,0.1239,1.9982,0.0002,nan
3200,,,,,,,,,
3200,160000,643.1,208.1580,-28.4434,-0.0018,0.1477,2.0168,-0.0004,nan
3220,161000,646.7,219.6587,-28.0129,-0.0017,0.1539,2.0210,0.0006,nan
3240,162000,650.2,186.6588,-28.8123,-0.0014,0.1535,2.0104,-0.0000,nan
3260,163000,653.9,216.6562,-27.1357,-0.0014,0.1792,1.9986,0.0003,nan
3280,164000,657.5,232.8589,-25.2100,-0.0015,0.1326,1.9897,0.0003,nan
3300,,,,,,,,,
3300,165000,662.8,232.0272,-25.0594,-0.0012,0.1015,2.0259,0.0005,nan
3320,166000,666.4,246.8502,-30.4573,-0.0015,0.1627,1.9848,0.0003,nan
3340,167000,670.1,188.3019,-21.2523,-0.0016,0.1218,2.0095,0.0002,nan
3360,168000,673.7,238.5361,-28.2945,-0.0013,0.1732,1.9895,0.0005,nan
3380,169000,677.4,214.4111,-27.2352,-0.0015,0.1597,2.0238,0.0000,nan
3400,,,,,,,,,
3400,170000,682.7,246.5544,-33.7721,-0.0015,0.1344,2.0164,-0.0001,nan
3420,171000,686.3,249.1962,-31.2372,-0.0017,0.1149,1.9929,0.0000,nan
3440,172000,690.0,299.8517,-33.3815,-0.0017,0.1889,2.0038,0.0002,nan
3460,173000,693.8,246.8756,-27.8023,-0.0014,0.1898,2.0116,0.0002,nan
3480,174000,697.4,217.1419,-28.4783,-0.0015,0.1475,1.9744,0.0004,nan
3500,,,,,,,,,
3500,175000,702.7,193.1026,-26.2612,-0.0013,0.1138,1.9465,0.0002,nan
3520,176000,706.2,236.3055,-24.3550,-0.0012,0.1217,1.9911,0.0000,nan
3540,177000,709.9,217.6674,-37.8509,-0.0014,0.1653,1.9860,0.0001,nan
3560,178000,713.6,193.0403,-32.9601,-0.0016,0.1368,1.9633,0.0002,nan
3580,179000,717.4,188.1369,-36.9479,-0.0011,0.1988,2.0030,0.0000,nan
3600,,,,,,,,,
3600,180000,722.7,221.3927,-28.3493,-0.0017,0.1569,1.9822,0.0003,nan
3620,181000,726.3,267.9801,-29.0227,-0.0013,0.1159,1.9807,0.0002,nan
3640,182000,729.9,268.3522,-28.8217,-0.0013,0.1374,2.0149,0.0003,nan
3660,183000,733.6,255.2265,-30.0626,-0.0014,0.2153,1.9660,0.0003,nan
3680,184000,737.3,247.2363,-20.9467,-0.0019,0.1212,1.9396,0.0001,nan
3700,,,,,,,,,
3700,185000,742.6,230.8399,-32.5016,-0.0009,0.1683,1.9107,0.0005,nan
3720,186000,746.3,186.2825,-31.3325,-0.0013,0.1688,1.9673,0.0001,nan
3740,187000,750.1,245.6597,-24.6300,-0.0014,0.1475,1.9655,0.0006,nan
3760,188000,753.8,244.5647,-33.3541,-0.0016,0.1644,1.9802,0.0003,nan
3780,189000,757.5,184.6118,-31.5079,-0.0012,0.1212,1.9882,0.0000,nan
3800,,,,,,,,,
3800,190000,762.9,229.1712,-39.3189,-0.0014,0.1550,1.9458,-0.0001,nan
3820,191000,766.5,247.6557,-31.0492,-0.0019,0.1058,1.9224,0.0005,nan
3840,192000,770.1,216.6582,-24.3049,-0.0014,0.1899,1.9454,0.0000,nan
3860,193000,773.8,228.0583,-28.8702,-0.0013,0.1207,1.9034,0.0004,nan
3880,194000,777.4,230.4257,-30.6838,-0.0013,0.1504,1.9181,0.0005,nan
3900,,,,,,,,,
3900,195000,782.7,236.9364,-29.8526,-0.0018,0.1813,1.9318,-0.0000,nan
3920,196000,786.4,254.4013,-35.7842,-0.0016,0.1797,1.9133,-0.0001,nan
3940,197000,790.2,202.1895,-26.2195,-0.0015,0.1199,1.9122,0.0000,nan
3960,198000,793.8,273.3286,-32.4730,-0.0012,0.1610,1.9305,0.0003,nan
3980,199000,797.5,236.1373,-30.7442,-0.0019,0.2049,1.9397,-0.0001,nan
4000,,,,,,,,,
4000,200000,802.8,243.2514,-29.3084,-0.0016,0.1260,1.8890,0.0004,nan
