episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
4700,235000,1266.0,21.795,-15.242,-0.0023,-0.0006,-0.0032,0.0380,1.4029,1.3903,-0.0000
4720,236000,1271.2,25.813,-17.537,-0.0021,-0.0007,-0.0016,0.0354,1.3800,1.3980,-0.0003
4740,237000,1276.4,19.436,-14.440,-0.0022,-0.0006,-0.0018,0.0351,1.3645,1.3972,0.0001
4760,238000,1281.6,19.362,-18.170,-0.0032,-0.0010,-0.0026,0.0441,1.4151,1.3890,0.0003
4780,239000,1286.9,33.447,-18.418,-0.0029,-0.0015,-0.0013,0.0748,1.4082,1.4000,0.0001
4800,,,,,,,,,,,
4800,240000,1294.3,20.682,-16.966,-0.0034,-0.0017,-0.0018,0.0492,1.4116,1.3837,0.0006
4820,241000,1299.4,54.184,-32.842,-0.0020,-0.0015,-0.0015,0.1284,1.4296,1.3926,-0.0001
4840,242000,1304.4,29.564,-17.262,-0.0018,-0.0007,-0.0016,0.0534,1.3942,1.3832,0.0001
4860,243000,1309.7,36.237,-21.337,-0.0021,-0.0007,-0.0019,0.0622,1.3967,1.3869,0.0002
4880,244000,1314.8,29.219,-20.159,-0.0022,-0.0004,-0.0017,0.0686,1.3928,1.3794,0.0001
4900,245000,1319.9,22.172,-24.253,-0.0016,-0.0007,-0.0018,0.0381,1.3985,1.3920,0.0003
4920,246000,1325.1,32.474,-26.829,-0.0026,-0.0005,-0.0015,0.0512,1.3970,1.3751,-0.0000
4940,247000,1330.3,24.034,-16.421,-0.0021,-0.0010,-0.0014,0.0555,1.3963,1.3670,0.0001
4960,248000,1335.4,23.000,-19.673,-0.0020,-0.0006,-0.0020,0.0379,1.4245,1.3734,0.0002
4980,249000,1340.6,24.408,-22.896,-0.0019,-0.0003,-0.0008,0.0510,1.4456,1.3665,-0.0000
5000,,,,,,,,,,,
5000,250000,1348.1,17.370,-13.001,-0.0020,-0.0006,-0.0011,0.0281,1.4509,1.3709,-0.0001
5020,251000,1353.3,24.024,-20.961,-0.0022,-0.0004,-0.0016,0.0461,1.4605,1.3493,-0.0000
5040,252000,1358.4,37.038,-24.866,-0.0025,-0.0012,-0.0019,0.0605,1.4430,1.3497,-0.0004
5060,253000,1363.8,34.627,-21.850,-0.0026,-0.0003,-0.0028,0.0358,1.4579,1.3544,-0.0001
5080,254000,1369.0,35.155,-22.373,-0.0019,-0.0008,-0.0014,0.0360,1.4457,1.3638,-0.0002
5100,255000,1374.2,29.317,-28.244,-0.0023,-0.0009,-0.0026,0.0400,1.4550,1.3484,0.0001
5120,256000,1379.4,34.677,-22.362,-0.0023,-0.0008,-0.0010,0.0459,1.4494,1.3392,0.0002
5140,257000,1384.6,50.943,-29.310,-0.0041,-0.0015,-0.0008,0.1123,1.4679,1.3564,0.0003
5160,258000,1389.8,41.272,-25.269,-0.0025,-0.0011,-0.0015,0.0401,1.4781,1.3595,0.0004
5180,259000,1395.0,34.252,-25.858,-0.0024,-0.0010,-0.0008,0.0710,1.4594,1.3629,0.0007
5200,,,,,,,,,,,
5200,260000,1402.4,43.436,-24.617,-0.0028,-0.0003,-0.0011,0.0503,1.4617,1.3452,0.0000
5220,261000,1407.5,42.937,-25.952,-0.0048,-0.0009,-0.0010,0.0736,1.4725,1.3421,0.0002
5240,262000,1412.6,35.835,-20.363,-0.0027,-0.0008,-0.0010,0.0501,1.4435,1.3631,0.0003
5260,263000,1417.8,45.125,-26.688,-0.0021,-0.0003,-0.0014,0.0878,1.4263,1.3444,0.0002
5280,264000,1422.9,41.588,-33.789,-0.0020,-0.0008,-0.0028,0.0646,1.4368,1.3662,0.0000
5300,265000,1428.1,33.943,-23.213,-0.0036,-0.0003,-0.0025,0.0287,1.4186,1.3813,0.0006
5320,266000,1433.3,33.436,-22.636,-0.0029,-0.0007,-0.0014,0.0503,1.4377,1.3307,0.0001
5340,267000,1438.6,32.561,-23.121,-0.0016,-0.0005,-0.0022,0.0470,1.4215,1.3490,0.0001
5360,268000,1443.8,52.611,-29.789,-0.0020,-0.0018,-0.0011,0.0652,1.4404,1.3637,0.0004
5380,269000,1449.0,59.729,-32.485,-0.0027,-0.0009,-0.0008,0.0702,1.4300,1.3118,-0.0001
5400,,,,,,,,,,,
5400,270000,1456.4,44.072,-26.252,-0.0030,-0.0005,-0.0013,0.0570,1.4318,1.3456,0.0003
5420,271000,1461.2,45.867,-26.655,-0.0028,-0.0013,-0.0016,0.0677,1.4097,1.3372,0.0002
5440,272000,1466.4,37.456,-20.591,-0.0023,-0.0003,-0.0025,0.0696,1.4362,1.3483,0.0004
5460,273000,1471.7,30.720,-16.838,-0.0027,-0.0007,-0.0028,0.0393,1.4456,1.3478,0.0000
5480,274000,1477.0,45.262,-26.516,-0.0024,-0.0008,-0.0025,0.0678,1.4294,1.3423,0.0006
5500,275000,1482.1,23.571,-20.777,-0.0022,-0.0012,-0.0014,0.0597,1.4166,1.3615,0.0003
5520,276000,1487.3,26.795,-41.642,-0.0022,-0.0007,-0.0017,0.0602,1.4188,1.3543,0.0006
5540,277000,1492.5,27.130,-28.694,-0.0030,-0.0015,-0.0005,0.0397,1.4508,1.3740,0.0001
5560,278000,1497.8,35.352,-26.601,-0.0016,-0.0013,-0.0028,0.0678,1.4618,1.3473,0.0000
5580,279000,1503.0,56.567,-32.565,-0.0021,-0.0009,-0.0014,0.1257,1.4439,1.3674,0.0005
5600,,,,,,,,,,,
5600,280000,1510.4,46.162,-27.846,-0.0020,-0.0019,-0.0014,0.0654,1.4375,1.3534,0.0005
5620,281000,1515.5,60.225,-32.666,-0.0013,-0.0006,-0.0006,0.1133,1.4439,1.3398,0.0001
5640,282000,1520.6,67.113,-37.233,-0.0022,-0.0011,-0.0011,0.1285,1.4217,1.3411,0.0001
5660,283000,1525.8,47.730,-27.600,-0.0023,-0.0008,-0.0009,0.0853,1.4332,1.3597,-0.0000
5680,284000,1531.1,45.522,-27.637,-0.0020,-0.0007,-0.0011,0.0808,1.4094,1.3477,0.0000
5700,285000,1536.3,56.397,-33.263,-0.0026,-0.0004,-0.0012,0.0805,1.4351,1.3501,-0.0002
5720,286000,1541.5,38.166,-25.823,-0.0030,-0.0004,-0.0016,0.0623,1.4117,1.3649,0.0000
5740,287000,1546.5,27.479,-44.813,-0.0030,-0.0009,-0.0018,0.0490,1.3977,1.3393,0.0001
5760,288000,1551.6,31.897,-49.393,-0.0022,-0.0012,-0.0027,0.0444,1.4047,1.3723,0.0003
5780,289000,1556.8,53.007,-38.538,-0.0024,-0.0014,-0.0036,0.0715,1.4207,1.3595,0.0006
5800,,,,,,,,,,,
5800,290000,1564.3,58.551,-34.609,-0.0022,-0.0004,-0.0015,0.0890,1.3948,1.3584,0.0003
5820,291000,1569.4,46.034,-24.572,-0.0022,-0.0009,-0.0022,0.0771,1.3851,1.3564,-0.0001
5840,292000,1574.5,30.979,-21.571,-0.0023,-0.0015,-0.0024,0.0531,1.3720,1.3680,0.0001
5860,293000,1579.8,39.080,-20.787,-0.0022,-0.0006,-0.0030,0.0628,1.3693,1.3806,0.0001
5880,294000,1585.0,38.073,-21.912,-0.0023,-0.0010,-0.0028,0.0567,1.3880,1.3524,0.0008
5900,295000,1590.2,29.578,-16.600,-0.0031,-0.0006,-0.0020,0.0486,1.3996,1.3407,-0.0002
5920,296000,1595.3,36.592,-22.190,-0.0024,-0.0013,-0.0023,0.0598,1.4041,1.3541,0.0000
5940,297000,1600.4,23.420,-15.860,-0.0025,-0.0012,-0.0036,0.0347,1.3994,1.3556,-0.0000
5960,298000,1605.6,35.987,-30.499,-0.0034,-0.0010,-0.0022,0.0742,1.4315,1.3462,0.0006
5980,299000,1610.8,28.371,-31.775,-0.0015,-0.0017,-0.0005,0.0475,1.4361,1.3481,0.0003
6000,,,,,,,,,,,
6000,300000,1618.3,24.179,-19.752,-0.0024,-0.0013,-0.0014,0.0437,1.4430,1.3621,0.0006
