episode,adv_return,good_return,actor_loss,critic_loss,entropy,elapsed
20,-22.102791577915198,-71.80150280584222,-0.0810566357569769,46.139835834503174,1.6053186714649201,4.5347065925598145
40,-17.396106846575854,-30.336791962617486,-0.5262812087933222,29.36266815662384,1.5963277796904247,9.155641555786133
60,-22.081937900545306,-22.301554953923706,-0.32658744528889655,8.34349819421768,1.5912980407476425,13.630733728408813
80,-15.031715471444187,-24.800074950897027,-0.4381827533245086,39.482599512736,1.572016135851542,18.20272660255432
100,-17.042411774870416,-11.44056679834302,-0.32610488757491113,24.978754436969755,1.5706926703453066,24.6767680644989
120,-15.227180901709946,-8.961619586692755,-0.32742787774398247,83.90572312961926,1.5055050530216907,29.372195720672607
140,-20.926199633317886,-12.9100986898115,0.04141190969385207,7.4300680398941035,1.4855385333299638,33.82492280006409
160,-11.201072439106065,-13.864651557656282,-0.31268317401409146,55.38618822097778,1.4848941286404926,38.314451932907104
180,9.822171987070469,-12.5672554924387,-0.6213058345019817,349.19293346405027,1.4302812606096267,42.61635708808899
200,-5.813130417179782,-21.685970283528803,-0.16987722373257078,244.11995608011884,1.3883024811744693,49.11322498321533
220,12.419226871340072,-19.300235337589108,-0.41306430460377175,433.78802348050203,1.3105207559737293,53.61324214935303
240,13.119699020975967,-14.291382773683921,-0.009510303288698193,318.4772221883138,1.2433882852395375,58.0186288356781
260,-5.0739999742316995,-18.146361133957193,0.35867447424679993,129.08648567199708,1.227787184715271,62.46349573135376
280,3.713024306326406,-19.732133954735684,-0.03910068251813451,292.34702345530195,1.2357594708601634,66.95682978630066
300,13.67796105624526,-19.409863185698363,0.0008926011621952085,224.23385162353514,1.2372809857130052,73.35610032081604
320,20.30928527126787,-16.218803649452433,-0.24405322968959808,598.2533550609242,1.26210106827996,77.88633584976196
340,11.169691155095645,-11.772344661705059,-0.14077166244387626,586.8788555145263,1.2538444817066192,82.26495862007141
360,4.997940941501876,-22.954236215924247,0.17042622831650078,252.87391802469892,1.2498671511809032,86.6722731590271
380,8.438705837941962,-21.650673185777457,-0.10725047141313554,351.7801731109619,1.2032045602798462,91.03694796562195
400,5.609971070978789,-20.342558475306774,0.12203622225982447,223.76619237263995,1.2438105503718058,97.43612957000732
420,2.8734062402020197,-17.65684020115318,-0.07140645587774501,317.8183342673562,1.2337888121604919,101.96776795387268
440,25.115736901476048,-14.561043036688853,-0.23586403454343477,517.586014811198,1.2218291064103444,106.42984056472778
460,-1.5616180962623922,-20.655263439238947,0.4483882378786802,135.3588369369507,1.2286425590515138,110.87738728523254
480,27.304609828555254,-20.299373666451054,-0.31976305159429713,415.5850639343262,1.2358533024787903,115.20476603507996
500,65.7023240904638,-23.025725620401595,-0.8976142316358164,985.6307884216308,1.2351333081722258,121.36294436454773
520,47.53869060324505,-26.838849973051005,-0.2642444543441701,840.6493155970719,1.2092085484753956,125.74114847183228
540,55.12375160927419,-32.37083701628472,-0.23215107396245,505.49003639221195,1.2017647236585618,129.73795127868652
560,58.53895746435736,-25.87244549387224,-0.2882394055603072,845.016960144043,1.1855547149976096,134.03681206703186
580,63.12657252316247,-19.097016023191618,-0.2066866885870695,878.5734691619873,1.1368923746049404,137.94856977462769
600,89.32353350940743,-26.15264414619939,-0.44002582424630726,1283.5850336710612,1.0882949988047281,143.74466371536255
620,74.38313782844256,-26.720011553800436,0.03669988885521889,769.1784530639648,1.1496942140161992,147.87636351585388
640,42.13728491085581,-31.006910994755582,0.2814033327779422,735.0046508789063,1.1660096228122712,152.34279561042786
660,37.819230172048705,-24.635860423020432,0.3162653919309378,556.7722679138184,1.1582665145397186,156.69013357162476
680,73.66095966253488,-30.32496938667896,-0.25525225183616085,1115.927446492513,1.138722867767016,160.7128393650055
700,49.57670951173379,-27.126425969577827,0.0590938225388527,644.6485580444336,1.138337528705597,166.85694098472595
720,62.25264628104691,-22.764276689002717,-0.09661689319111633,835.4905382098574,1.182068335784204,171.05796074867249
740,66.87338595814916,-27.245642921554047,-0.004790238710120321,874.99701461792,1.1673367835581303,174.94260597229004
760,58.657860727339276,-24.24961085425816,-0.036905309868355586,969.5660593668621,1.180582727988561,179.39307951927185
780,53.12982087827986,-29.791386304437673,0.129950796533376,701.2173377990723,1.1648834079504014,183.79105043411255
800,75.87220639791339,-27.088993523078738,-0.21910742204636335,779.5303131103516,1.1824549774328867,189.89421129226685
820,65.99647894723952,-33.49831030417186,0.14245457593139937,825.7075453324751,1.2263853682713075,194.19353914260864
840,99.32938971659782,-19.888053004449727,-0.6825859276319131,1413.4190194871692,1.203708718220393,197.57763767242432
860,89.36259820772568,-24.230978857632483,-0.11611707806587218,1182.644263458252,1.2210712015628815,201.46264934539795
880,87.95118141004728,-22.11212748004016,-0.0763931466266513,1021.4011057535809,1.2139691432317097,205.57466578483582
