episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
3180,159000,854.4,41.780,-23.267,-0.0029,-0.0009,-0.0015,0.1608,1.2536,1.3829,-0.0000
3200,,,,,,,,,,,
3200,160000,861.9,29.505,-18.548,-0.0022,-0.0005,-0.0008,0.1777,1.2767,1.3767,0.0001
3220,161000,867.1,40.038,-25.138,-0.0017,-0.0006,-0.0013,0.1668,1.3302,1.3853,-0.0002
3240,162000,872.1,25.932,-17.657,-0.0018,-0.0010,-0.0013,0.1476,1.2622,1.3905,0.0005
3260,163000,877.3,32.098,-19.757,-0.0021,-0.0013,-0.0018,0.1446,1.3168,1.3948,-0.0000
3280,164000,882.6,26.345,-17.203,-0.0019,-0.0005,-0.0010,0.1191,1.3264,1.3989,0.0003
3300,165000,887.8,21.409,-23.967,-0.0032,-0.0006,-0.0012,0.1400,1.3267,1.3832,0.0000
3320,166000,893.1,30.885,-29.158,-0.0029,-0.0012,-0.0020,0.1598,1.3260,1.3922,0.0003
3340,167000,898.3,29.063,-21.029,-0.0024,-0.0018,-0.0015,0.1497,1.3331,1.4000,0.0012
3360,168000,903.5,39.680,-26.732,-0.0018,-0.0018,-0.0012,0.1896,1.3585,1.3988,0.0007
3380,169000,908.7,43.282,-29.804,-0.0017,-0.0014,-0.0020,0.1465,1.3341,1.4002,0.0009
3400,,,,,,,,,,,
3400,170000,916.1,31.397,-25.594,-0.0016,-0.0013,-0.0013,0.1764,1.3297,1.3995,-0.0001
3420,171000,921.1,39.148,-30.503,-0.0025,-0.0011,-0.0006,0.1646,1.3498,1.3759,0.0000
3440,172000,926.4,48.402,-30.376,-0.0020,-0.0008,-0.0022,0.2477,1.3665,1.3854,0.0001
3460,173000,931.6,44.886,-27.439,-0.0027,-0.0010,-0.0013,0.1568,1.3511,1.3886,0.0002
3480,174000,936.8,45.780,-26.020,-0.0025,-0.0006,-0.0016,0.2147,1.3617,1.3665,0.0001
3500,175000,942.0,32.018,-19.280,-0.0016,-0.0015,-0.0014,0.1510,1.3796,1.3609,-0.0000
3520,176000,947.0,34.726,-19.703,-0.0025,-0.0009,-0.0019,0.1277,1.3575,1.3605,0.0001
3540,177000,952.2,27.213,-21.502,-0.0019,-0.0011,-0.0028,0.1075,1.2972,1.3366,0.0005
3560,178000,957.4,31.906,-25.368,-0.0025,-0.0008,-0.0007,0.1288,1.3193,1.3470,0.0003
3580,179000,962.7,30.813,-19.740,-0.0015,-0.0006,-0.0008,0.1612,1.3644,1.3498,0.0000
3600,,,,,,,,,,,
3600,180000,970.1,31.852,-20.908,-0.0022,-0.0006,-0.0016,0.1500,1.3370,1.3632,0.0002
3620,181000,975.2,36.877,-22.154,-0.0015,-0.0013,-0.0010,0.1976,1.3502,1.3686,0.0004
3640,182000,980.4,29.833,-21.698,-0.0022,-0.0005,-0.0013,0.1621,1.3584,1.3824,-0.0003
3660,183000,985.6,43.561,-28.188,-0.0021,-0.0006,-0.0019,0.2605,1.3490,1.3563,-0.0000
3680,184000,990.8,38.546,-25.915,-0.0025,-0.0014,-0.0022,0.1403,1.3632,1.3631,0.0006
3700,185000,996.0,34.343,-27.098,-0.0013,-0.0010,-0.0018,0.1399,1.3690,1.3745,0.0002
3720,186000,1001.3,29.277,-27.105,-0.0025,-0.0009,-0.0029,0.1803,1.3265,1.3476,0.0003
3740,187000,1006.4,20.948,-30.448,-0.0017,-0.0012,-0.0024,0.1402,1.3252,1.3305,-0.0001
3760,188000,1011.5,32.519,-30.438,-0.0022,-0.0012,-0.0011,0.2129,1.3353,1.3751,0.0003
3780,189000,1016.7,18.632,-36.464,-0.0016,-0.0010,-0.0024,0.1632,1.3435,1.3463,-0.0000
3800,,,,,,,,,,,
3800,190000,1024.1,24.500,-29.624,-0.0028,-0.0017,-0.0019,0.1606,1.3640,1.3663,-0.0001
3820,191000,1029.2,32.651,-21.906,-0.0020,-0.0009,-0.0003,0.2106,1.3586,1.3432,0.0002
3840,192000,1034.4,55.331,-31.106,-0.0017,-0.0009,-0.0011,0.2822,1.3542,1.3518,-0.0002
3860,193000,1039.6,43.986,-33.293,-0.0024,-0.0007,-0.0012,0.4346,1.3360,1.3833,0.0006
3880,194000,1044.8,50.105,-32.344,-0.0021,-0.0006,-0.0007,0.2676,1.3456,1.3312,-0.0001
3900,195000,1050.1,38.312,-26.054,-0.0018,-0.0009,-0.0014,0.2774,1.3704,1.3468,0.0003
3920,196000,1055.2,39.648,-28.948,-0.0024,-0.0013,-0.0009,0.2257,1.3735,1.3902,-0.0003
3940,197000,1060.5,36.479,-22.731,-0.0030,-0.0007,-0.0009,0.1942,1.3445,1.3676,0.0003
3960,198000,1065.7,38.661,-39.084,-0.0023,-0.0009,-0.0010,0.1995,1.3402,1.3638,0.0001
3980,199000,1071.1,46.536,-28.626,-0.0020,-0.0004,-0.0005,0.2238,1.3424,1.4050,0.0003
4000,,,,,,,,,,,
4000,200000,1078.5,45.640,-26.931,-0.0025,-0.0010,-0.0009,0.2795,1.3517,1.3978,0.0003
4020,201000,1083.5,48.508,-37.566,-0.0023,-0.0011,-0.0010,0.2487,1.3140,1.4087,-0.0000
4040,202000,1088.6,32.753,-25.222,-0.0025,-0.0010,-0.0006,0.1737,1.3321,1.4164,0.0007
4060,203000,1094.0,41.822,-32.401,-0.0019,-0.0008,-0.0022,0.1827,1.3316,1.3906,0.0000
4080,204000,1099.2,33.240,-22.348,-0.0035,-0.0007,-0.0010,0.1765,1.3533,1.3953,0.0007
4100,205000,1104.4,52.523,-30.872,-0.0020,-0.0008,-0.0009,0.2641,1.3415,1.3972,0.0001
4120,206000,1109.6,50.248,-33.305,-0.0023,-0.0010,-0.0026,0.2196,1.3142,1.3972,0.0001
4140,207000,1114.7,46.623,-28.670,-0.0023,-0.0005,-0.0023,0.2084,1.3390,1.4044,0.0001
4160,208000,1119.8,39.992,-28.344,-0.0020,-0.0009,-0.0010,0.2267,1.3528,1.3896,0.0001
4180,209000,1125.0,50.865,-29.102,-0.0022,-0.0009,-0.0014,0.2274,1.3537,1.3723,0.0002
4200,,,,,,,,,,,
4200,210000,1132.5,61.919,-35.776,-0.0015,-0.0007,-0.0015,0.3000,1.3553,1.3714,-0.0005
4220,211000,1137.6,41.368,-31.929,-0.0024,-0.0005,-0.0013,0.2302,1.3289,1.3806,-0.0001
4240,212000,1142.8,50.655,-30.160,-0.0027,-0.0009,-0.0008,0.2596,1.3294,1.3703,0.0002
4260,213000,1148.0,46.806,-36.333,-0.0023,-0.0015,-0.0017,0.1753,1.3703,1.3710,-0.0004
4280,214000,1153.2,31.436,-36.968,-0.0023,-0.0006,-0.0019,0.2207,1.3382,1.3721,0.0002
4300,215000,1158.4,44.296,-35.823,-0.0021,-0.0011,-0.0014,0.1609,1.3395,1.3882,0.0001
4320,216000,1163.5,45.276,-48.187,-0.0026,-0.0010,-0.0026,0.2580,1.3452,1.3648,-0.0000
4340,217000,1168.8,58.218,-34.160,-0.0031,-0.0005,-0.0020,0.2647,1.3616,1.3782,0.0003
4360,218000,1174.0,54.028,-31.311,-0.0024,-0.0006,-0.0021,0.2743,1.3568,1.3858,-0.0001
4380,219000,1179.3,51.662,-28.278,-0.0019,-0.0013,-0.0013,0.2029,1.3126,1.3971,0.0003
4400,,,,,,,,,,,
4400,220000,1186.6,39.315,-25.369,-0.0021,-0.0012,-0.0022,0.2523,1.3009,1.3975,0.0002
4420,221000,1191.7,38.780,-28.699,-0.0015,-0.0015,-0.0035,0.2081,1.3220,1.3924,0.0004
4440,222000,1196.8,36.134,-24.050,-0.0020,-0.0005,-0.0018,0.1817,1.3087,1.3874,-0.0001
4460,223000,1202.0,26.755,-25.325,-0.0026,-0.0011,-0.0014,0.1366,1.3299,1.4042,0.0004
4480,224000,1207.1,24.100,-20.937,-0.0025,-0.0008,-0.0021,0.1298,1.3255,1.3879,0.0000
4500,225000,1212.3,19.571,-19.016,-0.0028,-0.0014,-0.0024,0.1200,1.3190,1.3852,-0.0002
4520,226000,1217.4,23.189,-28.021,-0.0028,-0.0015,-0.0027,0.1274,1.3163,1.3852,0.0007
4540,227000,1222.6,50.165,-29.333,-0.0027,-0.0022,-0.0009,0.3052,1.3092,1.3615,-0.0000
4560,228000,1227.7,31.336,-27.438,-0.0047,-0.0003,-0.0015,0.1679,1.3425,1.3589,0.0003
4580,229000,1232.9,43.393,-36.645,-0.0035,-0.0007,-0.0016,0.1688,1.3357,1.3549,-0.0000
4600,,,,,,,,,,,
4600,230000,1240.3,38.512,-29.606,-0.0030,-0.0005,-0.0015,0.1614,1.3437,1.3668,0.0002
4620,231000,1245.4,57.368,-36.692,-0.0020,-0.0007,-0.0027,0.3036,1.3562,1.3415,0.0000
4640,232000,1250.5,52.991,-29.759,-0.0021,-0.0011,-0.0010,0.2228,1.3541,1.3593,0.0000
4660,233000,1255.6,56.521,-35.666,-0.0032,-0.0008,-0.0017,0.2295,1.3564,1.3404,0.0001
4680,234000,1260.8,52.428,-32.082,-0.0023,-0.0012,-0.0015,0.2071,1.3440,1.3173,0.0006
4700,235000,1266.0,55.556,-32.541,-0.0015,-0.0014,-0.0013,0.2449,1.3477,1.3046,0.0003
4720,236000,1271.2,58.186,-38.037,-0.0025,-0.0016,-0.0014,0.2018,1.3156,1.3176,-0.0005
