episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
440,22000,117.8,35.411,-22.229,-0.0018,-0.0008,-0.0013,0.0060,1.4932,1.4893,-0.0002
460,23000,122.7,35.271,-24.109,-0.0023,-0.0004,-0.0012,0.0079,1.4958,1.5062,-0.0001
480,24000,127.9,34.834,-20.422,-0.0023,-0.0009,-0.0021,0.0065,1.4899,1.5161,0.0001
500,25000,133.2,26.814,-25.019,-0.0028,-0.0012,-0.0005,0.0066,1.4955,1.5213,0.0005
520,26000,138.3,18.753,-18.188,-0.0020,-0.0018,-0.0009,0.0061,1.4795,1.5194,0.0005
540,27000,143.6,31.796,-24.826,-0.0026,-0.0009,-0.0006,0.0077,1.4713,1.5071,-0.0004
560,28000,148.7,34.558,-23.234,-0.0024,-0.0010,-0.0013,0.0073,1.4553,1.5135,0.0003
580,29000,153.9,42.313,-30.088,-0.0028,-0.0006,-0.0003,0.0113,1.4650,1.5064,0.0002
600,,,,,,,,,,,
600,30000,161.3,43.257,-26.020,-0.0021,-0.0007,-0.0007,0.0089,1.4382,1.5169,0.0004
620,31000,166.3,36.556,-26.204,-0.0015,-0.0010,-0.0012,0.0100,1.4263,1.5096,0.0004
640,32000,171.5,39.450,-23.270,-0.0017,-0.0006,-0.0007,0.0107,1.4173,1.5244,0.0000
660,33000,176.8,40.077,-28.999,-0.0021,-0.0005,-0.0008,0.0091,1.4138,1.5198,0.0001
680,34000,181.8,34.003,-25.843,-0.0026,-0.0008,-0.0017,0.0117,1.4105,1.5209,0.0004
700,35000,187.0,31.733,-20.232,-0.0022,-0.0009,-0.0009,0.0069,1.4403,1.5264,-0.0002
720,36000,192.1,34.549,-20.718,-0.0020,-0.0006,-0.0006,0.0082,1.4364,1.5331,0.0003
740,37000,197.3,32.094,-20.025,-0.0018,-0.0008,-0.0012,0.0109,1.4241,1.5286,0.0001
760,38000,202.4,35.854,-27.043,-0.0019,-0.0010,-0.0010,0.0093,1.4342,1.5305,-0.0003
780,39000,207.5,21.262,-25.722,-0.0022,-0.0007,-0.0010,0.0073,1.4214,1.5212,0.0002
800,,,,,,,,,,,
800,40000,214.8,36.516,-28.600,-0.0031,-0.0007,-0.0009,0.0088,1.4280,1.5070,0.0000
820,41000,219.8,41.186,-23.755,-0.0024,-0.0003,-0.0007,0.0099,1.4409,1.5163,0.0002
840,42000,225.0,43.497,-26.276,-0.0017,-0.0009,-0.0014,0.0097,1.4143,1.5218,0.0006
860,43000,230.1,29.924,-20.873,-0.0015,-0.0009,-0.0007,0.0119,1.4196,1.5087,0.0001
880,44000,235.1,31.808,-21.551,-0.0013,-0.0010,-0.0015,0.0095,1.4091,1.4857,0.0000
900,45000,240.3,30.222,-23.277,-0.0021,-0.0006,-0.0020,0.0104,1.4165,1.4644,0.0000
920,46000,245.5,29.067,-25.310,-0.0021,-0.0008,-0.0018,0.0100,1.4253,1.4586,-0.0001
940,47000,250.7,30.398,-25.390,-0.0019,-0.0008,-0.0014,0.0117,1.4354,1.4433,0.0006
960,48000,255.8,18.848,-18.068,-0.0022,-0.0007,-0.0020,0.0083,1.4334,1.4329,0.0006
980,49000,261.0,18.702,-26.908,-0.0012,-0.0019,-0.0007,0.0107,1.4653,1.4476,0.0002
1000,,,,,,,,,,,
1000,50000,268.3,23.817,-21.907,-0.0021,-0.0015,-0.0019,0.0122,1.4492,1.4538,0.0003
1020,51000,273.5,33.108,-24.303,-0.0020,-0.0022,-0.0016,0.0189,1.4421,1.4633,0.0002
1040,52000,278.6,19.452,-21.686,-0.0016,-0.0010,-0.0011,0.0102,1.4403,1.4701,-0.0003
1060,53000,283.8,33.703,-22.238,-0.0016,-0.0011,-0.0012,0.0128,1.4196,1.4873,0.0001
1080,54000,288.9,32.016,-23.059,-0.0017,-0.0010,-0.0006,0.0082,1.4282,1.4995,0.0005
1100,55000,294.1,37.254,-27.861,-0.0017,-0.0012,-0.0008,0.0167,1.4278,1.5108,0.0001
1120,56000,299.3,32.289,-27.548,-0.0023,-0.0007,-0.0015,0.0104,1.4021,1.5005,0.0001
1140,57000,304.5,33.632,-22.621,-0.0026,-0.0007,-0.0006,0.0179,1.4041,1.4958,-0.0001
1160,58000,309.7,36.312,-23.697,-0.0026,-0.0007,-0.0007,0.0111,1.3984,1.4873,0.0002
1180,59000,315.0,41.275,-29.892,-0.0017,-0.0004,-0.0017,0.0179,1.4089,1.4726,0.0002
1200,,,,,,,,,,,
1200,60000,322.5,33.633,-21.021,-0.0018,-0.0011,-0.0010,0.0106,1.4067,1.5081,0.0003
1220,61000,327.5,32.102,-21.357,-0.0019,-0.0008,-0.0009,0.0176,1.4036,1.4931,0.0005
1240,62000,332.7,33.391,-22.416,-0.0022,-0.0008,-0.0014,0.0173,1.4147,1.4770,0.0001
1260,63000,337.9,29.641,-20.972,-0.0019,-0.0011,-0.0012,0.0094,1.4124,1.4494,0.0002
1280,64000,343.1,29.363,-17.304,-0.0020,-0.0010,-0.0007,0.0164,1.4157,1.4264,0.0004
1300,65000,348.3,28.660,-17.617,-0.0024,-0.0008,-0.0014,0.0164,1.4308,1.4138,0.0003
1320,66000,353.5,18.720,-17.385,-0.0026,-0.0011,-0.0027,0.0114,1.4151,1.3758,0.0003
1340,67000,358.7,15.927,-20.266,-0.0013,-0.0007,-0.0017,0.0097,1.4120,1.3355,0.0002
1360,68000,364.0,12.626,-14.695,-0.0021,-0.0005,-0.0010,0.0102,1.4176,1.3739,0.0004
1380,69000,369.1,15.272,-28.866,-0.0024,-0.0010,-0.0010,0.0132,1.4214,1.3311,0.0002
1400,,,,,,,,,,,
1400,70000,376.4,23.260,-21.503,-0.0022,-0.0013,-0.0008,0.0124,1.3991,1.3293,0.0006
1420,71000,381.5,20.400,-21.391,-0.0023,-0.0009,-0.0016,0.0121,1.3840,1.3296,0.0004
1440,72000,386.7,26.749,-18.393,-0.0024,-0.0017,-0.0017,0.0199,1.3871,1.4159,0.0006
1460,73000,391.8,26.818,-25.802,-0.0021,-0.0012,-0.0017,0.0156,1.3693,1.4285,0.0010
1480,74000,397.0,26.876,-20.029,-0.0021,-0.0006,-0.0009,0.0160,1.3396,1.4169,-0.0003
1500,75000,402.2,30.135,-25.230,-0.0021,-0.0007,-0.0008,0.0152,1.3247,1.4182,-0.0003
1520,76000,407.4,19.902,-20.420,-0.0020,-0.0006,-0.0022,0.0171,1.3773,1.4357,0.0002
1540,77000,412.7,28.972,-23.474,-0.0020,-0.0006,-0.0017,0.0169,1.3661,1.3862,0.0002
1560,78000,417.9,23.495,-22.641,-0.0024,-0.0008,-0.0010,0.0157,1.3675,1.3776,0.0002
1580,79000,423.1,37.300,-25.109,-0.0014,-0.0007,-0.0015,0.0287,1.3710,1.3770,-0.0000
1600,,,,,,,,,,,
1600,80000,430.5,16.799,-22.069,-0.0022,-0.0005,-0.0013,0.0130,1.3798,1.3831,0.0001
1620,81000,435.5,31.377,-25.466,-0.0018,-0.0009,-0.0007,0.0139,1.3704,1.3920,-0.0002
1640,82000,440.7,38.045,-22.699,-0.0018,-0.0012,-0.0006,0.0184,1.3422,1.3814,0.0004
1660,83000,445.9,35.613,-30.637,-0.0024,-0.0009,-0.0011,0.0162,1.3510,1.3687,0.0004
1680,84000,451.2,42.468,-33.911,-0.0027,-0.0008,-0.0015,0.0255,1.3538,1.4019,0.0000
1700,85000,456.4,31.629,-26.394,-0.0022,-0.0009,-0.0005,0.0225,1.3759,1.3812,0.0003
1720,86000,461.4,49.145,-31.715,-0.0031,-0.0010,-0.0017,0.0303,1.3588,1.3860,0.0003
1740,87000,466.8,39.528,-27.529,-0.0014,-0.0008,-0.0002,0.0244,1.3492,1.4043,-0.0002
1760,88000,472.1,42.264,-25.897,-0.0016,-0.0009,-0.0007,0.0261,1.3472,1.3982,0.0000
1780,89000,477.2,33.458,-21.546,-0.0028,-0.0008,-0.0025,0.0201,1.2856,1.3953,0.0000
1800,,,,,,,,,,,
1800,90000,484.7,36.382,-21.583,-0.0028,-0.0009,-0.0015,0.0215,1.3378,1.4048,0.0004
1820,91000,489.8,31.019,-19.625,-0.0026,-0.0024,-0.0022,0.0211,1.3356,1.3963,0.0002
1840,92000,494.8,38.908,-26.768,-0.0015,-0.0018,-0.0018,0.0231,1.3657,1.3689,0.0005
1860,93000,500.0,31.548,-20.369,-0.0020,-0.0013,-0.0023,0.0172,1.3499,1.3813,0.0005
1880,94000,505.2,37.865,-24.561,-0.0021,-0.0003,-0.0022,0.0199,1.3757,1.3678,-0.0001
1900,95000,510.4,22.919,-16.435,-0.0017,-0.0008,-0.0028,0.0149,1.3507,1.3598,0.0004
1920,96000,515.6,21.517,-14.928,-0.0022,-0.0006,-0.0012,0.0168,1.3630,1.3624,0.0001
1940,97000,520.8,24.162,-19.933,-0.0022,-0.0007,-0.0022,0.0259,1.3663,1.3509,0.0002
1960,98000,526.0,17.539,-13.162,-0.0020,-0.0016,-0.0024,0.0167,1.3812,1.3493,0.0003
1980,99000,531.4,19.421,-26.701,-0.0014,-0.0019,-0.0004,0.0292,1.3643,1.3583,0.0007
2000,,,,,,,,,,,
2000,100000,539.0,25.457,-24.488,-0.0023,-0.0014,-0.0010,0.0266,1.3709,1.3378,-0.0000
2020,101000,544.0,34.239,-23.734,-0.0019,-0.0016,-0.0011,0.0521,1.3890,1.3537,0.0007
2040,102000,549.3,33.764,-26.439,-0.0020,-0.0020,-0.0017,0.0179,1.3638,1.3368,0.0000
2060,103000,554.4,28.021,-29.052,-0.0025,-0.0008,-0.0008,0.0241,1.3351,1.3180,0.0004
2080,104000,559.6,34.651,-28.297,-0.0026,-0.0013,-0.0018,0.0195,1.3427,1.3245,0.0003
2100,105000,564.9,35.688,-30.137,-0.0029,-0.0014,-0.0016,0.0169,1.3698,1.3414,0.0010
2120,106000,570.0,50.342,-32.328,-0.0022,-0.0015,-0.0022,0.0290,1.3751,1.3256,-0.0000
2140,107000,575.1,43.478,-24.358,-0.0019,-0.0026,-0.0029,0.0278,1.3631,1.3707,0.0001
2160,108000,580.3,29.002,-18.543,-0.0028,-0.0016,-0.0016,0.0267,1.3363,1.3892,0.0013
2180,109000,585.5,11.933,-8.272,-0.0024,-0.0009,-0.0015,0.0213,1.3343,1.3995,0.0007
2200,,,,,,,,,,,
2200,110000,592.7,17.370,-13.360,-0.0027,-0.0031,-0.0022,0.0227,1.3547,1.4213,0.0012
2220,111000,597.7,26.541,-15.891,-0.0019,-0.0023,-0.0012,0.0200,1.3445,1.4227,0.0012
2240,112000,602.8,33.784,-18.969,-0.0017,-0.0015,-0.0027,0.0318,1.3442,1.4216,0.0003
2260,113000,608.0,40.144,-23.997,-0.0024,-0.0016,-0.0029,0.0262,1.3508,1.4238,0.0006
2280,114000,613.1,50.779,-26.041,-0.0019,-0.0012,-0.0023,0.0328,1.3739,1.4152,0.0004
2300,115000,618.3,29.215,-18.618,-0.0017,-0.0007,-0.0015,0.0161,1.3660,1.3972,-0.0001
2320,116000,623.4,28.569,-16.501,-0.0025,-0.0004,-0.0019,0.0194,1.3704,1.4093,0.0002
2340,117000,628.6,31.016,-17.838,-0.0028,-0.0008,-0.0028,0.0194,1.3442,1.4000,0.0001
2360,118000,633.9,22.473,-14.169,-0.0016,-0.0007,-0.0027,0.0181,1.3557,1.3899,0.0000
2380,119000,639.1,24.134,-20.783,-0.0021,-0.0011,-0.0018,0.0143,1.3217,1.3626,0.0001
2400,,,,,,,,,,,
2400,120000,646.7,16.530,-17.723,-0.0021,-0.0006,-0.0021,0.0200,1.3522,1.3679,-0.0001
2420,121000,651.7,24.140,-22.317,-0.0024,-0.0012,-0.0018,0.0169,1.3623,1.3352,0.0006
2440,122000,656.9,25.556,-21.090,-0.0025,-0.0010,-0.0011,0.0209,1.3551,1.3671,0.0005
2460,123000,662.2,19.708,-15.783,-0.0022,-0.0011,-0.0015,0.0186,1.3483,1.3461,0.0001
2480,124000,667.4,24.347,-23.959,-0.0025,-0.0012,-0.0021,0.0268,1.3344,1.3770,0.0001
2500,125000,672.6,18.006,-34.383,-0.0027,-0.0008,-0.0024,0.0168,1.3378,1.3883,0.0014
2520,126000,677.8,35.028,-30.396,-0.0021,-0.0021,-0.0011,0.0336,1.3374,1.3856,0.0000
2540,127000,683.0,47.594,-33.272,-0.0010,-0.0014,-0.0020,0.0589,1.3271,1.3729,-0.0002
2560,128000,688.1,49.034,-28.686,-0.0019,-0.0021,-0.0008,0.0459,1.2896,1.4017,0.0011
2580,129000,693.3,46.500,-30.284,-0.0012,-0.0007,-0.0015,0.0620,1.3122,1.4097,0.0003
2600,,,,,,,,,,,
2600,130000,700.7,46.061,-30.272,-0.0022,-0.0014,-0.0016,0.0574,1.2609,1.3860,0.0005
2620,131000,705.8,36.600,-21.787,-0.0009,-0.0009,-0.0024,0.0494,1.3166,1.3824,0.0005
2640,132000,711.0,37.853,-24.366,-0.0028,-0.0009,-0.0043,0.0406,1.2974,1.3776,0.0004
2660,133000,36150.4,32.665,-20.645,-0.0033,-0.0027,-0.0025,0.0369,1.3531,1.3623,0.0010
2680,134000,36183.5,37.695,-22.756,-0.0019,-0.0017,-0.0034,0.0303,1.3566,1.3940,0.0007
2700,135000,36205.3,30.737,-23.365,-0.0014,-0.0005,-0.0026,0.0349,1.3373,1.3635,0.0003
2720,136000,36218.7,38.794,-47.818,-0.0017,-0.0012,-0.0017,0.0473,1.3418,1.3720,0.0004
2740,137000,36231.8,42.523,-35.130,-0.0030,-0.0012,-0.0007,0.0367,1.3146,1.3738,0.0002
2760,138000,36244.6,48.738,-35.077,-0.0019,-0.0005,-0.0006,0.0418,1.3365,1.3689,0.0001
2780,139000,36255.0,37.737,-29.713,-0.0024,-0.0008,-0.0013,0.0292,1.3098,1.3414,0.0002
2800,,,,,,,,,,,
2800,140000,36269.2,59.841,-33.017,-0.0020,-0.0010,-0.0018,0.0441,1.3250,1.3904,0.0007
2820,141000,36278.4,48.483,-35.202,-0.0026,-0.0012,-0.0005,0.0583,1.3015,1.3900,0.0002
2840,142000,36287.8,68.873,-40.123,-0.0017,-0.0010,-0.0024,0.0668,1.3119,1.3740,0.0001
2860,143000,36297.2,54.323,-44.753,-0.0025,-0.0010,-0.0005,0.0818,1.3228,1.3991,-0.0001
2880,144000,36306.8,36.041,-33.359,-0.0018,-0.0020,-0.0026,0.0463,1.3098,1.3867,0.0007
2900,145000,36316.4,51.820,-34.541,-0.0017,-0.0008,-0.0041,0.0379,1.3023,1.3945,-0.0001
2920,146000,36325.8,46.384,-26.783,-0.0023,-0.0010,-0.0028,0.0344,1.2903,1.4159,0.0004
2940,147000,36335.2,44.618,-27.046,-0.0031,-0.0007,-0.0049,0.0278,1.2886,1.3987,0.0003
2960,148000,36344.7,32.323,-17.680,-0.0022,-0.0007,-0.0044,0.0283,1.3041,1.3887,0.0004
2980,149000,36354.1,30.562,-24.336,-0.0028,-0.0010,-0.0042,0.0406,1.3145,1.3818,-0.0004
3000,,,,,,,,,,,
3000,150000,36367.8,30.903,-32.147,-0.0029,-0.0015,-0.0006,0.0262,1.2837,1.3510,0.0011
3020,151000,36377.2,25.209,-42.128,-0.0025,-0.0007,-0.0015,0.0276,1.2992,1.3828,0.0007
3040,152000,36386.6,22.815,-35.350,-0.0016,-0.0014,-0.0016,0.0352,1.3004,1.3822,0.0001
3060,153000,36396.0,32.451,-29.794,-0.0026,-0.0012,-0.0021,0.0316,1.3008,1.3850,0.0003
3080,154000,36405.6,38.618,-23.448,-0.0022,-0.0011,-0.0023,0.0348,1.3153,1.3814,0.0001
3100,155000,36415.0,42.131,-27.022,-0.0022,-0.0015,-0.0012,0.0355,1.2892,1.3749,0.0002
3120,156000,36424.4,35.368,-23.584,-0.0027,-0.0010,-0.0014,0.0267,1.2743,1.3712,-0.0001
3140,157000,36433.7,34.981,-25.105,-0.0021,-0.0006,-0.0024,0.0276,1.2498,1.3741,0.0002
3160,158000,36443.2,20.890,-24.257,-0.0036,-0.0009,-0.0012,0.0213,1.2506,1.3502,0.0005
3180,159000,36452.5,41.566,-37.148,-0.0022,-0.0011,-0.0016,0.0443,1.2413,1.3500,-0.0001
3200,,,,,,,,,,,
3200,160000,36466.1,41.400,-28.157,-0.0020,-0.0028,-0.0006,0.0289,1.2359,1.3647,0.0009
3220,161000,36475.6,66.406,-41.307,-0.0024,-0.0009,-0.0010,0.0735,1.2133,1.3899,0.0003
3240,162000,36485.6,56.182,-40.834,-0.0023,-0.0019,-0.0021,0.0557,1.2354,1.3659,-0.0001
3260,163000,36496.4,47.948,-38.814,-0.0025,-0.0014,-0.0013,0.0472,1.1923,1.3512,-0.0001
3280,164000,36506.6,48.428,-38.920,-0.0029,-0.0006,-0.0005,0.0556,1.2371,1.3584,0.0002
3300,165000,36516.4,43.629,-37.105,-0.0026,-0.0010,-0.0021,0.0370,1.2308,1.3488,0.0003
3320,166000,36527.2,48.406,-31.327,-0.0017,-0.0017,-0.0021,0.0408,1.2742,1.3547,0.0005
3340,167000,36537.8,49.861,-35.824,-0.0016,-0.0009,-0.0029,0.0407,1.2037,1.3712,0.0002
3360,168000,36548.3,45.542,-26.843,-0.0022,-0.0011,-0.0023,0.0342,1.2396,1.3502,0.0001
3380,169000,36557.7,41.857,-26.223,-0.0018,-0.0007,-0.0031,0.0424,1.2382,1.3909,0.0004
3400,,,,,,,,,,,
3400,170000,36572.0,18.662,-13.473,-0.0025,-0.0008,-0.0023,0.0274,1.2591,1.3928,-0.0004
3420,171000,36581.5,41.255,-25.032,-0.0022,-0.0010,-0.0013,0.0454,1.2709,1.3861,0.0007
3440,172000,36591.3,29.684,-21.892,-0.0031,-0.0011,-0.0019,0.0255,1.2830,1.3757,0.0005
3460,173000,36601.5,23.365,-23.312,-0.0019,-0.0016,-0.0003,0.0305,1.2459,1.3737,0.0012
3480,174000,36611.2,17.876,-12.236,-0.0023,-0.0008,-0.0017,0.0224,1.2860,1.3908,0.0004
3500,175000,36620.6,37.445,-34.197,-0.0026,-0.0018,-0.0022,0.0307,1.2931,1.4179,0.0007
3520,176000,36630.2,55.202,-36.335,-0.0017,-0.0011,-0.0036,0.0521,1.2833,1.4292,0.0003
3540,177000,36639.6,35.903,-20.776,-0.0021,-0.0012,-0.0018,0.0259,1.2806,1.4478,0.0007
3560,178000,36649.1,52.258,-27.111,-0.0025,-0.0009,-0.0016,0.0399,1.2918,1.4338,-0.0003
3580,179000,36658.7,45.436,-27.835,-0.0018,-0.0016,-0.0024,0.0583,1.3045,1.4139,0.0000
3600,,,,,,,,,,,
3600,180000,36672.3,35.703,-20.726,-0.0024,-0.0005,-0.0023,0.0343,1.2697,1.4476,-0.0001
3620,181000,36681.6,38.627,-31.873,-0.0020,-0.0010,-0.0021,0.0475,1.2843,1.4381,0.0005
3640,182000,36691.0,31.147,-26.663,-0.0021,-0.0005,-0.0009,0.0275,1.2839,1.4350,-0.0003
3660,183000,36700.3,33.091,-26.911,-0.0024,-0.0012,-0.0019,0.0315,1.2749,1.4129,0.0002
3680,184000,36709.9,40.116,-32.098,-0.0018,-0.0016,-0.0016,0.0308,1.3041,1.4298,0.0005
3700,185000,36719.3,37.386,-29.902,-0.0025,-0.0009,-0.0010,0.0358,1.3107,1.4192,-0.0002
3720,186000,36729.0,32.181,-26.841,-0.0020,-0.0011,-0.0009,0.0318,1.2825,1.4191,0.0000
3740,187000,36738.7,36.608,-24.928,-0.0029,-0.0010,-0.0012,0.0286,1.2841,1.4030,-0.0001
3760,188000,36748.3,35.416,-27.386,-0.0018,-0.0010,-0.0016,0.0339,1.2920,1.4260,0.0008
3780,189000,36758.7,32.197,-36.108,-0.0020,-0.0011,-0.0017,0.0188,1.2970,1.4123,0.0004
3800,,,,,,,,,,,
3800,190000,36772.3,49.271,-36.483,-0.0034,-0.0005,-0.0009,0.0625,1.3079,1.4314,0.0008
3820,191000,36781.6,35.613,-33.734,-0.0020,-0.0010,-0.0017,0.0271,1.2334,1.4222,-0.0000
3840,192000,36791.4,36.034,-25.227,-0.0022,-0.0007,-0.0008,0.0402,1.3340,1.4257,0.0001
3860,193000,36801.0,36.243,-34.326,-0.0023,-0.0012,-0.0017,0.0385,1.2996,1.3962,0.0004
3880,194000,36810.7,47.766,-31.212,-0.0025,-0.0010,-0.0007,0.0441,1.3126,1.4134,0.0006
3900,195000,36820.6,61.720,-36.746,-0.0024,-0.0013,-0.0010,0.0890,1.2957,1.4077,0.0003
3920,196000,36830.7,42.284,-28.914,-0.0029,-0.0017,-0.0009,0.0474,1.3006,1.4007,0.0004
3940,197000,36840.2,43.547,-29.614,-0.0024,-0.0010,-0.0006,0.0501,1.2916,1.3930,0.0004
3960,198000,36849.7,36.692,-34.858,-0.0023,-0.0004,-0.0013,0.0358,1.3283,1.4356,0.0000
3980,199000,36859.1,48.042,-28.233,-0.0025,-0.0014,0.0001,0.0453,1.3163,1.4171,0.0007
4000,,,,,,,,,,,
4000,200000,36872.6,35.884,-23.287,-0.0020,-0.0006,-0.0013,0.0342,1.3028,1.4160,0.0003
4020,201000,36881.9,39.217,-23.867,-0.0025,-0.0010,-0.0018,0.0389,1.3159,1.4207,0.0004
4040,202000,36891.2,55.809,-34.436,-0.0022,-0.0010,-0.0018,0.0540,1.2933,1.4204,0.0004
4060,203000,36900.5,53.863,-34.561,-0.0031,-0.0008,-0.0006,0.0514,1.3168,1.4215,0.0001
4080,204000,36910.2,52.511,-33.175,-0.0026,-0.0012,-0.0012,0.0493,1.2923,1.4048,0.0005
4100,205000,36919.6,61.265,-37.451,-0.0024,-0.0009,-0.0009,0.0724,1.3118,1.4154,0.0006
4120,206000,36929.7,56.269,-35.190,-0.0040,-0.0007,-0.0008,0.0538,1.2910,1.4111,0.0005
4140,207000,36939.4,55.259,-36.397,-0.0019,-0.0008,-0.0009,0.0468,1.3579,1.4434,0.0002
4160,208000,36948.9,60.973,-40.490,-0.0027,-0.0010,-0.0016,0.0493,1.3293,1.4418,-0.0002
4180,209000,36958.2,67.602,-37.845,-0.0027,-0.0005,-0.0020,0.0528,1.3142,1.4298,-0.0002
4200,,,,,,,,,,,
4200,210000,36971.7,66.587,-36.903,-0.0019,-0.0010,-0.0011,0.0754,1.3384,1.4259,0.0004
4220,211000,36980.9,56.978,-31.269,-0.0028,-0.0011,-0.0011,0.0634,1.3152,1.4299,0.0008
4240,212000,36990.6,45.414,-27.286,-0.0027,-0.0011,-0.0021,0.0343,1.3215,1.4338,-0.0000
4260,213000,36999.9,52.418,-26.905,-0.0031,-0.0005,-0.0023,0.0518,1.3377,1.4443,0.0001
4280,214000,37009.3,35.836,-20.639,-0.0021,-0.0011,-0.0033,0.0428,1.3582,1.4425,-0.0001
4300,215000,37018.9,23.910,-17.413,-0.0027,-0.0015,-0.0042,0.0503,1.3235,1.4414,0.0002
4320,216000,37028.8,29.496,-23.502,-0.0026,-0.0027,-0.0012,0.0403,1.3198,1.4252,0.0006
4340,217000,37038.1,30.052,-27.491,-0.0025,-0.0022,-0.0015,0.0515,1.2728,1.4381,0.0004
4360,218000,37047.5,25.415,-21.223,-0.0019,-0.0008,-0.0013,0.0489,1.3206,1.4476,0.0010
4380,219000,37057.0,23.641,-25.846,-0.0026,-0.0012,-0.0012,0.0307,1.2807,1.4447,0.0002
4400,,,,,,,,,,,
4400,220000,37070.5,36.024,-25.860,-0.0028,-0.0010,-0.0010,0.0458,1.3053,1.4610,0.0007
4420,221000,37079.9,32.482,-24.927,-0.0015,-0.0009,-0.0019,0.0383,1.2998,1.4279,0.0003
4440,222000,37089.5,29.272,-29.815,-0.0023,-0.0007,-0.0008,0.0350,1.2872,1.4332,0.0003
4460,223000,37099.3,28.073,-27.966,-0.0041,-0.0006,-0.0021,0.0289,1.3033,1.4451,0.0001
4480,224000,37110.0,16.214,-18.970,-0.0018,-0.0009,-0.0014,0.0289,1.3111,1.4212,0.0003
4500,225000,37119.3,24.635,-29.121,-0.0031,-0.0006,-0.0015,0.0274,1.3119,1.4039,0.0002
4520,226000,37128.6,39.825,-24.918,-0.0037,-0.0013,-0.0012,0.0466,1.3171,1.3950,0.0006
4540,227000,37139.0,37.043,-27.332,-0.0034,-0.0011,-0.0013,0.0282,1.3290,1.3960,0.0002
4560,228000,37149.1,37.475,-32.500,-0.0030,-0.0009,-0.0011,0.0477,1.3175,1.3968,0.0003
4580,229000,37159.2,39.305,-32.374,-0.0027,-0.0018,-0.0008,0.0265,1.2896,1.3542,0.0003
4600,,,,,,,,,,,
4600,230000,37173.7,48.600,-33.384,-0.0035,-0.0011,-0.0012,0.0539,1.3015,1.3608,0.0003
4620,231000,37183.5,60.447,-38.012,-0.0028,-0.0011,-0.0014,0.0895,1.3336,1.3725,0.0009
4640,232000,37193.7,74.878,-44.249,-0.0032,-0.0012,-0.0019,0.1260,1.3129,1.3754,0.0004
4660,233000,37203.7,43.117,-29.643,-0.0022,-0.0024,-0.0010,0.0577,1.3206,1.3914,0.0019
4680,234000,37213.9,45.879,-28.700,-0.0029,-0.0010,-0.0022,0.0727,1.2819,1.4047,-0.0002
4700,235000,37223.8,30.580,-22.176,-0.0029,-0.0014,-0.0030,0.0486,1.2673,1.4152,0.0006
