episode,adv_return,good_return,actor_loss,critic_loss,entropy,elapsed
20,-21.984155088610713,-61.91287236340859,-0.08529096823185682,45.60832796096801,1.5841035336256026,4.652512311935425
40,-21.575213768592803,-29.4057969229688,-0.5362689038117726,11.217487168312074,1.578482911984126,9.213368892669678
60,-16.061765654842603,-16.257290184547003,-0.8403976336121559,80.64592407345772,1.5745771378278732,13.656898736953735
80,-10.158902347229013,-24.922519577958013,-0.33520019967108966,62.50914756457011,1.5613894482453665,18.164700031280518
100,-9.569061681368037,-19.81174600562441,-0.19746270682662723,78.24997057914734,1.5424597918987275,24.35989785194397
120,2.3624308251807817,-17.07864198525933,-0.2900523397761086,281.89754069935196,1.497745313247045,28.844215393066406
140,3.578063959840802,-22.43197807911907,-0.2206807337701321,355.3391748428345,1.474477195739746,33.262375831604004
160,-4.5115553787534,-18.60116001385,0.08786465798815092,143.16536448796592,1.4699022193749745,37.74967932701111
180,3.515747128169751,-17.232317604508356,-0.12521832901984453,177.4227286338806,1.47896865606308,42.092076539993286
200,9.916480457333966,-21.270258743831917,-0.33544261027127503,378.0493832906088,1.465737787882487,48.058260679244995
220,13.781156668907496,-23.0116351642664,-0.5396014282479882,672.270433807373,1.3734096631407737,52.52913498878479
240,18.427235676125854,-23.401403678669023,0.23011370231397452,290.917702738444,1.3339673141638437,56.9798059463501
260,13.493548703651618,-24.11640016931028,0.3021521655609831,198.49272060394287,1.3221468061208725,61.33385968208313
280,24.94747287939594,-31.578739541049934,-0.17586359418928624,814.7494654337564,1.3023614645004273,65.44307589530945
300,10.297197655597994,-31.95528522857375,0.29402624648064374,252.68911609649658,1.2921107411384583,71.4560706615448
320,31.173073925971988,-27.551564679363906,-0.25705552912938096,498.37869847615565,1.2075862437486649,75.90975570678711
340,18.243050688063377,-20.456083981480045,0.15742119899950924,327.8257152557373,1.202370399236679,80.24304914474487
360,35.119606738036374,-24.960128864477532,-0.20562225229417286,528.4604489644368,1.2177312513192493,84.46090507507324
380,34.07467143727991,-28.92014639770438,-0.09866500236093997,525.4948123931885,1.1850458353757858,88.63704180717468
400,75.26078760286967,-24.329593635500512,-0.683676738043626,1072.2606231689454,1.173601104815801,94.44473648071289
420,73.83509351895688,-24.244290021388668,-0.1993179331533611,827.4371368408204,1.124570755660534,98.48566579818726
440,43.28911453322449,-23.996320603663023,0.04748276841516295,631.5518498738606,1.1117313206195831,102.82670402526855
460,41.58177871839609,-30.62128216486253,0.13216008311137556,491.49742202758785,1.0999486863613128,107.09494209289551
480,50.42883949180163,-21.434304934155975,-0.025330464262515298,771.8985890706381,1.0822708070278166,111.36791706085205
500,41.582346476671525,-27.624743952848927,-0.028261459618806828,781.0501258850098,1.0786889046430588,117.32958149909973
520,35.59846689743399,-31.4031209193761,0.19103620388389878,502.77788136800126,1.0471890936295194,121.91545748710632
540,35.16618662163295,-27.560295705660632,-0.05547484979033468,648.1029800415039,1.0273214668035506,126.27346467971802
560,22.71697942223866,-31.398797423575825,0.30626251455396414,501.13646443684894,1.0288935281336309,130.45149183273315
580,34.26140575137804,-40.14950237809971,-0.004198391083627939,383.43904800415044,1.0456403374671936,134.69971799850464
600,25.686323059865977,-42.61514235097444,0.039618576830253,700.8485448201496,1.0166068752606712,140.99235129356384
620,40.34960296128993,-38.31881199106477,-0.09278938807758758,328.11148303638805,1.0021464568647471,145.40932369232178
640,47.15862971500494,-33.70612531782329,-0.08907961547374725,537.1785649617514,1.0081845084826153,149.8562457561493
660,54.39842823395513,-35.35382594369761,-0.194751076027751,567.2221591949462,1.0138273015618324,154.10404515266418
680,67.71822301950715,-31.378004311442556,-0.24257861260945598,679.8874364217122,1.012647560238838,158.29412031173706
700,67.8771165850578,-23.95614675863684,-0.1896466054022312,833.221736907959,1.0007971450686455,163.9908537864685
720,88.0971523927932,-28.569508974272246,-0.32228996363032986,1058.3890689425998,0.9314250183878121,168.0686457157135
