episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1300,65000,317.2,220.0522,-25.1030,-0.0012,0.1331,1.8890,0.0000,nan
1320,66000,321.5,201.3708,-23.1838,-0.0016,0.1239,1.8766,0.0004,nan
1340,67000,326.0,275.0991,-29.2493,-0.0014,0.1649,1.8779,0.0000,nan
1360,68000,330.5,262.5002,-28.6077,-0.0019,0.1430,1.8879,0.0004,nan
1380,69000,335.0,207.4420,-36.5258,-0.0021,0.2668,1.8522,0.0004,nan
1400,,,,,,,,,
1400,70000,341.8,211.8487,-33.6336,-0.0023,0.1873,1.8629,0.0006,nan
1420,71000,347.5,159.2127,-26.0057,-0.0016,0.1413,1.8568,0.0006,nan
1440,72000,352.5,181.4425,-23.2173,-0.0021,0.1372,1.8549,0.0010,nan
1460,73000,357.2,204.6477,-22.7689,-0.0026,0.1491,1.8365,0.0003,nan
1480,74000,361.9,229.3641,-34.0260,-0.0018,0.2750,1.8437,0.0005,nan
1500,,,,,,,,,
1500,75000,368.4,248.7010,-32.3220,-0.0017,0.1705,1.8291,0.0001,nan
1520,76000,373.0,261.0686,-31.5283,-0.0016,0.1743,1.8477,0.0001,nan
1540,77000,378.5,271.3924,-31.3369,-0.0021,0.1431,1.8647,-0.0000,nan
1560,78000,383.3,232.0442,-26.5980,-0.0017,0.1423,1.8583,0.0002,nan
1580,79000,388.0,265.6004,-33.1831,-0.0013,0.1782,1.8624,0.0002,nan
1600,,,,,,,,,
1600,80000,394.9,228.7330,-22.2954,-0.0015,0.1786,1.8789,-0.0002,nan
1620,81000,399.2,228.1432,-30.7099,-0.0025,0.1981,1.8717,0.0001,nan
1640,82000,403.8,163.4422,-22.2986,-0.0020,0.1674,1.8401,0.0005,nan
1660,83000,408.4,243.5390,-26.4521,-0.0018,0.2008,1.8367,0.0003,nan
1680,84000,412.9,249.6223,-27.4501,-0.0025,0.1608,1.8259,0.0004,nan
1700,,,,,,,,,
1700,85000,419.1,238.8260,-30.1959,-0.0021,0.1652,1.8250,0.0004,nan
1720,86000,423.8,253.4504,-34.1830,-0.0014,0.2580,1.8325,0.0004,nan
1740,87000,428.8,195.1704,-40.1254,-0.0014,0.3895,1.8090,0.0009,nan
1760,88000,433.6,253.3480,-43.8540,-0.0019,0.4665,1.8101,0.0002,nan
1780,89000,438.4,250.8192,-27.7860,-0.0023,0.1746,1.8108,0.0001,nan
1800,,,,,,,,,
1800,90000,444.8,301.6235,-25.3718,-0.0020,0.1903,1.8117,0.0003,nan
1820,91000,449.2,251.2016,-23.3680,-0.0015,0.1826,1.8290,0.0002,nan
1840,92000,453.7,201.5500,-19.5573,-0.0019,0.1554,1.8203,-0.0001,nan
1860,93000,458.1,149.9603,-17.2615,-0.0020,0.1289,1.8391,0.0002,nan
1880,94000,462.6,131.9130,-14.5872,-0.0019,0.1544,1.8344,0.0007,nan
1900,,,,,,,,,
1900,95000,469.5,118.0396,-13.6469,-0.0021,0.1441,1.8452,0.0003,nan
1920,96000,474.2,121.8946,-18.1772,-0.0016,0.2510,1.8371,0.0004,nan
1940,97000,478.9,146.1054,-22.5092,-0.0020,0.2733,1.8545,0.0003,nan
1960,98000,483.7,200.1542,-23.6568,-0.0017,0.2382,1.8406,0.0001,nan
1980,99000,488.4,179.7004,-25.7577,-0.0016,0.1888,1.8326,0.0005,nan
2000,,,,,,,,,
2000,100000,495.2,228.4236,-31.3888,-0.0012,0.2709,1.8702,0.0002,nan
2020,101000,500.7,236.2889,-34.4081,-0.0015,0.2749,1.8563,0.0001,nan
