episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1600,80000,238.1,21.9418,-31.7326,nan,nan,nan,nan,2.8828
1620,81000,240.7,25.4166,-21.6473,nan,nan,nan,nan,7.0326
1640,82000,243.4,37.8642,-28.7137,nan,nan,nan,nan,5.9193
1660,83000,246.2,40.3069,-17.4524,nan,nan,nan,nan,5.5207
1680,84000,248.9,65.5446,-24.7967,nan,nan,nan,nan,3.4035
1700,,,,,,,,,
1700,85000,252.8,34.0108,-21.7102,nan,nan,nan,nan,4.1171
1720,86000,255.4,61.0171,-23.7464,nan,nan,nan,nan,3.4716
1740,87000,258.1,76.1453,-23.2338,nan,nan,nan,nan,3.0421
1760,88000,260.6,57.0883,-37.2594,nan,nan,nan,nan,3.2487
1780,89000,263.3,48.3201,-18.4008,nan,nan,nan,nan,3.2860
1800,,,,,,,,,
1800,90000,267.1,70.9591,-47.4223,nan,nan,nan,nan,3.2496
1820,91000,269.6,16.8995,-42.7494,nan,nan,nan,nan,4.6088
1840,92000,272.2,34.2319,-21.2240,nan,nan,nan,nan,4.4741
1860,93000,274.8,25.0795,-26.7787,nan,nan,nan,nan,3.9252
1880,94000,277.3,40.5267,-17.2782,nan,nan,nan,nan,4.6221
1900,,,,,,,,,
1900,95000,281.1,44.7910,-38.4221,nan,nan,nan,nan,3.1499
1920,96000,283.6,38.1889,-13.9231,nan,nan,nan,nan,3.2729
1940,97000,286.3,32.3635,-25.0456,nan,nan,nan,nan,3.3658
1960,98000,288.8,49.7158,-32.9152,nan,nan,nan,nan,3.3677
1980,99000,291.5,33.8509,-10.5284,nan,nan,nan,nan,3.1735
2000,,,,,,,,,
2000,100000,295.5,75.7404,-12.1401,nan,nan,nan,nan,3.0373
2020,101000,298.4,50.4429,-32.3937,nan,nan,nan,nan,3.2112
2040,102000,301.2,49.4928,-26.3145,nan,nan,nan,nan,3.6220
2060,103000,304.9,24.2450,-21.0677,nan,nan,nan,nan,2.7106
2080,104000,308.4,67.4229,-15.2490,nan,nan,nan,nan,3.2509
2100,,,,,,,,,
2100,105000,312.6,33.7920,-15.4537,nan,nan,nan,nan,3.2209
2120,106000,315.3,53.5910,-19.4937,nan,nan,nan,nan,3.5999
2140,107000,318.1,58.7483,-9.2231,nan,nan,nan,nan,2.1689
2160,108000,320.8,49.3209,-16.0563,nan,nan,nan,nan,3.2149
2180,109000,323.5,33.7735,-16.6910,nan,nan,nan,nan,3.0678
2200,,,,,,,,,
2200,110000,327.4,36.4452,-19.9750,nan,nan,nan,nan,2.4742
2220,111000,330.1,38.2607,-24.4135,nan,nan,nan,nan,2.1417
2240,112000,332.8,53.2967,-19.2425,nan,nan,nan,nan,2.9660
2260,113000,335.5,33.2479,-27.5590,nan,nan,nan,nan,2.5751
2280,114000,338.2,40.4818,-27.8410,nan,nan,nan,nan,2.5905
2300,,,,,,,,,
2300,115000,342.0,33.3298,-11.0217,nan,nan,nan,nan,2.2775
2320,116000,344.7,25.2738,-41.0846,nan,nan,nan,nan,2.7392
2340,117000,347.4,37.6356,-51.5023,nan,nan,nan,nan,2.9539
2360,118000,350.1,43.4306,-34.2818,nan,nan,nan,nan,2.9662
2380,119000,352.8,30.0714,-49.0993,nan,nan,nan,nan,1.9820
2400,,,,,,,,,
2400,120000,356.6,38.7325,-54.0432,nan,nan,nan,nan,2.0008
2420,121000,359.2,33.4622,-66.5047,nan,nan,nan,nan,2.5278
2440,122000,361.8,56.8834,-43.0915,nan,nan,nan,nan,2.3548
2460,123000,364.5,24.5792,-40.8532,nan,nan,nan,nan,2.0140
2480,124000,367.1,19.1007,-48.3839,nan,nan,nan,nan,2.3956
2500,,,,,,,,,
2500,125000,371.0,40.9157,-36.9198,nan,nan,nan,nan,3.0462
2520,126000,373.5,37.2147,-40.6680,nan,nan,nan,nan,2.6432
2540,127000,376.2,38.4265,-33.5801,nan,nan,nan,nan,2.5125
2560,128000,379.6,23.0988,-37.4239,nan,nan,nan,nan,2.1883
2580,129000,382.7,55.2983,-17.9549,nan,nan,nan,nan,1.8648
2600,,,,,,,,,
2600,130000,386.8,35.4631,-17.3422,nan,nan,nan,nan,2.2541
2620,131000,389.5,42.4075,-22.0390,nan,nan,nan,nan,2.5096
2640,132000,392.3,39.6937,-30.1750,nan,nan,nan,nan,2.0408
2660,133000,395.1,14.8707,-21.7124,nan,nan,nan,nan,2.5144
2680,134000,397.8,28.0283,-21.6749,nan,nan,nan,nan,2.1980
2700,,,,,,,,,
2700,135000,401.8,39.1989,-38.8152,nan,nan,nan,nan,2.5202
2720,136000,404.5,56.2016,-17.8511,nan,nan,nan,nan,2.3144
2740,137000,407.3,23.2014,-16.9626,nan,nan,nan,nan,2.5072
2760,138000,410.1,64.1320,-20.2149,nan,nan,nan,nan,2.2996
2780,139000,412.9,34.0362,-20.1402,nan,nan,nan,nan,2.5150
2800,,,,,,,,,
2800,140000,416.8,48.4930,-15.7401,nan,nan,nan,nan,1.8954
2820,141000,419.5,59.9235,-10.1165,nan,nan,nan,nan,2.3669
2840,142000,422.2,16.4883,-21.4869,nan,nan,nan,nan,2.4758
2860,143000,424.8,58.8230,-16.4197,nan,nan,nan,nan,2.3893
2880,144000,427.4,29.7979,-29.6624,nan,nan,nan,nan,2.1571
2900,,,,,,,,,
2900,145000,431.3,31.3424,-23.9709,nan,nan,nan,nan,1.9608
2920,146000,433.9,27.3074,-29.8250,nan,nan,nan,nan,2.3893
2940,147000,436.6,35.4738,-7.8272,nan,nan,nan,nan,2.5911
2960,148000,439.2,59.2244,-15.2927,nan,nan,nan,nan,2.5902
2980,149000,442.0,54.2536,-19.1015,nan,nan,nan,nan,2.1751
3000,,,,,,,,,
3000,150000,445.9,21.6345,-13.7631,nan,nan,nan,nan,2.4772
3020,151000,448.4,25.6746,-12.7907,nan,nan,nan,nan,2.6436
3040,152000,451.0,13.0578,-23.4461,nan,nan,nan,nan,2.0784
3060,153000,454.4,38.9254,-27.8737,nan,nan,nan,nan,2.4845
3080,154000,457.2,39.4166,-21.9015,nan,nan,nan,nan,2.2769
3100,,,,,,,,,
3100,155000,461.3,29.0551,-14.2586,nan,nan,nan,nan,2.1144
3120,156000,463.9,48.1939,-22.4090,nan,nan,nan,nan,2.3228
3140,157000,466.7,36.1850,-16.2448,nan,nan,nan,nan,1.9715
3160,158000,469.3,47.4337,-17.3753,nan,nan,nan,nan,2.8874
3180,159000,472.0,48.8821,-13.7640,nan,nan,nan,nan,1.9621
3200,,,,,,,,,
3200,160000,476.0,35.2315,-23.8292,nan,nan,nan,nan,2.1464
3220,161000,478.6,50.3999,-27.3140,nan,nan,nan,nan,3.0268
3240,162000,481.3,35.6511,-18.6502,nan,nan,nan,nan,3.2093
3260,163000,483.9,44.7821,-19.4643,nan,nan,nan,nan,2.3363
3280,164000,486.5,59.0425,-27.0601,nan,nan,nan,nan,3.0217
3300,,,,,,,,,
3300,165000,490.5,51.1982,-21.1599,nan,nan,nan,nan,2.1137
3320,166000,493.2,36.6871,-22.7650,nan,nan,nan,nan,2.9454
3340,167000,495.9,73.0861,-13.5133,nan,nan,nan,nan,2.4755
3360,168000,498.6,34.7020,-34.9328,nan,nan,nan,nan,2.5457
3380,169000,501.5,66.9232,-49.5515,nan,nan,nan,nan,2.4459
3400,,,,,,,,,
3400,170000,505.5,30.3451,-21.8299,nan,nan,nan,nan,2.7280
3420,171000,508.3,28.8412,-31.2709,nan,nan,nan,nan,3.4570
3440,172000,511.0,56.3497,-18.0271,nan,nan,nan,nan,2.9632
3460,173000,513.9,53.4343,-30.3123,nan,nan,nan,nan,2.2116
3480,174000,516.6,57.2914,-52.9134,nan,nan,nan,nan,2.5828
3500,,,,,,,,,
3500,175000,520.6,16.5751,-19.5900,nan,nan,nan,nan,2.3343
3520,176000,523.2,42.8283,-41.5575,nan,nan,nan,nan,3.0934
3540,177000,525.8,56.6949,-35.5635,nan,nan,nan,nan,4.1791
3560,178000,529.4,19.4416,-17.6169,nan,nan,nan,nan,2.6773
3580,179000,532.4,39.2180,-17.9758,nan,nan,nan,nan,2.2541
3600,,,,,,,,,
3600,180000,536.5,38.7071,-17.4080,nan,nan,nan,nan,2.9729
3620,181000,539.1,50.2894,-20.4100,nan,nan,nan,nan,2.8746
3640,182000,541.6,38.1164,-13.4312,nan,nan,nan,nan,2.2956
3660,183000,544.3,44.1029,-17.7431,nan,nan,nan,nan,2.7895
3680,184000,546.8,47.7112,-11.1224,nan,nan,nan,nan,2.6300
3700,,,,,,,,,
3700,185000,550.8,19.5664,-13.2742,nan,nan,nan,nan,2.6838
3720,186000,553.4,40.9013,-25.1299,nan,nan,nan,nan,2.9233
3740,187000,556.1,67.2943,-11.6436,nan,nan,nan,nan,2.9309
3760,188000,558.7,68.0359,-14.4564,nan,nan,nan,nan,2.5393
3780,189000,561.3,30.6542,-26.1249,nan,nan,nan,nan,2.2682
3800,,,,,,,,,
3800,190000,565.2,44.3340,-19.8527,nan,nan,nan,nan,2.4870
3820,191000,567.8,59.4606,-14.8874,nan,nan,nan,nan,2.2403
3840,192000,570.4,64.8294,-9.3980,nan,nan,nan,nan,2.4465
3860,193000,573.1,81.6304,-19.9656,nan,nan,nan,nan,2.3520
3880,194000,575.7,30.6759,-10.3569,nan,nan,nan,nan,2.4208
3900,,,,,,,,,
3900,195000,579.5,57.2576,-23.7515,nan,nan,nan,nan,2.4030
3920,196000,582.0,46.3504,-8.4353,nan,nan,nan,nan,3.0410
3940,197000,584.6,45.5886,-19.8979,nan,nan,nan,nan,3.1216
3960,198000,587.2,47.9706,-26.2412,nan,nan,nan,nan,2.8668
3980,199000,589.8,62.5537,-5.6550,nan,nan,nan,nan,2.3251
4000,,,,,,,,,
4000,200000,593.6,40.9115,-8.8380,nan,nan,nan,nan,2.7863
