episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1820,91000,489.8,31.754,-18.879,-0.0017,-0.0007,-0.0014,0.1827,1.3117,1.4043,0.0007
1840,92000,494.9,39.720,-24.429,-0.0023,-0.0010,-0.0021,0.2988,1.2980,1.3999,-0.0001
1860,93000,499.9,40.431,-26.455,-0.0021,-0.0003,-0.0023,0.2385,1.3167,1.3925,0.0001
1880,94000,505.1,36.150,-29.061,-0.0021,-0.0006,-0.0016,0.1676,1.3137,1.3942,-0.0004
1900,95000,510.4,28.147,-19.702,-0.0016,-0.0012,-0.0009,0.1667,1.3166,1.4173,0.0005
1920,96000,515.5,30.410,-18.836,-0.0018,-0.0009,-0.0013,0.2491,1.2932,1.4014,0.0004
1940,97000,520.7,31.506,-23.337,-0.0021,-0.0009,-0.0015,0.2348,1.3147,1.3852,-0.0002
1960,98000,525.8,28.546,-27.399,-0.0015,-0.0014,-0.0024,0.1792,1.3308,1.4071,-0.0003
1980,99000,531.0,29.290,-21.854,-0.0024,-0.0008,-0.0021,0.1736,1.3357,1.4120,-0.0004
2000,,,,,,,,,,,
2000,100000,538.4,28.682,-17.422,-0.0027,-0.0007,-0.0011,0.2026,1.3541,1.4203,0.0007
2020,101000,543.5,17.760,-10.619,-0.0019,-0.0008,-0.0014,0.1689,1.3509,1.4316,0.0001
2040,102000,548.7,29.551,-17.525,-0.0019,-0.0009,-0.0017,0.2532,1.3778,1.4139,-0.0000
2060,103000,553.9,20.635,-28.142,-0.0020,-0.0012,-0.0027,0.1562,1.3534,1.4507,0.0005
2080,104000,559.0,11.980,-17.623,-0.0031,-0.0007,-0.0019,0.1379,1.3604,1.4271,0.0003
2100,105000,564.1,23.403,-23.130,-0.0026,-0.0013,-0.0020,0.1546,1.4013,1.4175,-0.0002
2120,106000,569.3,15.768,-22.193,-0.0029,-0.0009,-0.0019,0.1576,1.4016,1.4051,0.0001
2140,107000,574.4,33.964,-24.477,-0.0021,-0.0005,-0.0012,0.2781,1.4223,1.3905,0.0002
2160,108000,579.4,24.652,-15.161,-0.0025,-0.0010,-0.0016,0.1765,1.4274,1.4075,0.0004
2180,109000,584.5,31.793,-21.095,-0.0019,-0.0004,-0.0016,0.2206,1.4338,1.4160,0.0003
2200,,,,,,,,,,,
2200,110000,591.9,21.035,-20.433,-0.0026,-0.0007,-0.0016,0.1592,1.4275,1.4109,-0.0000
2220,111000,597.1,28.533,-18.992,-0.0029,-0.0007,-0.0012,0.1390,1.4226,1.3905,0.0003
2240,112000,602.2,31.456,-28.756,-0.0019,-0.0008,-0.0014,0.1841,1.4339,1.3954,0.0002
2260,113000,607.4,19.923,-22.493,-0.0030,-0.0010,-0.0052,0.1607,1.4416,1.3977,-0.0003
2280,114000,612.4,33.970,-20.591,-0.0030,-0.0006,-0.0007,0.2213,1.4057,1.3961,-0.0001
2300,115000,617.6,29.411,-25.859,-0.0035,-0.0013,-0.0009,0.1803,1.3984,1.3788,0.0001
2320,116000,622.8,33.164,-29.522,-0.0019,-0.0006,-0.0015,0.2495,1.4036,1.3889,0.0003
2340,117000,627.9,52.755,-33.536,-0.0023,-0.0012,-0.0017,0.5346,1.3905,1.3818,0.0005
2360,118000,633.1,53.601,-32.512,-0.0028,-0.0020,-0.0008,0.3564,1.3688,1.3700,0.0016
2380,119000,638.3,39.147,-26.132,-0.0021,-0.0015,-0.0011,0.3768,1.3842,1.3879,0.0011
2400,,,,,,,,,,,
2400,120000,645.9,45.701,-31.155,-0.0022,-0.0009,-0.0022,0.3180,1.3714,1.3836,0.0009
2420,121000,651.0,39.700,-27.674,-0.0029,-0.0008,-0.0014,0.3620,1.3802,1.3715,0.0007
2440,122000,656.3,49.099,-29.689,-0.0022,-0.0006,-0.0017,0.3589,1.3939,1.3602,0.0001
2460,123000,661.4,37.156,-21.466,-0.0029,-0.0009,-0.0008,0.2663,1.4125,1.3835,-0.0000
2480,124000,666.4,42.147,-25.601,-0.0037,-0.0005,-0.0014,0.2226,1.4048,1.3596,0.0002
2500,125000,671.7,45.837,-25.935,-0.0026,-0.0011,-0.0015,0.2865,1.3628,1.3431,0.0001
2520,126000,676.6,51.796,-28.324,-0.0028,-0.0005,-0.0015,0.3629,1.4086,1.3832,0.0001
2540,127000,681.8,25.511,-15.996,-0.0023,-0.0011,-0.0032,0.1465,1.3751,1.3542,0.0001
2560,128000,687.1,38.267,-21.823,-0.0017,-0.0009,-0.0030,0.2311,1.3871,1.3402,0.0003
2580,129000,692.2,24.388,-15.519,-0.0016,-0.0017,-0.0017,0.1614,1.3719,1.2927,0.0005
2600,,,,,,,,,,,
2600,130000,699.7,24.035,-17.227,-0.0023,-0.0014,-0.0012,0.1646,1.3682,1.3205,0.0004
2620,131000,704.8,23.287,-18.556,-0.0033,-0.0015,-0.0010,0.2066,1.3545,1.3396,-0.0003
2640,132000,710.0,25.598,-17.393,-0.0022,-0.0017,-0.0016,0.1432,1.3815,1.3326,0.0015
2660,133000,715.2,21.259,-16.007,-0.0041,-0.0014,-0.0022,0.2148,1.3849,1.3315,0.0010
2680,134000,720.4,42.259,-29.269,-0.0022,-0.0012,-0.0019,0.2583,1.3993,1.3397,0.0001
2700,135000,725.5,26.880,-18.809,-0.0018,-0.0018,-0.0021,0.1816,1.3783,1.3613,0.0000
2720,136000,730.7,33.193,-25.245,-0.0024,-0.0010,-0.0015,0.1884,1.3984,1.3232,-0.0005
2740,137000,735.7,29.486,-26.529,-0.0013,-0.0006,-0.0012,0.1452,1.3916,1.3658,0.0007
2760,138000,741.0,24.949,-20.676,-0.0021,-0.0011,-0.0009,0.1420,1.4140,1.3523,-0.0000
2780,139000,746.2,25.087,-24.201,-0.0017,-0.0009,-0.0026,0.1487,1.4153,1.3605,0.0000
2800,,,,,,,,,,,
2800,140000,753.5,33.559,-21.560,-0.0020,-0.0006,-0.0007,0.1739,1.4186,1.4284,0.0001
2820,141000,758.6,35.336,-24.078,-0.0019,-0.0009,-0.0019,0.1791,1.4249,1.4305,0.0003
2840,142000,763.7,41.864,-29.694,-0.0032,-0.0009,-0.0022,0.2209,1.4079,1.4225,0.0001
2860,143000,768.7,28.307,-17.004,-0.0016,-0.0007,-0.0009,0.2265,1.4194,1.4329,0.0003
2880,144000,774.2,46.032,-30.852,-0.0021,-0.0011,-0.0018,0.2817,1.3941,1.4276,-0.0000
2900,145000,779.4,33.070,-23.578,-0.0023,-0.0006,-0.0010,0.2619,1.4177,1.4337,0.0003
2920,146000,784.7,38.109,-25.466,-0.0017,-0.0013,-0.0008,0.2384,1.3977,1.4466,-0.0002
2940,147000,789.8,51.518,-29.982,-0.0019,-0.0012,-0.0018,0.3656,1.3776,1.3995,0.0002
2960,148000,795.0,34.775,-23.938,-0.0019,-0.0011,-0.0015,0.1928,1.3896,1.4430,0.0000
2980,149000,800.2,49.336,-29.026,-0.0018,-0.0004,-0.0017,0.3369,1.3914,1.4112,0.0000
3000,,,,,,,,,,,
3000,150000,807.6,35.195,-26.000,-0.0017,-0.0010,-0.0023,0.2554,1.3838,1.4059,-0.0003
3020,151000,812.8,42.263,-28.852,-0.0025,-0.0010,-0.0014,0.1902,1.3722,1.4080,-0.0003
3040,152000,818.1,32.705,-41.188,-0.0027,-0.0007,-0.0024,0.3018,1.3599,1.3941,0.0000
3060,153000,823.3,46.536,-30.492,-0.0018,-0.0007,-0.0016,0.3438,1.3721,1.3588,0.0000
3080,154000,828.6,55.541,-37.634,-0.0024,-0.0021,-0.0009,0.3907,1.3430,1.3502,0.0008
3100,155000,833.8,34.026,-24.547,-0.0019,-0.0017,-0.0028,0.2439,1.3314,1.3771,0.0008
3120,156000,838.9,38.407,-23.144,-0.0036,-0.0007,-0.0014,0.2254,1.3217,1.3860,0.0006
3140,157000,844.0,33.530,-20.288,-0.0015,-0.0006,-0.0015,0.2214,1.3329,1.3920,0.0003
3160,158000,849.3,28.353,-15.069,-0.0026,-0.0017,-0.0028,0.1660,1.3625,1.3941,-0.0001
3180,159000,854.5,20.613,-16.079,-0.0014,-0.0013,-0.0033,0.1552,1.3684,1.3779,0.0012
3200,,,,,,,,,,,
3200,160000,861.9,32.833,-22.139,-0.0016,-0.0013,-0.0026,0.1632,1.3610,1.3687,0.0003
3220,161000,867.1,31.003,-22.010,-0.0028,-0.0014,-0.0026,0.1586,1.3870,1.3857,0.0008
3240,162000,872.4,21.832,-14.532,-0.0019,-0.0006,-0.0019,0.1898,1.3740,1.3799,-0.0002
3260,163000,877.5,22.534,-18.136,-0.0015,-0.0014,-0.0016,0.1760,1.3704,1.3867,-0.0001
3280,164000,882.7,24.004,-20.290,-0.0023,-0.0007,-0.0019,0.1308,1.3880,1.3967,0.0004
3300,165000,888.0,24.356,-27.170,-0.0016,-0.0007,-0.0034,0.2157,1.3699,1.3669,0.0001
3320,166000,893.1,19.907,-19.065,-0.0019,-0.0008,-0.0008,0.1423,1.3819,1.3786,0.0001
3340,167000,898.3,21.916,-17.836,-0.0021,-0.0010,-0.0014,0.1075,1.3777,1.3727,-0.0001
3360,168000,903.3,19.181,-15.995,-0.0019,-0.0010,-0.0019,0.1935,1.3851,1.3900,0.0001
3380,169000,908.4,23.700,-15.174,-0.0022,-0.0008,-0.0018,0.1717,1.3775,1.3756,0.0005
3400,,,,,,,,,,,
3400,170000,916.0,25.324,-17.726,-0.0017,-0.0011,-0.0009,0.1462,1.3855,1.3752,0.0002
3420,171000,921.0,30.517,-20.001,-0.0025,-0.0013,-0.0013,0.1446,1.3912,1.3811,0.0002
3440,172000,926.1,26.417,-18.565,-0.0016,-0.0008,-0.0015,0.2014,1.4097,1.3858,0.0002
3460,173000,931.2,24.108,-28.685,-0.0022,-0.0003,-0.0020,0.1485,1.3886,1.3581,0.0003
3480,174000,936.3,32.581,-20.221,-0.0027,-0.0005,-0.0014,0.2201,1.4058,1.3464,0.0001
3500,175000,941.4,28.456,-20.668,-0.0021,-0.0011,-0.0007,0.2821,1.4005,1.3347,-0.0001
3520,176000,946.6,34.745,-24.960,-0.0021,-0.0010,-0.0017,0.1764,1.3882,1.3421,0.0001
3540,177000,951.7,31.851,-26.064,-0.0022,-0.0007,-0.0043,0.1983,1.3848,1.3637,0.0006
3560,178000,956.8,31.668,-22.610,-0.0021,-0.0011,-0.0020,0.1881,1.3918,1.3642,0.0009
3580,179000,962.1,50.977,-33.161,-0.0028,-0.0014,-0.0013,0.3748,1.4039,1.3712,-0.0001
3600,,,,,,,,,,,
3600,180000,969.4,24.693,-26.718,-0.0020,-0.0009,-0.0012,0.2056,1.3722,1.3812,-0.0002
3620,181000,974.4,25.068,-22.082,-0.0020,-0.0006,-0.0019,0.2396,1.3896,1.3674,-0.0001
3640,182000,979.8,27.163,-19.732,-0.0021,-0.0011,-0.0009,0.1953,1.3944,1.3302,0.0003
3660,183000,984.9,30.846,-20.484,-0.0022,-0.0015,-0.0027,0.1359,1.3786,1.3516,0.0001
3680,184000,990.2,43.202,-26.219,-0.0020,-0.0003,-0.0012,0.3528,1.3892,1.3436,0.0006
3700,185000,995.4,39.310,-25.736,-0.0019,-0.0008,-0.0022,0.3188,1.3895,1.3571,-0.0000
3720,186000,1000.6,34.509,-29.408,-0.0026,-0.0008,-0.0021,0.3594,1.3807,1.3375,0.0001
3740,187000,1005.9,33.917,-22.890,-0.0029,-0.0008,-0.0007,0.2469,1.3812,1.3222,0.0002
3760,188000,1011.1,52.034,-30.805,-0.0024,-0.0006,-0.0009,0.3427,1.3949,1.3519,0.0001
3780,189000,1016.2,57.286,-35.764,-0.0034,-0.0010,-0.0021,0.5357,1.3732,1.3226,0.0004
3800,,,,,,,,,,,
3800,190000,1023.6,47.781,-27.385,-0.0022,-0.0008,-0.0017,0.3411,1.3969,1.3564,0.0003
3820,191000,1028.7,44.176,-27.262,-0.0022,-0.0009,-0.0020,0.3045,1.3882,1.3765,0.0005
3840,192000,1033.8,45.504,-25.339,-0.0024,-0.0007,-0.0032,0.2882,1.3841,1.3655,0.0001
3860,193000,1039.0,44.940,-25.147,-0.0023,-0.0007,-0.0011,0.2666,1.4031,1.3694,-0.0000
3880,194000,1044.2,29.144,-17.313,-0.0021,-0.0006,-0.0019,0.2790,1.3720,1.3598,0.0007
3900,195000,1049.4,36.596,-19.617,-0.0023,-0.0012,-0.0024,0.2440,1.3679,1.3644,0.0000
3920,196000,1054.5,18.272,-11.733,-0.0027,-0.0012,-0.0016,0.2115,1.3663,1.3946,0.0001
3940,197000,1059.8,17.000,-12.490,-0.0012,-0.0017,-0.0021,0.1786,1.4148,1.3475,0.0010
3960,198000,1064.9,34.294,-23.646,-0.0031,-0.0012,-0.0020,0.2192,1.4095,1.3377,0.0003
3980,199000,1070.1,28.309,-17.630,-0.0032,-0.0006,-0.0025,0.2394,1.4166,1.3526,0.0002
4000,,,,,,,,,,,
4000,200000,1077.5,39.209,-23.723,-0.0020,-0.0012,-0.0013,0.2754,1.4011,1.3292,0.0000
4020,201000,1082.6,30.246,-22.343,-0.0023,-0.0010,-0.0013,0.2057,1.3986,1.3610,0.0005
4040,202000,1087.8,26.638,-17.112,-0.0021,-0.0009,-0.0022,0.2828,1.4154,1.3718,0.0001
4060,203000,1093.0,34.806,-31.487,-0.0020,-0.0011,-0.0027,0.2514,1.3998,1.3573,-0.0003
4080,204000,1098.2,28.614,-21.961,-0.0020,-0.0009,-0.0018,0.2149,1.3912,1.3642,0.0003
4100,205000,1103.4,30.059,-26.820,-0.0027,-0.0014,-0.0014,0.2876,1.3676,1.3593,-0.0002
4120,206000,1108.6,54.362,-38.360,-0.0022,-0.0010,-0.0013,0.4514,1.4000,1.3298,0.0001
4140,207000,1113.7,32.939,-22.089,-0.0021,-0.0006,-0.0014,0.2200,1.4273,1.3644,-0.0000
4160,208000,1119.1,28.056,-28.044,-0.0017,-0.0009,-0.0021,0.1765,1.4240,1.3563,0.0000
4180,209000,1124.2,26.999,-22.397,-0.0022,-0.0009,-0.0016,0.1572,1.4323,1.3219,0.0004
4200,,,,,,,,,,,
4200,210000,1131.7,33.384,-30.569,-0.0018,-0.0012,-0.0030,0.1809,1.4277,1.3236,-0.0001
4220,211000,1136.6,41.335,-26.859,-0.0023,-0.0006,-0.0018,0.3186,1.4072,1.3366,0.0007
4240,212000,1141.8,48.310,-28.538,-0.0025,-0.0008,-0.0024,0.2487,1.4276,1.3273,0.0001
4260,213000,1147.1,52.985,-31.595,-0.0040,-0.0010,-0.0014,0.2853,1.4618,1.3331,0.0001
4280,214000,1152.3,59.698,-34.505,-0.0021,-0.0006,-0.0018,0.4196,1.4200,1.3254,0.0000
4300,215000,1157.4,54.743,-32.218,-0.0025,-0.0007,-0.0020,0.4029,1.4319,1.3231,-0.0001
4320,216000,1162.5,36.329,-23.086,-0.0025,-0.0006,-0.0016,0.2367,1.4232,1.3165,0.0000
4340,217000,1167.6,50.651,-27.749,-0.0019,-0.0006,-0.0014,0.3274,1.4291,1.3112,-0.0000
4360,218000,1172.7,38.563,-21.192,-0.0017,-0.0008,-0.0008,0.2360,1.4281,1.3487,0.0004
4380,219000,1177.8,40.515,-22.747,-0.0019,-0.0007,-0.0031,0.2275,1.4043,1.3430,0.0001
4400,,,,,,,,,,,
4400,220000,1185.3,31.608,-18.683,-0.0027,-0.0014,-0.0035,0.2418,1.4172,1.3313,0.0006
4420,221000,1190.3,38.674,-22.516,-0.0024,-0.0010,-0.0015,0.2337,1.3946,1.3008,0.0004
4440,222000,1195.4,43.642,-24.524,-0.0029,-0.0024,-0.0017,0.2065,1.4010,1.3123,0.0003
4460,223000,1200.7,37.707,-22.335,-0.0023,-0.0024,-0.0022,0.2313,1.3998,1.3017,0.0010
4480,224000,1206.0,40.275,-29.516,-0.0024,-0.0018,-0.0005,0.3261,1.3819,1.3196,0.0000
4500,225000,1211.3,44.169,-29.659,-0.0020,-0.0011,-0.0014,0.1859,1.3903,1.2937,-0.0002
4520,226000,1216.6,57.087,-37.226,-0.0025,-0.0002,-0.0012,0.2819,1.3732,1.2854,-0.0001
4540,227000,1221.8,36.823,-32.262,-0.0036,-0.0007,-0.0012,0.2768,1.3764,1.3206,0.0000
4560,228000,1227.0,39.041,-33.201,-0.0022,-0.0008,-0.0014,0.2600,1.3680,1.3028,-0.0003
4580,229000,1232.2,46.977,-29.225,-0.0025,-0.0004,-0.0017,0.2623,1.3927,1.3167,-0.0001
4600,,,,,,,,,,,
4600,230000,1239.7,46.044,-28.328,-0.0023,-0.0007,-0.0024,0.2720,1.3901,1.3142,0.0003
4620,231000,1244.7,60.426,-36.143,-0.0020,-0.0009,-0.0014,0.4194,1.4088,1.3177,0.0000
4640,232000,1249.8,47.508,-31.512,-0.0021,-0.0007,-0.0030,0.2199,1.3817,1.2945,0.0002
4660,233000,1255.0,52.630,-31.574,-0.0026,-0.0009,-0.0028,0.4753,1.3824,1.2766,0.0005
4680,234000,1260.1,44.243,-38.499,-0.0035,-0.0008,-0.0021,0.2466,1.3723,1.2672,-0.0001
4700,235000,1265.3,39.251,-44.920,-0.0024,-0.0013,-0.0008,0.2658,1.3863,1.3128,0.0004
4720,236000,1270.5,34.826,-30.960,-0.0021,-0.0009,-0.0035,0.1837,1.3659,1.2840,0.0001
