episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1360,68000,270.5,222.1151,-22.2968,-0.0012,0.1128,2.0908,-0.0000,nan
1380,69000,274.2,234.1280,-25.6016,-0.0013,0.1295,2.0981,0.0000,nan
1400,,,,,,,,,
1400,70000,279.5,210.1644,-22.4632,-0.0012,0.0911,2.0925,0.0001,nan
1420,71000,283.1,209.3227,-23.1980,-0.0016,0.0679,2.1162,0.0004,nan
1440,72000,286.8,230.3189,-26.7540,-0.0012,0.0878,2.1208,0.0004,nan
1460,73000,290.6,200.2718,-27.9403,-0.0014,0.0954,2.0670,0.0001,nan
1480,74000,294.3,186.0758,-22.8211,-0.0012,0.1155,2.0876,0.0001,nan
1500,,,,,,,,,
1500,75000,299.6,187.5781,-28.9139,-0.0016,0.0882,2.0668,0.0001,nan
1520,76000,303.3,198.6097,-30.7556,-0.0012,0.0982,2.0765,0.0001,nan
1540,77000,307.0,223.2204,-21.2200,-0.0012,0.1004,2.0703,-0.0000,nan
1560,78000,310.7,192.6350,-30.8646,-0.0013,0.0908,2.0642,0.0001,nan
1580,79000,314.4,203.6925,-26.7359,-0.0013,0.1159,2.0416,0.0001,nan
1600,,,,,,,,,
1600,80000,319.7,197.6063,-26.0593,-0.0014,0.1096,2.0697,0.0003,nan
1620,81000,323.3,222.2933,-33.0631,-0.0014,0.1428,2.0549,0.0005,nan
1640,82000,327.0,187.9236,-28.5035,-0.0015,0.1280,2.0403,0.0002,nan
1660,83000,330.7,154.8067,-28.8972,-0.0017,0.1064,2.0430,0.0004,nan
1680,84000,334.4,234.6486,-29.5679,-0.0013,0.1135,2.0356,0.0002,nan
1700,,,,,,,,,
1700,85000,339.6,216.7477,-32.6325,-0.0013,0.1892,2.0279,0.0002,nan
1720,86000,343.3,203.4332,-39.7749,-0.0014,0.1115,2.0323,0.0002,nan
1740,87000,347.1,236.8006,-35.7593,-0.0020,0.1317,2.0206,0.0004,nan
1760,88000,350.9,189.3737,-26.3293,-0.0015,0.1430,2.0524,0.0011,nan
1780,89000,354.5,240.2627,-25.8157,-0.0016,0.1179,2.0336,0.0002,nan
1800,,,,,,,,,
1800,90000,359.9,207.3925,-25.4286,-0.0013,0.0947,2.0371,-0.0002,nan
1820,91000,363.5,224.8466,-24.2268,-0.0017,0.1332,2.0505,0.0003,nan
